# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = WSLS_model
# start_datetime = 2024-03-06 10:36:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:/Users/KERESZ~1/AppData/Local/Temp/RtmpyU5IGk/standata-4f1077b72f55.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = C:/Users/Kereszt Alina/Documents/GitHub/st8_ACM_assign2/simmodels/WSLS-202403061136-1-4cb121.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/Kereszt Alina/Documents/GitHub/st8_ACM_assign2/simmodels/WSLS-profile-202403061136-1-0e0b63.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=WSLS_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,winprob,lossprob
# Adaptation terminated
# Step size = 0.29112
# Diagonal elements of inverse mass matrix:
# 0.21494, 0.0831789
-58.0281,0.994313,0.29112,3,15,0,58.2089,2.58533,1.51675
-57.9957,0.990643,0.29112,4,15,0,59.5004,3.20104,1.0792
-57.8137,0.982608,0.29112,2,7,0,60.0527,2.45178,1.40332
-57.4318,0.999119,0.29112,3,7,0,57.9742,2.69068,1.09964
-57.3998,0.999951,0.29112,3,7,0,57.4407,2.70086,1.12772
-57.9187,0.987497,0.29112,4,15,0,58.7264,2.75927,1.49884
-57.8392,0.987375,0.29112,4,15,0,59.696,2.837,0.938567
-59.2529,0.983939,0.29112,3,7,0,59.5471,3.38702,1.58234
-57.5416,0.99762,0.29112,2,7,0,59.7962,2.79447,1.36103
-57.7486,0.997024,0.29112,3,15,0,57.9328,2.99668,1.37817
-57.8918,0.998406,0.29112,4,15,0,58.2288,2.49865,1.45358
-58.1342,0.993691,0.29112,4,15,0,58.7888,2.68419,0.855759
-58.7695,0.983829,0.29112,3,7,0,59.4701,2.88431,0.746606
-57.8176,0.999818,0.29112,3,7,0,59.1928,3.1147,1.3157
-58.2232,0.98799,0.29112,3,7,0,58.82,3.12886,1.47435
-58.2268,0.999556,0.29112,2,3,0,58.3187,3.17108,1.44995
-58.2055,0.999918,0.29112,4,15,0,58.6213,2.19056,1.10919
-57.5026,0.999956,0.29112,4,15,0,58.3236,2.68144,1.05541
-57.3782,0.984081,0.29112,3,9,0,58.8504,2.78481,1.18457
-58.3236,0.962259,0.29112,2,7,0,60.4044,2.20636,1.01482
-57.785,0.995837,0.29112,3,7,0,58.7889,2.46326,1.00453
-58.3795,0.992168,0.29112,3,7,0,58.7213,2.53467,0.822133
-58.1379,1,0.29112,2,3,0,58.3907,2.52848,0.876194
-57.934,0.979493,0.29112,3,15,0,60.3815,3.18405,1.30304
-58.013,0.981717,0.29112,4,15,0,60.4998,2.29056,1.05202
-58.4366,0.996208,0.29112,4,15,0,58.8248,2.94774,1.59374
-58.7873,0.989992,0.29112,3,7,0,59.5415,2.68974,1.68508
-58.957,0.997813,0.29112,3,7,0,59.6023,2.28508,1.61975
-58.1944,0.996684,0.29112,3,7,0,59.5718,2.65864,1.5663
-58.079,0.999702,0.29112,3,7,0,58.4727,2.42943,1.48137
-58.8214,0.984317,0.29112,2,3,0,58.8786,2.18037,1.52202
-58.764,1,0.29112,1,1,0,58.8352,2.19748,1.5211
-58.915,0.998899,0.29112,4,15,0,59.3862,3.4084,0.923172
-59.1412,0.998133,0.29112,2,3,0,59.2219,3.48596,0.924891
-59.2709,0.989664,0.29112,4,15,0,61.4435,2.31392,0.727486
-59.6263,0.994276,0.29112,2,3,0,59.6694,2.25116,0.696911
-57.613,0.973823,0.29112,2,7,0,61.8268,3.03951,1.18119
-58.576,0.980466,0.29112,3,7,0,59.6982,3.361,1.41475
-59.567,0.969245,0.29112,4,15,0,62.459,3.68791,1.01475
-59.2158,1,0.29112,2,3,0,59.588,3.61357,1.05313
-58.7358,0.993075,0.29112,4,15,0,61.3297,2.3122,0.82412
-59.3022,0.989765,0.29112,4,15,0,60.6347,2.82577,1.76481
-58.8301,0.992043,0.29112,3,15,0,60.9615,3.22115,0.830401
-57.7225,0.986965,0.29112,3,7,0,60.5952,3.10829,1.19884
-57.6458,0.99702,0.29112,3,7,0,58.0603,3.01511,1.30562
-58.4859,0.991572,0.29112,3,15,0,58.7825,3.26029,0.93522
-59.0844,0.981556,0.29112,1,3,0,59.5859,3.36219,0.850094
-60.6932,0.974564,0.29112,2,3,0,60.7291,3.64775,0.721192
-59.9413,0.997055,0.29112,4,15,0,63.0426,3.56709,1.61025
-57.7644,0.999758,0.29112,3,7,0,60.132,2.82342,1.44522
-57.9493,0.998265,0.29112,3,7,0,58.0531,2.65826,1.50569
-58.8421,0.989382,0.29112,4,15,0,59.5802,3.08451,0.777144
-57.5595,0.997754,0.29112,3,7,0,59.2577,2.99061,1.14949
-57.6846,0.999115,0.29112,4,15,0,57.8218,2.50984,1.38059
-59.1004,0.986486,0.29112,4,15,0,59.4545,2.41783,0.72167
-57.5189,1,0.29112,3,7,0,59.2605,2.51136,1.27847
-57.5508,0.996062,0.29112,3,11,0,57.8615,2.86616,1.05619
-58.0726,0.939789,0.29112,2,7,0,62.5385,2.53602,0.890175
-58.5549,0.990009,0.29112,2,3,0,58.5883,2.40885,0.821118
-57.7665,0.998723,0.29112,3,7,0,58.8219,2.46624,1.01029
-57.7183,0.999038,0.29112,4,15,0,58.1198,2.99651,1.36392
-58.3327,0.991065,0.29112,3,7,0,58.5849,3.26471,1.41509
-57.9822,0.999896,0.29112,3,7,0,58.4922,3.215,1.2884
-58.3167,0.996365,0.29112,3,7,0,58.5245,3.18218,1.47115
-58.2428,1,0.29112,4,15,0,58.8386,2.27168,0.975942
-59.1623,0.97551,0.29112,3,15,0,60.3039,3.61339,1.3162
-60.5818,0.983691,0.29112,3,7,0,61.3841,3.80009,0.848568
-58.749,0.99826,0.29112,4,15,0,61.6162,2.05805,1.06295
-58.5288,0.999917,0.29112,4,15,0,60.0892,3.19952,0.887562
-58.8315,0.993222,0.29112,4,15,0,60.2659,2.0165,1.26504
-59.2733,0.995377,0.29112,4,15,0,60.3927,1.96772,1.39925
-60.3304,0.958513,0.29112,1,3,0,60.7829,1.78492,1.42265
-58.1223,1,0.29112,3,7,0,60.7808,2.63865,1.54778
-57.989,1,0.29112,2,3,0,58.1374,2.62032,1.51211
-59.0823,0.98213,0.29112,3,7,0,59.4457,2.58898,1.72772
-58.2806,1,0.29112,3,7,0,59.1235,2.52934,1.56644
-59.0345,0.992091,0.29112,3,7,0,59.0838,2.34436,1.66091
-57.7648,0.999196,0.29112,3,7,0,59.6142,2.3519,1.26971
-58.5736,0.981724,0.29112,3,15,0,59.4226,3.18429,1.53954
-59.2464,0.993682,0.29112,3,7,0,59.4025,3.12365,1.69844
-59.1174,1,0.29112,1,1,0,59.2455,3.1042,1.68208
-59.1592,0.998751,0.29112,2,3,0,59.3383,3.18774,1.66083
-57.9655,0.991996,0.29112,4,15,0,60.945,3.09534,1.40694
-57.944,0.999753,0.29112,4,15,0,58.391,2.34655,1.02356
-58.205,0.993278,0.29112,3,7,0,58.5299,2.19597,1.09603
-58.2267,0.999724,0.29112,2,3,0,58.2593,2.18321,1.11098
-57.6938,0.999382,0.29112,2,3,0,58.2951,2.37518,1.16841
-57.5971,0.999605,0.29112,4,15,0,57.9889,2.96112,1.08135
-57.4581,0.998913,0.29112,3,7,0,57.7467,2.71654,1.07954
-57.6871,0.989472,0.29112,3,11,0,58.3636,2.60624,1.41564
-57.566,0.998677,0.29112,1,3,0,57.7896,2.62508,1.36873
-58.264,0.990285,0.29112,3,7,0,58.275,2.43389,1.53306
-58.1443,0.998954,0.29112,4,15,0,58.881,3.26717,1.07936
-58.1584,0.99946,0.29112,4,15,0,58.5335,2.24666,1.36535
-57.6885,0.999766,0.29112,3,15,0,58.3644,2.37939,1.16207
-58.3478,0.983759,0.29112,3,7,0,58.807,2.19579,1.01827
-58.737,0.990158,0.29112,3,15,0,59.7714,3.34419,0.923424
-57.3759,0.999581,0.29112,3,11,0,58.7609,2.65747,1.19491
-57.3705,0.99999,0.29112,3,7,0,57.3798,2.68405,1.18486
-57.9016,0.984987,0.29112,2,7,0,58.3706,3.19378,1.24684
-57.7483,0.99893,0.29112,4,15,0,58.34,2.99177,1.02148
-58.3674,0.976999,0.29112,4,15,0,60.6351,2.22348,0.978678
-59.8532,0.97609,0.29112,3,7,0,60.602,1.81978,1.28014
-58.2668,0.9994,0.29112,4,15,0,60.5508,3.21599,1.4315
-57.5249,0.99582,0.29112,2,7,0,58.8119,2.8893,1.31855
-57.8398,0.968275,0.29112,4,15,0,61.3905,3.10002,1.05611
-58.4658,0.988582,0.29112,3,7,0,58.9291,3.38982,1.32393
-58.4894,0.966924,0.29112,2,7,0,62.4631,2.45674,0.81905
-59.4613,0.961951,0.29112,2,3,0,60.5202,2.36628,0.681241
-58.6568,0.950925,0.29112,3,7,0,63.6191,3.18195,0.849479
-58.4108,1,0.29112,4,15,0,59.6846,2.34545,1.52898
-57.4599,0.998899,0.29112,2,5,0,58.5529,2.60731,1.29908
-57.6093,0.998082,0.29112,3,7,0,57.6213,2.47208,1.31348
-58.0931,0.98613,0.29112,3,15,0,58.8684,2.22293,1.12285
-58.1856,0.998995,0.29112,4,15,0,58.8747,2.92135,0.865999
-59.0586,0.993482,0.29112,4,15,0,59.3428,2.77414,0.691728
-58.7214,1,0.29112,2,3,0,59.0932,2.7277,0.743467
-59.0703,0.995479,0.29112,3,7,0,59.3634,2.90948,0.702149
-58.2644,0.999826,0.29112,4,15,0,59.8838,2.24307,0.995911
-57.9903,0.995988,0.29112,3,15,0,58.9283,3.23802,1.16913
-57.5794,0.99644,0.29112,4,15,0,58.8158,2.81328,1.37542
-57.5469,0.995977,0.29112,4,15,0,58.077,2.75235,1.03279
-57.6669,0.997629,0.29112,2,3,0,57.6852,2.81895,0.992188
-57.6274,0.998213,0.29112,4,15,0,58.1319,2.65036,1.40048
-58.5633,0.963945,0.29112,2,7,0,60.6997,3.23266,0.897013
-58.0244,0.996659,0.29112,3,15,0,59.336,2.60566,1.51924
-57.8022,0.999754,0.29112,4,15,0,58.4444,3.12773,1.28437
-57.8531,0.994979,0.29112,4,15,0,58.567,2.33823,1.08102
-58.2992,0.988853,0.29112,3,7,0,58.8175,2.41617,0.873917
-58.1325,0.99865,0.29112,4,15,0,59.0256,3.03196,0.912198
-57.7692,0.996634,0.29112,3,15,0,58.8839,2.92739,1.41921
-58.0854,0.998075,0.29112,4,15,0,58.2521,3.20103,1.37122
-59.3081,0.975505,0.29112,3,9,0,61.1441,2.02056,0.915378
-59.9671,0.992266,0.29112,3,7,0,60.198,1.84425,0.984841
-59.3227,1,0.29112,2,3,0,60.0568,1.93567,1.05172
-57.5379,1,0.29112,3,7,0,59.5002,2.55037,1.32468
-57.4135,0.992194,0.29112,3,11,0,58.174,2.8484,1.23122
-58.065,0.981108,0.29112,3,11,0,58.8715,3.26098,1.26632
-57.6648,0.997602,0.29112,4,15,0,58.6981,3.04399,1.11353
-58.9033,0.980067,0.29112,3,7,0,59.3128,2.60631,0.719373
-57.454,0.999908,0.29112,3,7,0,59.0067,2.56193,1.26086
-58.9264,0.983371,0.29112,3,15,0,59.1423,2.74136,1.70909
-58.8914,0.997968,0.29112,4,15,0,60.2395,3.17242,0.797954
-58.2692,0.999129,0.29112,4,15,0,59.9168,3.24063,1.41217
-60.6132,0.970506,0.29112,3,15,0,61.6557,2.36048,0.536378
-60.728,0.996003,0.29112,2,3,0,61.0493,2.43047,0.50973
-58.007,0.997904,0.29112,3,7,0,61.2422,2.86363,0.897412
-57.4529,0.995668,0.29112,2,7,0,58.4395,2.82227,1.10228
-58.1913,0.981147,0.29112,2,7,0,58.8278,3.05133,0.904312
-57.6938,0.996611,0.29112,4,15,0,58.9332,2.45866,1.35331
-58.1041,0.995423,0.29112,3,7,0,58.293,2.69971,1.5472
-57.5045,0.994249,0.29112,4,15,0,59.2084,2.49106,1.20739
-58.0542,0.993005,0.29112,3,15,0,58.1819,2.88646,0.889915
-58.0793,0.999264,0.29112,2,3,0,58.1598,2.94865,0.898438
-57.8203,0.998829,0.29112,4,15,0,58.4462,3.05096,1.02637
-57.5399,0.990592,0.29112,2,7,0,58.6168,2.96198,1.1298
-57.7912,0.989218,0.29112,3,15,0,58.619,2.72071,0.942599
-58.3436,0.989254,0.29112,3,7,0,58.9637,2.1343,1.22235
-57.7524,0.998437,0.29112,3,7,0,58.8757,2.75201,1.44932
-57.6296,0.981139,0.29112,3,11,0,59.6275,3.04434,1.15704
-57.4016,0.996397,0.29112,3,11,0,58.0351,2.61402,1.23326
-58.0015,0.980148,0.29112,2,5,0,58.5651,2.24649,1.24499
-57.574,0.969425,0.29112,3,15,0,60.8282,2.86682,1.04435
-57.4166,0.996505,0.29112,3,11,0,57.9507,2.72417,1.28984
-58.1546,0.98986,0.29112,3,7,0,58.2388,3.29586,1.27257
-58.246,0.998806,0.29112,3,7,0,58.3873,3.29498,1.34251
-59.7216,0.983751,0.29112,4,15,0,61.3114,1.94634,1.51045
-59.6909,0.998555,0.29112,3,7,0,60.0066,1.93362,1.48445
-60.0329,0.996607,0.29112,2,3,0,60.0899,1.89675,1.52576
-58.4993,1,0.29112,3,7,0,60.2996,2.12793,1.34782
-57.6514,1,0.29112,3,7,0,58.6635,2.86896,1.01017
-57.6967,0.997316,0.29112,3,7,0,57.9374,3.00502,1.05462
-57.4981,0.995913,0.29112,2,5,0,58.0938,2.90028,1.10959
-57.7023,0.996116,0.29112,3,7,0,57.8702,2.5233,1.00813
-59.3489,0.978044,0.29112,3,15,0,59.6249,2.62066,0.652736
-60.1992,0.963232,0.29112,3,15,0,64.2487,3.43765,0.690774
-58.1945,1,0.29112,3,7,0,60.5836,3.32471,1.19666
-58.773,0.995448,0.29112,3,7,0,58.8574,3.48943,1.07001
-59.0171,0.9956,0.29112,2,3,0,59.1789,3.57654,1.09745
-57.7367,0.99819,0.29112,3,7,0,59.5261,2.55703,1.42079
-58.5613,0.984294,0.29112,2,7,0,59.0156,2.61364,1.63873
-57.5113,0.99048,0.29112,2,7,0,59.6496,2.59057,1.32794
-58.2012,0.994103,0.29112,4,15,0,58.321,2.68495,0.841151
-58.1445,0.995499,0.29112,4,15,0,59.3174,3.11343,1.45872
-58.0798,0.995439,0.29112,3,7,0,58.6661,3.0443,1.47382
-58.0102,0.999471,0.29112,3,7,0,58.2162,2.94248,1.49164
-57.7873,0.999353,0.29112,3,15,0,58.2531,2.39993,1.04872
-58.759,0.986198,0.29112,3,7,0,59.2783,2.67698,0.737989
-58.0537,1,0.29112,3,15,0,59.0463,2.48873,1.49826
-57.495,0.996853,0.29112,3,15,0,58.5895,2.53519,1.27979
-57.4186,0.999996,0.29112,3,7,0,57.5205,2.67002,1.28607
-57.4449,0.993562,0.29112,2,7,0,58.0036,2.64478,1.09897
-58.194,0.944971,0.29112,2,7,0,61.5305,2.83709,1.56045
-57.9079,0.999816,0.29112,4,15,0,58.6526,2.29128,1.12447
-57.4317,0.996973,0.29112,4,15,0,58.4051,2.65266,1.29318
-57.4984,0.954211,0.29112,2,7,0,61.5274,2.76623,1.05877
-58.3617,0.990973,0.29112,4,15,0,58.5651,3.37044,1.11506
-58.6161,0.997347,0.29112,2,3,0,58.6457,3.43331,1.06196
-57.3825,0.993936,0.29112,3,11,0,59.3402,2.78832,1.22676
-57.7205,0.98401,0.29112,2,7,0,58.6782,2.36393,1.24139
-57.7889,0.997223,0.29112,4,15,0,58.3425,3.09775,1.31641
-57.7442,0.998022,0.29112,3,15,0,58.3296,2.49221,1.39729
-58.2307,0.980839,0.29112,3,7,0,59.2072,2.18423,1.1048
-57.4555,0.968343,0.29112,3,15,0,60.5344,2.84287,1.10965
-57.4886,0.988356,0.29112,3,9,0,58.4806,2.68253,1.33821
-57.9146,0.990265,0.29112,3,7,0,58.1597,2.52925,1.47133
-58.1523,0.993056,0.29112,1,3,0,58.2884,2.4737,1.51945
-59.8209,0.964791,0.29112,3,15,0,61.5296,3.36378,1.70299
-61.6972,0.981825,0.29112,3,15,0,64.0282,1.58974,0.981523
-60.2272,1,0.29112,2,3,0,61.8474,1.83598,0.918696
-58.1877,0.996479,0.29112,3,11,0,60.9556,3.25028,1.36787
-57.8359,0.998478,0.29112,4,15,0,58.7194,2.41051,1.01739
-58.2016,0.992968,0.29112,4,15,0,58.7481,3.23774,1.38733
-58.0304,0.996202,0.29112,4,15,0,59.1028,2.25207,1.10514
-59.4448,0.9746,0.29112,3,7,0,59.8784,1.89697,1.3006
-60.3438,0.992583,0.29112,3,7,0,61.1922,1.85231,1.54269
-59.5964,0.997688,0.29112,4,15,0,61.114,1.87771,1.33382
-57.4814,1,0.29112,3,7,0,59.5549,2.51051,1.20593
-57.895,0.990884,0.29112,3,7,0,58.2869,2.34391,1.04962
-57.4429,0.999945,0.29112,3,15,0,57.9613,2.89604,1.19427
-57.6196,0.997533,0.29112,3,7,0,57.6693,2.99627,1.09575
-57.4828,0.999006,0.29112,3,15,0,57.8363,2.93589,1.21994
-58.7167,0.98321,0.29112,3,7,0,58.8488,2.55072,0.756802
-57.9059,0.999089,0.29112,4,15,0,59.3657,3.19088,1.13806
-58.1655,0.9907,0.29112,3,7,0,59.2009,2.28442,0.992008
-57.8317,0.993371,0.29112,3,7,0,58.9554,2.47459,0.981235
-58.7808,0.990363,0.29112,4,15,0,59.2087,2.95248,0.755698
-58.6607,0.995917,0.29112,4,15,0,60.6576,3.17233,1.56585
-59.6528,0.991518,0.29112,4,15,0,60.6513,3.61122,0.899196
-58.5944,0.997796,0.29112,4,15,0,61.4731,3.08479,1.58698
-57.6404,0.999211,0.29112,3,7,0,58.9134,2.66273,1.40728
-58.111,0.995248,0.29112,3,7,0,58.1934,2.39271,1.47219
-59.3859,0.985032,0.29112,3,7,0,59.5938,2.46901,1.75636
-60.9578,0.981402,0.29112,3,7,0,61.698,3.04077,1.95573
-61.4411,0.996419,0.29112,3,7,0,62.526,2.55593,2.0305
-58.9051,0.999054,0.29112,3,15,0,62.0228,3.12414,1.63636
-61.4419,0.944118,0.29112,3,7,0,64.8914,1.73804,1.62957
-61.5493,0.999683,0.29112,4,15,0,61.6363,1.71678,1.62279
-58.1206,1,0.29112,3,7,0,61.9388,2.87068,1.53768
-57.4165,0.997983,0.29112,3,11,0,58.4528,2.66899,1.11652
-57.762,0.990048,0.29112,2,5,0,58.0165,2.55529,0.974486
-57.7579,0.999586,0.29112,4,15,0,58.1479,2.45802,1.01875
-57.7579,0.997957,0.29112,4,15,0,58.1454,2.4515,1.02287
-58.4812,0.991196,0.29112,3,11,0,58.4994,3.21231,1.50027
-58.642,0.995731,0.29112,2,3,0,58.8232,3.30622,1.48351
-57.4295,0.994127,0.29112,4,15,0,59.9061,2.69269,1.29933
-58.7461,0.980763,0.29112,3,7,0,59.0137,2.13048,0.95273
-59.5197,0.962786,0.29112,4,15,0,62.6378,3.46536,1.5905
-57.7166,1,0.29112,3,7,0,59.5918,2.87155,1.41768
-58.606,0.979108,0.29112,3,11,0,59.6209,2.25834,0.882558
-59.045,0.996801,0.29112,3,7,0,59.1878,2.29783,0.771989
-58.264,1,0.29112,3,11,0,59.1233,3.06956,1.51449
-58.4888,0.99786,0.29112,3,7,0,58.8505,3.19991,1.50954
-57.9347,0.998134,0.29112,4,15,0,59.2058,2.60905,1.49565
-57.6794,0.992604,0.29112,3,11,0,58.7175,2.86372,0.997591
-59.3715,0.960882,0.29112,2,7,0,60.5653,3.20935,0.727919
-58.4357,1,0.29112,2,3,0,59.4315,3.18916,0.905635
-57.9132,0.996929,0.29112,4,15,0,59.2928,2.57288,0.92352
-58.2034,0.993696,0.29112,3,15,0,58.8483,2.53919,1.55078
-57.8919,0.977609,0.29112,2,7,0,60.8807,2.92924,0.944673
-57.8627,1,0.29112,1,1,0,57.893,2.92472,0.952252
-57.5433,0.999649,0.29112,3,7,0,58.0794,2.97772,1.25021
-57.6641,0.992619,0.29112,3,15,0,58.3786,2.96471,1.35631
-57.4663,0.999973,0.29112,3,7,0,57.7077,2.91432,1.23375
-57.6364,0.982187,0.29112,2,7,0,59.2371,2.41546,1.14133
-57.3927,0.988719,0.29112,2,7,0,58.5077,2.81208,1.17111
-57.5135,0.989807,0.29112,3,11,0,58.1867,2.96525,1.21197
-58.9262,0.987105,0.29112,4,15,0,59.0671,2.49581,1.6866
-62.8182,0.936364,0.29112,3,15,0,65.3195,3.59123,2.00984
-60.6694,0.999127,0.29112,3,7,0,63.724,3.76104,1.61397
-60.5835,1,0.29112,2,3,0,60.6898,3.74707,1.6076
-58.4958,0.999798,0.29112,3,7,0,61.2674,3.2747,0.942391
-58.0912,0.998021,0.29112,3,7,0,58.9352,3.12851,0.972261
-59.4046,0.977754,0.29112,3,7,0,60.2928,3.5036,1.53677
-59.4641,0.999002,0.29112,3,7,0,59.8287,3.38257,1.62865
-57.5177,1,0.29112,3,7,0,59.5541,2.90222,1.09522
-57.7471,0.996246,0.29112,3,15,0,57.9925,3.10276,1.27388
-57.3965,0.996674,0.29112,3,11,0,58.1215,2.82873,1.21042
-57.6947,0.983863,0.29112,2,7,0,58.5737,2.69329,0.974015
-58.7796,0.981839,0.29112,3,7,0,59.3907,2.27301,1.5759
-58.0221,0.999766,0.29112,3,7,0,59.1506,2.30905,1.3762
-57.797,0.996329,0.29112,3,11,0,58.4901,3.13328,1.13201
-57.952,0.999185,0.29112,4,15,0,58.0723,2.31604,1.34944
-57.4775,0.996484,0.29112,3,7,0,58.3291,2.53938,1.13515
-57.5744,0.997102,0.29112,4,15,0,57.7819,2.78155,1.02352
-58.4778,0.990415,0.29112,3,15,0,58.7421,2.28558,1.51054
-58.0846,1,0.29112,2,3,0,58.4764,2.35668,1.44147
-58.2685,0.998003,0.29112,3,7,0,58.3944,2.23124,1.39542
-58.6613,0.991804,0.29112,3,7,0,59.138,2.08803,1.35534
-57.6953,0.996378,0.29112,3,7,0,59.1039,2.4642,1.35815
-58.3328,0.980223,0.29112,3,15,0,59.4293,3.14913,1.495
-57.7757,1,0.29112,3,7,0,58.3221,2.9912,1.39312
-59.5415,0.981435,0.29112,3,15,0,60.1214,2.08692,1.61095
-57.4874,1,0.29112,3,7,0,59.6222,2.5096,1.22878
-57.4462,0.999992,0.29112,4,15,0,57.5168,2.54999,1.17149
-58.6134,0.973202,0.29112,3,11,0,59.6587,2.62105,1.6494
-59.1416,0.990692,0.29112,4,15,0,60.175,3.33315,0.821862
-59.7867,0.991482,0.29112,2,3,0,59.8249,3.36171,0.720927
-58.1794,0.999557,0.29112,3,7,0,59.9775,2.92263,0.867713
-58.2115,0.99858,0.29112,4,15,0,58.9697,2.30963,0.955339
-57.4022,0.964954,0.29112,2,7,0,60.7599,2.79492,1.25897
-58.1497,0.98921,0.29112,3,11,0,58.2463,2.46174,1.51447
-58.326,0.995365,0.29112,4,15,0,59.0131,3.37389,1.2086
-60.894,0.964021,0.29112,2,7,0,61.4037,3.93647,0.911661
-58.4602,0.989024,0.29112,3,7,0,62.46,2.89141,0.802954
-57.9817,0.993092,0.29112,1,3,0,58.9409,2.85988,0.903245
-57.413,0.991396,0.29112,2,7,0,58.7228,2.83458,1.1529
-57.6742,0.991057,0.29112,3,11,0,58.0982,2.68582,1.42212
-57.8956,0.995695,0.29112,4,15,0,58.3192,3.19619,1.17895
-57.8035,1,0.29112,4,15,0,58.0752,2.34647,1.2961
-57.4581,1,0.29112,3,7,0,57.8397,2.64742,1.31231
-57.8504,0.977024,0.29112,3,11,0,59.2554,3.14753,1.29415
-57.9361,0.991359,0.29112,4,15,0,59.0491,2.45021,0.957685
-57.6844,0.991691,0.29112,3,11,0,58.7005,2.9598,1.3692
-58.1038,0.983703,0.29112,2,7,0,58.9284,3.05335,1.47687
-57.5869,0.999984,0.29112,3,7,0,58.2997,2.46367,1.28619
-59.0501,0.965533,0.29112,2,7,0,59.9766,2.08082,1.4883
-57.9007,0.999932,0.29112,3,15,0,59.5429,2.75745,0.912662
-57.6469,0.992683,0.29112,3,15,0,58.902,2.40951,1.2593
-58.04,0.994485,0.29112,4,15,0,58.3453,2.84086,1.52243
-58.3841,0.998475,0.29112,4,15,0,58.4319,2.85712,1.59951
-58.3528,0.999027,0.29112,4,15,0,59.3686,2.81602,0.814229
-58.3493,0.990719,0.29112,3,11,0,59.4713,2.82194,1.59657
-58.6221,0.998833,0.29112,4,15,0,58.8152,2.64483,1.65302
-58.5705,1,0.29112,3,7,0,58.695,2.69678,1.64575
-57.4774,0.999078,0.29112,4,15,0,58.8734,2.75674,1.06968
-57.4818,0.995899,0.29112,3,7,0,57.7912,2.59783,1.08939
-57.7327,0.979262,0.29112,2,7,0,59.2958,2.52563,1.40789
-57.8438,0.999296,0.29112,3,7,0,57.9044,2.58804,1.46503
-59.5491,0.97421,0.29112,3,7,0,60.2537,1.88686,1.06612
-60.4264,0.986484,0.29112,4,15,0,62.6469,3.80931,1.51403
-58.3694,0.999967,0.29112,3,7,0,60.6417,3.23524,1.45179
-57.7593,0.998346,0.29112,3,7,0,58.906,2.88343,1.42993
-57.6093,0.998326,0.29112,1,3,0,57.8905,2.85322,1.3789
-58.2042,0.988766,0.29112,4,15,0,59.0769,3.31078,1.11536
-57.6639,0.996019,0.29112,3,15,0,59.1129,2.69259,0.984867
-57.5247,0.995806,0.29112,3,11,0,58.0617,2.73933,1.35915
-57.4432,0.999994,0.29112,4,15,0,57.587,2.85066,1.12614
-58.2487,0.975189,0.29112,2,7,0,59.0892,3.21947,0.981421
-57.9848,0.998918,0.29112,3,7,0,58.4435,3.15964,1.03836
-60.9087,0.954766,0.29112,2,7,0,61.5988,3.95659,0.932195
-61.4409,0.99784,0.29112,3,7,0,61.4922,4.04893,0.901761
-57.8577,0.999892,0.29112,3,7,0,61.5704,2.29715,1.20651
-57.9058,0.992426,0.29112,4,15,0,58.7928,3.2015,1.21665
-57.8912,0.99983,0.29112,4,15,0,58.0688,2.29177,1.25722
-58.747,0.962295,0.29112,3,7,0,60.6106,2.61852,1.67368
-58.6691,1,0.29112,3,7,0,58.7819,2.65708,1.66253
-59.6629,0.984128,0.29112,4,15,0,61.1193,1.86588,1.06642
-59.6104,1,0.29112,1,1,0,59.7145,1.87794,1.0587
-59.5831,0.999274,0.29112,4,15,0,60.58,1.86452,1.26441
-59.6627,0.994623,0.29112,2,3,0,60.0634,1.84633,1.17603
-59.5669,1,0.29112,1,1,0,59.6992,1.86401,1.16643
-58.4907,0.999964,0.29112,4,15,0,59.8917,2.1598,1.00705
-58.56,0.976982,0.29112,3,7,0,60.563,2.56517,0.782275
-58.6534,0.997859,0.29112,2,3,0,58.7698,2.48546,0.780421
-57.3704,0.991138,0.29112,2,7,0,59.5058,2.75011,1.21807
-57.4814,0.97951,0.29112,2,7,0,59.0416,2.71517,1.06527
-57.3841,0.995023,0.29112,2,7,0,57.8806,2.64553,1.22575
-57.6361,0.988622,0.29112,2,7,0,58.1641,2.78851,1.40403
-57.5573,0.999672,0.29112,3,15,0,57.7496,2.56186,1.05896
