# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = W3_SimpleBernoulli_model
# start_datetime = 2024-02-26 09:28:03 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:/Users/KERESZ~1/AppData/Local/Temp/RtmpET6GqC/standata-44ac701461c4.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = C:/Users/Kereszt Alina/Documents/GitHub/st8_ACM_assign2/simmodels/W3_SimpleBernoulli-202402261028-1-0a37f7.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/Kereszt Alina/Documents/GitHub/st8_ACM_assign2/simmodels/W3_SimpleBernoulli-profile-202402261028-1-594215.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=W3_SimpleBernoulli_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.236001
# Diagonal elements of inverse mass matrix:
# 0.0593235
-62.7133,0.997512,0.236001,1,3,0,63.2492,0.745094
-62.7418,0.999702,0.236001,3,7,0,62.7936,0.744214
-62.0885,0.999828,0.236001,3,7,0,62.7916,0.770334
-62.4037,0.988916,0.236001,4,15,0,63.6041,0.831005
-62.342,0.999678,0.236001,2,3,0,62.4485,0.828959
-62.4322,0.999805,0.236001,4,15,0,62.435,0.831902
-62.2624,0.991992,0.236001,4,15,0,64.2102,0.761559
-62.0001,0.991175,0.236001,2,7,0,63.1193,0.776161
-62.0115,0.999287,0.236001,3,7,0,62.0851,0.775316
-62.0808,0.998096,0.236001,1,3,0,62.1469,0.770791
-61.9723,0.997829,0.236001,2,7,0,62.3033,0.778367
-62,0.999419,0.236001,1,3,0,62.012,0.776165
-61.8822,0.997997,0.236001,2,7,0,62.2543,0.800354
-62.0837,0.997671,0.236001,3,15,0,62.1373,0.77062
-62.1192,0.999639,0.236001,3,7,0,62.1433,0.768597
-63.3287,0.988243,0.236001,4,15,0,63.7363,0.852519
-63.0856,1,0.236001,2,3,0,63.3292,0.847917
-62.8262,0.998828,0.236001,1,3,0,63.2352,0.84236
-63.0521,0.996223,0.236001,1,3,0,63.1602,0.847243
-63.0919,0.999482,0.236001,1,1,0,63.0949,0.848044
-61.9663,0.994186,0.236001,3,11,0,64.2173,0.778884
-63.6194,0.981672,0.236001,3,15,0,63.8046,0.85745
-63.6374,0.999968,0.236001,3,7,0,63.6534,0.857738
-63.7338,0.99899,0.236001,2,3,0,63.7932,0.859252
-62.0493,0.999567,0.236001,3,9,0,63.8979,0.81628
-61.9532,0.999902,0.236001,3,7,0,62.0735,0.80957
-62.0113,0.998502,0.236001,3,11,0,62.173,0.77533
-62.4707,0.994817,0.236001,3,11,0,62.6416,0.83308
-62.0069,0.99955,0.236001,2,5,0,62.5531,0.813638
-61.8903,0.999199,0.236001,3,11,0,62.1517,0.787966
-61.8755,0.999632,0.236001,2,7,0,61.9415,0.798269
-61.8757,0.999998,0.236001,1,1,0,61.8757,0.798327
-61.9423,0.995548,0.236001,4,15,0,62.4983,0.808584
-61.9661,0.99948,0.236001,1,3,0,61.982,0.81065
-61.8912,0.996812,0.236001,2,7,0,62.3542,0.802243
-61.9098,0.996685,0.236001,2,7,0,62.2984,0.784878
-62.2227,0.995244,0.236001,2,5,0,62.3183,0.763366
-62.3811,0.997969,0.236001,3,7,0,62.4616,0.756617
-62.3341,0.999921,0.236001,2,3,0,62.3968,0.758504
-61.9774,0.998572,0.236001,3,11,0,62.6002,0.81154
-61.8854,0.995753,0.236001,3,9,0,62.6381,0.788982
-62.1767,0.985323,0.236001,3,9,0,63.6835,0.822614
-61.9769,0.996886,0.236001,3,11,0,62.6837,0.777988
-61.879,0.995436,0.236001,3,11,0,62.5161,0.799464
-61.9377,0.999218,0.236001,3,13,0,61.9635,0.781595
-61.8871,0.998608,0.236001,2,7,0,62.1274,0.801442
-62.009,0.997253,0.236001,2,7,0,62.1771,0.813781
-62.2012,0.997517,0.236001,2,5,0,62.2784,0.823656
-62.1757,0.99693,0.236001,3,11,0,62.7462,0.765637
-61.9819,0.999179,0.236001,3,7,0,62.2895,0.777577
-62.0466,0.998424,0.236001,2,5,0,62.1217,0.772917
-62.003,0.999744,0.236001,1,3,0,62.0708,0.77594
-61.8901,0.999728,0.236001,3,11,0,62.0594,0.802034
-63.6451,0.980094,0.236001,3,15,0,64.1877,0.85786
-63.5088,0.992839,0.236001,3,9,0,65.3852,0.72406
-63.0971,1,0.236001,2,3,0,63.5016,0.734163
-63.0397,1,0.236001,1,1,0,63.099,0.735687
-63.7841,0.98026,0.236001,2,5,0,64.6106,0.717931
-63.879,0.998064,0.236001,1,1,0,63.8844,0.715913
-64.5631,0.988843,0.236001,2,3,0,64.5656,0.702447
-61.8986,0.996533,0.236001,4,15,0,65.5231,0.803463
-62.3655,0.995648,0.236001,3,11,0,62.4318,0.829753
-62.653,0.997385,0.236001,3,11,0,62.9062,0.747002
-62.273,0.99606,0.236001,3,7,0,63.1121,0.761093
-61.9849,0.998402,0.236001,2,5,0,62.4382,0.777337
-62.1288,0.994608,0.236001,3,11,0,62.618,0.820436
-62.8231,0.993256,0.236001,4,15,0,63.4828,0.741769
-62.5207,0.999922,0.236001,3,7,0,62.8518,0.751446
-61.8999,1,0.236001,3,13,0,62.5106,0.786315
-66.0001,0.953006,0.236001,3,15,0,66.9699,0.88573
-65.2419,1,0.236001,2,3,0,65.992,0.878295
-65.9668,0.989966,0.236001,1,3,0,66.3487,0.885424
-65.9238,1,0.236001,1,1,0,65.9973,0.885027
-65.2999,0.998845,0.236001,1,3,0,66.1679,0.878903
-65.2524,1,0.236001,1,1,0,65.322,0.878406
-65.2985,0.999504,0.236001,1,1,0,65.3217,0.878889
-63.3465,0.994198,0.236001,3,11,0,67.0835,0.727888
-61.8825,1,0.236001,3,13,0,63.3252,0.800425
-61.8882,0.999895,0.236001,3,11,0,61.8996,0.788399
-61.8717,0.998258,0.236001,2,7,0,62.101,0.794811
-61.8772,0.999829,0.236001,2,7,0,61.8915,0.791222
-61.943,0.995861,0.236001,3,11,0,62.3318,0.808646
-61.924,0.999868,0.236001,1,3,0,61.9567,0.806729
-61.8718,0.998677,0.236001,2,7,0,62.0764,0.795437
-62.7742,0.9909,0.236001,3,15,0,62.832,0.743226
-62.0216,0.993773,0.236001,3,11,0,63.7394,0.814599
-63.2314,0.981296,0.236001,2,7,0,63.747,0.850738
-64.9329,0.97571,0.236001,2,5,0,65.7238,0.874937
-64.0507,1,0.236001,4,15,0,64.9583,0.863908
-64.9982,0.994575,0.236001,3,7,0,65.0256,0.875665
-64.8931,1,0.236001,1,1,0,65.0016,0.874487
-62.9343,0.993185,0.236001,2,7,0,66.2048,0.844771
-63.1999,0.995639,0.236001,3,11,0,63.8083,0.731515
-61.9082,0.982507,0.236001,2,7,0,65.1071,0.804834
-63.6728,0.987797,0.236001,4,15,0,63.6734,0.858299
-64.1715,0.991513,0.236001,1,3,0,64.5046,0.865572
-64.6402,0.993355,0.236001,1,3,0,64.8458,0.871538
-62.2305,0.994873,0.236001,2,7,0,65.6249,0.824848
-62.0128,0.999495,0.236001,2,5,0,62.3254,0.814034
-61.9034,0.999317,0.236001,2,7,0,62.1068,0.804181
-62.0123,0.996065,0.236001,2,7,0,62.4104,0.775261
-61.8766,0.99962,0.236001,3,9,0,62.0859,0.791442
-62.677,0.990396,0.236001,3,15,0,62.8512,0.746234
-61.9685,1,0.236001,4,15,0,62.6761,0.7787
-62.6018,0.991285,0.236001,3,11,0,62.9603,0.836794
-63.9593,0.977452,0.236001,2,5,0,64.84,0.862611
-63.9039,1,0.236001,1,1,0,63.9657,0.861808
-61.9462,0.998995,0.236001,3,9,0,64.2977,0.808947
-61.873,0.998514,0.236001,2,7,0,62.1157,0.796912
-61.9154,0.999022,0.236001,3,11,0,61.9839,0.784141
-61.953,0.999521,0.236001,2,5,0,61.9587,0.780089
-61.8878,0.998372,0.236001,2,7,0,62.1714,0.801582
-62.4706,0.980041,0.236001,2,7,0,63.788,0.833078
-61.8869,0.998321,0.236001,3,11,0,62.8623,0.788664
-61.8852,0.997122,0.236001,4,15,0,62.2847,0.789041
-61.9855,0.997394,0.236001,4,15,0,62.248,0.81214
-62.0139,0.999469,0.236001,1,3,0,62.0264,0.814105
-62.0517,0.999273,0.236001,1,3,0,62.0702,0.816416
-64.9495,0.979259,0.236001,4,15,0,65.2208,0.875122
-64.6397,1,0.236001,2,3,0,64.985,0.871533
-62.7611,0.999036,0.236001,2,5,0,64.8709,0.840831
-63.2154,0.991134,0.236001,2,5,0,63.8056,0.850437
-63.0582,0.999363,0.236001,2,3,0,63.3166,0.847366
-63.3529,0.996878,0.236001,2,3,0,63.3531,0.85295
-63.4119,0.999255,0.236001,1,1,0,63.4139,0.853988
-63.4018,0.999851,0.236001,3,7,0,63.4941,0.853811
-63.9355,0.980057,0.236001,3,15,0,66.7866,0.71473
-63.9064,1,0.236001,1,1,0,63.9613,0.715337
-62.5395,0.995716,0.236001,2,5,0,64.4566,0.750791
-62.7864,0.993684,0.236001,1,3,0,62.9359,0.742858
-63.1667,0.98965,0.236001,1,3,0,63.4288,0.732358
-62.2242,1,0.236001,3,7,0,63.1544,0.763296
-61.9447,0.992704,0.236001,3,11,0,63.1769,0.808807
-61.9378,0.998533,0.236001,3,11,0,62.1559,0.781585
-61.9377,1,0.236001,1,1,0,61.9389,0.781593
-62.3833,0.990075,0.236001,2,7,0,62.8828,0.75653
-62.1164,0.995168,0.236001,2,5,0,62.9186,0.768747
-62.1308,0.99936,0.236001,2,3,0,62.1677,0.767964
-62.2876,0.996071,0.236001,2,5,0,62.4695,0.76046
-62.296,0.999948,0.236001,2,3,0,62.2999,0.760096
-62.3173,0.999605,0.236001,2,3,0,62.3398,0.759198
-61.9797,0.998112,0.236001,2,7,0,62.5466,0.77776
-61.8826,0.99988,0.236001,3,15,0,62.0109,0.789656
-61.9833,0.998476,0.236001,2,5,0,62.0182,0.77746
-61.8984,0.992556,0.236001,2,7,0,62.8122,0.803435
-61.8962,0.999999,0.236001,3,7,0,61.8991,0.803094
-62.3598,0.995684,0.236001,3,9,0,62.4794,0.75746
-62.8307,0.992541,0.236001,3,11,0,63.381,0.842464
-61.9825,0.994224,0.236001,3,9,0,64.0626,0.811919
-61.8719,0.999805,0.236001,3,13,0,62.0168,0.795732
-61.8725,0.994622,0.236001,4,15,0,62.6515,0.796518
-62.3801,0.991701,0.236001,3,9,0,62.9305,0.756656
-62.208,0.998194,0.236001,1,3,0,62.5408,0.764062
-62.3568,0.995983,0.236001,1,3,0,62.476,0.75758
-62.5799,0.993822,0.236001,1,3,0,62.763,0.74941
-62.0805,0.998088,0.236001,2,7,0,62.841,0.770812
-62.0765,1,0.236001,1,1,0,62.0823,0.77105
-63.0272,0.991057,0.236001,3,15,0,63.098,0.846733
-62.2882,0.997599,0.236001,2,7,0,63.4421,0.827051
-61.9785,0.999876,0.236001,3,15,0,62.323,0.777855
-62.0106,0.998562,0.236001,3,7,0,62.1188,0.775379
-61.9308,0.988243,0.236001,3,11,0,63.3106,0.807456
-63.1709,0.988781,0.236001,3,9,0,63.4538,0.732252
-61.9409,0.996102,0.236001,2,7,0,63.6736,0.781264
-62.5577,0.994311,0.236001,3,9,0,62.6569,0.83559
-61.8856,0.999569,0.236001,3,9,0,62.7033,0.788954
-62.8151,0.986151,0.236001,3,11,0,63.3978,0.842103
-62.5503,0.996335,0.236001,3,11,0,63.5446,0.750419
-62.5605,0.999807,0.236001,1,1,0,62.5684,0.750069
-62.1326,0.987629,0.236001,2,7,0,63.7316,0.767864
-61.9594,0.995228,0.236001,3,15,0,62.6925,0.779499
-61.911,0.998976,0.236001,3,9,0,62.1227,0.8052
-61.8872,0.999509,0.236001,3,15,0,61.9812,0.801465
-61.9737,0.994393,0.236001,2,7,0,62.5082,0.811252
-63.8173,0.971822,0.236001,3,15,0,65.094,0.717219
-63.7109,1,0.236001,1,1,0,63.818,0.719519
-63.5785,0.999479,0.236001,2,3,0,63.7916,0.722466
-63.695,0.997644,0.236001,1,1,0,63.6958,0.719868
-63.6074,1,0.236001,1,1,0,63.6978,0.721816
-63.5183,1,0.236001,4,15,0,63.6089,0.72384
-62.9155,0.992794,0.236001,1,3,0,64.1144,0.739104
-63.1707,0.999254,0.236001,4,15,0,63.1792,0.732258
-63.1014,1,0.236001,1,1,0,63.1711,0.734052
-63.4002,0.993077,0.236001,2,3,0,63.534,0.726601
-61.8717,0.991797,0.236001,3,11,0,64.7978,0.795252
-62.0229,0.998105,0.236001,3,15,0,62.0787,0.814678
-62.0223,1,0.236001,2,3,0,62.0249,0.81464
-62.1941,0.994102,0.236001,2,7,0,62.6212,0.823359
-61.9586,0.99878,0.236001,4,15,0,62.4969,0.810035
-61.9534,1,0.236001,1,1,0,61.9586,0.809586
-61.952,1,0.236001,1,1,0,61.9541,0.809461
-63.3853,0.985485,0.236001,3,15,0,63.6282,0.853523
-63.5137,0.998817,0.236001,2,3,0,63.551,0.85572
-61.8764,0.997877,0.236001,3,9,0,64.0884,0.798607
-61.8738,0.999997,0.236001,3,9,0,61.8773,0.792719
-61.8723,0.999366,0.236001,3,11,0,61.9449,0.796335
-61.8797,0.998286,0.236001,3,11,0,62.0663,0.790425
-61.9444,0.998193,0.236001,4,15,0,62.1329,0.808776
-62.1991,0.994764,0.236001,3,11,0,62.6145,0.764485
-61.8718,0.990003,0.236001,2,7,0,63.1899,0.795449
-61.9273,0.998802,0.236001,2,7,0,61.9887,0.782723
-62.3585,0.993436,0.236001,2,5,0,62.4823,0.757514
-62.219,0.998894,0.236001,1,3,0,62.4545,0.763541
-61.915,0.996991,0.236001,2,7,0,62.5667,0.784191
-62.1215,0.998739,0.236001,4,15,0,62.1287,0.768469
-62.2576,0.996766,0.236001,2,5,0,62.3989,0.761772
-62.4237,0.99555,0.236001,1,3,0,62.5509,0.754978
-62.6672,0.996763,0.236001,3,7,0,62.8003,0.746547
-62.2866,0.99383,0.236001,2,5,0,63.3073,0.760502
-62.1996,0.999756,0.236001,1,3,0,62.3186,0.764464
-62.018,0.995835,0.236001,2,7,0,62.6125,0.774852
-61.9375,0.998119,0.236001,3,11,0,62.2903,0.80812
-63.7985,0.95804,0.236001,2,7,0,66.6735,0.717622
-62.3514,0.999236,0.236001,3,11,0,64.2312,0.829279
-62.3432,0.999878,0.236001,2,3,0,62.3767,0.829
-63.4485,0.990748,0.236001,3,13,0,63.5997,0.854617
-63.1215,1,0.236001,2,3,0,63.4443,0.84863
-62.8833,0.999213,0.236001,1,3,0,63.2323,0.843653
-61.9329,0.999636,0.236001,3,9,0,63.0066,0.807669
-62.0279,0.997607,0.236001,3,9,0,62.2976,0.774164
-61.964,0.9992,0.236001,2,5,0,62.1153,0.77909
-62.25,0.984225,0.236001,2,7,0,63.4599,0.762115
-61.8971,0.995283,0.236001,3,9,0,62.9468,0.803236
-61.8797,0.99942,0.236001,2,7,0,61.9623,0.799663
-61.9622,0.998043,0.236001,3,15,0,62.0882,0.810336
-63.0072,0.993455,0.236001,4,15,0,63.1056,0.736564
-61.8739,0.998889,0.236001,3,9,0,63.2691,0.792629
-61.8928,0.999422,0.236001,3,11,0,61.9398,0.802523
-61.909,0.992986,0.236001,4,15,0,62.9896,0.804942
-61.9629,0.99826,0.236001,3,15,0,62.1179,0.810393
-62.5415,0.991309,0.236001,2,7,0,62.7379,0.835137
-62.5648,0.999676,0.236001,1,1,0,62.5667,0.835789
-62.7208,0.997185,0.236001,3,11,0,63.1211,0.744861
-64.1439,0.98325,0.236001,3,7,0,64.2199,0.710487
-61.9889,0.993564,0.236001,2,5,0,64.9903,0.777018
-61.8719,0.99761,0.236001,3,11,0,62.3096,0.794427
-62.6965,0.987272,0.236001,3,9,0,63.4491,0.745619
-62.7143,0.999659,0.236001,1,1,0,62.7221,0.745061
-61.876,0.999835,0.236001,3,13,0,62.788,0.798437
-62.2209,0.985312,0.236001,3,11,0,63.5358,0.763449
-62.8129,0.980529,0.236001,3,11,0,64.4839,0.842052
-63.8169,0.988922,0.236001,2,5,0,64.1676,0.860517
-63.8269,0.999879,0.236001,1,1,0,63.8485,0.860668
-63.3876,0.997794,0.236001,1,3,0,64.125,0.853564
-63.647,0.997541,0.236001,2,3,0,63.6559,0.857891
-63.6754,0.999884,0.236001,2,3,0,63.6878,0.858341
-63.7096,0.999371,0.236001,2,3,0,63.7952,0.858877
-63.6316,1,0.236001,1,1,0,63.7098,0.857645
-63.9006,0.996012,0.236001,2,3,0,64.0325,0.86176
-63.5164,0.998688,0.236001,1,3,0,64.0919,0.855765
-64.1965,0.994461,0.236001,3,7,0,64.4017,0.865908
-62.69,0.999524,0.236001,2,5,0,64.3297,0.839087
-62.7295,0.999821,0.236001,2,3,0,62.73,0.840066
-61.9045,0.996966,0.236001,3,11,0,63.3607,0.785615
-62.449,0.991001,0.236001,3,11,0,62.9253,0.832423
-62.8108,0.995446,0.236001,3,7,0,63.0017,0.842005
-64.1396,0.979719,0.236001,2,5,0,64.8072,0.865138
-64.2046,0.999237,0.236001,1,1,0,64.2115,0.866018
-64.0844,0.999748,0.236001,2,3,0,64.2748,0.864379
-61.9344,0.978721,0.236001,3,11,0,68.0276,0.781942
-62.047,0.997958,0.236001,3,11,0,62.1956,0.816142
-62.5951,0.996936,0.236001,4,15,0,62.6709,0.7489
-62.4445,0.996656,0.236001,3,11,0,63.1904,0.832285
-62.2025,0.998507,0.236001,3,7,0,62.6818,0.823709
-61.9005,0.99604,0.236001,2,7,0,62.6752,0.803752
-62.4938,0.994513,0.236001,3,9,0,62.6381,0.7524
-61.9184,0.997069,0.236001,3,11,0,62.9726,0.806092
-61.9586,0.999067,0.236001,3,13,0,62.0343,0.810029
-61.873,0.997427,0.236001,3,11,0,62.3114,0.793245
-61.873,0.99997,0.236001,3,11,0,61.8769,0.796945
-62.0408,0.99835,0.236001,3,15,0,62.0422,0.773299
-62.2865,0.99673,0.236001,3,11,0,62.4773,0.826991
-62.295,0.999878,0.236001,1,1,0,62.2978,0.827299
-62.05,0.99789,0.236001,3,9,0,62.695,0.772695
-61.9163,0.987767,0.236001,2,7,0,63.3929,0.805851
-62.3708,0.996215,0.236001,3,9,0,62.4145,0.757023
-62.5522,0.984256,0.236001,3,11,0,64.3003,0.835437
-61.9677,0.998469,0.236001,3,11,0,62.8859,0.778766
-61.88,0.994611,0.236001,3,11,0,62.6092,0.790335
-62.2822,0.989895,0.236001,2,7,0,62.9316,0.82683
-62.0151,0.99996,0.236001,4,15,0,62.3095,0.814184
-61.9197,0.999524,0.236001,3,9,0,62.1295,0.783612
-61.94,0.999482,0.236001,1,3,0,61.9565,0.781363
-62.3954,0.968176,0.236001,2,7,0,65.1357,0.756059
-62.0723,0.999616,0.236001,3,7,0,62.4717,0.771306
-62.0647,0.999865,0.236001,3,7,0,62.1024,0.771772
-61.8898,0.998143,0.236001,3,13,0,62.2997,0.788067
-61.8803,0.999986,0.236001,2,5,0,61.892,0.790258
-62.0739,0.99552,0.236001,3,9,0,62.4355,0.817653
-61.8718,0.998716,0.236001,3,11,0,62.3008,0.794721
-62.1924,0.986964,0.236001,2,7,0,63.1123,0.764811
-62.4484,0.995677,0.236001,3,7,0,62.611,0.75405
-62.4514,0.998799,0.236001,2,3,0,62.5537,0.753942
-62.4839,0.96635,0.236001,3,15,0,66.0496,0.833473
-61.9278,0.994515,0.236001,2,7,0,63.3577,0.807139
-62.5822,0.989239,0.236001,2,7,0,62.9003,0.836264
-62.732,0.997627,0.236001,1,3,0,62.7889,0.840126
-61.872,0.998655,0.236001,3,11,0,63.0542,0.795957
-63.1316,0.985775,0.236001,3,11,0,63.534,0.733265
-61.9412,0.994849,0.236001,3,11,0,63.9752,0.808479
-61.9267,0.999945,0.236001,1,3,0,61.9478,0.807019
-61.8718,0.993982,0.236001,3,11,0,62.6661,0.795498
-64.0637,0.955095,0.236001,3,15,0,66.7179,0.864091
-63.6538,1,0.236001,4,15,0,64.0594,0.857999
-63.5254,0.999284,0.236001,4,15,0,64.0193,0.855914
-63.1033,0.997387,0.236001,1,3,0,63.8742,0.848271
-61.8805,0.99858,0.236001,3,9,0,63.4702,0.799894
-62.0244,0.995988,0.236001,3,15,0,62.3002,0.774402
-62.3357,0.996477,0.236001,3,7,0,62.3404,0.758437
-61.9465,0.996724,0.236001,2,7,0,62.7102,0.780715
-61.9456,1,0.236001,1,1,0,61.9473,0.780794
-61.961,0.999684,0.236001,2,3,0,61.9682,0.779358
-62.2826,0.992828,0.236001,2,5,0,62.5325,0.760673
-62.331,0.999391,0.236001,4,15,0,62.4592,0.758631
-62.2827,0.99995,0.236001,2,3,0,62.3428,0.760671
-62.165,0.999066,0.236001,1,3,0,62.3645,0.766177
-62.0295,0.999793,0.236001,4,15,0,62.237,0.774051
-61.8945,0.998934,0.236001,3,9,0,62.1933,0.802819
-61.8864,0.99788,0.236001,3,11,0,62.155,0.788772
-62.8827,0.981601,0.236001,2,7,0,63.5267,0.740039
-62.1687,0.996322,0.236001,2,5,0,63.2475,0.765987
-62.0988,0.997794,0.236001,3,7,0,62.4076,0.769742
-61.8835,0.997425,0.236001,3,9,0,62.4929,0.80065
-61.886,0.99978,0.236001,3,7,0,61.9043,0.801215
-61.8717,0.999905,0.236001,3,11,0,61.9021,0.794895
-61.9126,0.999431,0.236001,3,15,0,61.9287,0.805394
-61.9143,0.999971,0.236001,2,3,0,61.9163,0.805612
-61.877,0.997975,0.236001,2,7,0,62.1639,0.798825
-61.8726,0.998655,0.236001,3,11,0,62.0326,0.793496
-62.1712,0.995142,0.236001,4,15,0,62.5752,0.765861
-61.8949,0.9996,0.236001,3,15,0,62.2731,0.787143
-61.8758,0.999065,0.236001,2,7,0,61.9976,0.791746
-61.8717,0.999409,0.236001,3,11,0,61.9444,0.795346
-61.8727,0.999853,0.236001,4,15,0,61.8922,0.793477
-61.8829,0.999782,0.236001,3,11,0,61.8979,0.789577
-61.8963,0.996178,0.236001,4,15,0,62.4033,0.786905
-62.4435,0.990439,0.236001,2,7,0,62.7132,0.754232
-62.4108,1,0.236001,1,1,0,62.4433,0.755465
-62.5995,0.997087,0.236001,3,11,0,62.9135,0.836733
-61.8808,0.999847,0.236001,3,15,0,62.6249,0.799972
-61.8776,0.999743,0.236001,4,15,0,61.9247,0.791094
-61.9781,0.99712,0.236001,3,15,0,62.1783,0.811588
-62.3468,0.997574,0.236001,4,15,0,62.4156,0.829124
-62.1372,0.996976,0.236001,2,7,0,62.7307,0.820832
-61.939,0.99926,0.236001,3,9,0,62.3156,0.781461
-61.9789,0.999032,0.236001,2,5,0,62.0262,0.777825
-61.8798,0.998542,0.236001,2,7,0,62.1266,0.790405
-62.1366,0.994291,0.236001,3,9,0,62.5818,0.820806
-61.8897,0.999915,0.236001,3,11,0,62.1606,0.801957
-62.0759,0.98878,0.236001,3,11,0,63.1828,0.771085
-61.9065,0.998997,0.236001,3,15,0,62.2372,0.785328
-62.396,0.995075,0.236001,3,15,0,62.4324,0.756035
-62.1056,0.994732,0.236001,3,13,0,63.0451,0.769355
-62.1084,0.999983,0.236001,2,3,0,62.1112,0.769196
-61.9213,0.998745,0.236001,2,7,0,62.2585,0.783414
-61.9115,0.999976,0.236001,1,3,0,61.9249,0.78465
-62.0931,0.998128,0.236001,3,11,0,62.1413,0.818672
-62.1768,0.998138,0.236001,1,3,0,62.2452,0.822619
-62.2034,0.997747,0.236001,3,7,0,62.448,0.823747
-61.9235,0.990192,0.236001,4,15,0,63.9052,0.783159
-62.581,0.992781,0.236001,3,15,0,62.6611,0.836233
-62.529,0.999928,0.236001,2,3,0,62.6,0.834784
-62.4125,0.999751,0.236001,1,3,0,62.5719,0.831284
-62.2767,0.999878,0.236001,4,15,0,62.4834,0.826625
-62.3063,0.999184,0.236001,2,3,0,62.3542,0.827707
-62.9616,0.988311,0.236001,3,15,0,63.8915,0.737817
-62.8794,0.986977,0.236001,3,9,0,64.7702,0.843566
-62.9059,0.999648,0.236001,1,1,0,62.9104,0.844154
-61.878,0.994065,0.236001,2,7,0,63.8591,0.799154
-62.1175,0.994284,0.236001,2,7,0,62.4857,0.76869
-61.8769,0.991074,0.236001,3,15,0,63.1144,0.798783
-61.8755,0.99999,0.236001,1,3,0,61.8778,0.798255
-61.8852,0.999512,0.236001,2,7,0,61.9247,0.801035
-62.2996,0.997347,0.236001,4,15,0,62.3032,0.759942
-61.9247,0.997725,0.236001,4,15,0,62.7776,0.783019
-61.9198,0.999994,0.236001,2,3,0,61.9261,0.783598
-61.8845,0.99999,0.236001,3,9,0,61.9231,0.800879
-61.8718,0.999768,0.236001,3,15,0,61.9161,0.795621
-61.8717,0.999783,0.236001,4,15,0,61.9022,0.795273
-62.0832,0.991105,0.236001,2,7,0,62.7249,0.770647
-61.8758,0.998045,0.236001,3,11,0,62.3831,0.798383
-61.8777,0.999932,0.236001,3,11,0,61.8856,0.79106
-61.8792,0.99989,0.236001,4,15,0,61.8974,0.790581
-61.9574,0.994524,0.236001,3,9,0,62.5302,0.77968
-62.1447,0.990587,0.236001,4,15,0,63.224,0.821182
-62.1914,0.999498,0.236001,2,3,0,62.1941,0.823244
-61.9804,0.999265,0.236001,2,7,0,62.3078,0.811768
-62.7289,0.985876,0.236001,3,11,0,63.7709,0.840051
-62.3876,0.996325,0.236001,2,5,0,63.2776,0.830483
-62.3863,1,0.236001,3,7,0,62.3946,0.83044
-62.7508,0.99158,0.236001,2,5,0,63.3836,0.840584
-61.9732,0.998354,0.236001,3,13,0,63.0454,0.811214
-61.9153,0.999885,0.236001,2,5,0,61.9929,0.805733
-62.4735,0.98725,0.236001,4,15,0,63.7527,0.833163
-62.9183,0.995276,0.236001,2,5,0,62.9958,0.844423
-64.322,0.987615,0.236001,3,7,0,64.3344,0.867566
-63.0098,1,0.236001,3,7,0,64.3318,0.846373
-62.3426,0.999859,0.236001,4,15,0,63.1026,0.82898
-62.4676,0.997687,0.236001,1,3,0,62.5337,0.832988
-63.0764,0.992697,0.236001,3,11,0,63.6829,0.73471
-62.2675,0.995382,0.236001,3,11,0,63.9553,0.82628
-62.2625,1,0.236001,1,1,0,62.2711,0.826091
-61.8819,0.995915,0.236001,3,15,0,62.899,0.789834
-62.1588,0.992029,0.236001,3,15,0,62.6751,0.766492
-61.959,1,0.236001,3,7,0,62.1566,0.779531
-61.875,0.985201,0.236001,2,7,0,63.7258,0.798046
-63.2834,0.970844,0.236001,2,7,0,64.7556,0.851698
-63.3588,0.999681,0.236001,2,3,0,63.3589,0.853055
-62.832,0.996502,0.236001,3,7,0,63.9688,0.842494
-63.6649,0.994033,0.236001,3,11,0,64.1054,0.720533
-63.1282,0.995442,0.236001,1,3,0,64.0262,0.733353
-63.2527,0.995445,0.236001,2,3,0,63.4435,0.730189
-65.1716,0.970437,0.236001,2,5,0,65.6344,0.691699
-66.6096,0.958179,0.236001,1,3,0,67.5206,0.669325
-66.653,0.999677,0.236001,2,3,0,66.7306,0.668699
-64.0776,0.999864,0.236001,3,15,0,67.4876,0.864284
