# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = W3_MemoryBernoulli_model
# start_datetime = 2024-02-26 12:05:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:/Users/KERESZ~1/AppData/Local/Temp/RtmpET6GqC/standata-44ac265bcf4.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = C:/Users/Kereszt Alina/Documents/GitHub/st8_ACM_assign2/simmodels/W3_MemoryBernoulli-202402261305-1-21ec3d.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/Kereszt Alina/Documents/GitHub/st8_ACM_assign2/simmodels/W3_MemoryBernoulli-profile-202402261305-1-18cddb.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=W3_MemoryBernoulli_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,bias,beta
# Adaptation terminated
# Step size = 0.268705
# Diagonal elements of inverse mass matrix:
# 0.0504955, 0.0344792
-78.3967,0.999578,0.268705,3,7,0,78.4864,0.228348,0.15805
-78.4135,0.988111,0.268705,3,15,0,78.9383,0.30658,0.3327
-78.8422,0.988286,0.268705,3,7,0,79.1011,0.377944,0.326766
-78.6008,0.969005,0.268705,3,7,0,80.8331,0.444939,0.133788
-78.0826,0.973543,0.268705,4,19,0,82.7926,0.138081,0.303504
-79.6792,0.982389,0.268705,3,15,0,80.1878,0.584573,-0.0319979
-79.316,0.990946,0.268705,2,7,0,80.4086,0.50476,-0.0139251
-79.4068,0.98207,0.268705,3,7,0,79.9153,0.358958,-0.0102038
-79.4514,0.998502,0.268705,3,15,0,80.637,0.0331488,0.617204
-80.1846,0.951555,0.268705,2,3,0,80.6344,0.112857,0.641351
-80.5006,0.985516,0.268705,1,1,0,80.5046,0.122587,0.658192
-78.6163,0.982542,0.268705,2,5,0,81.3918,-0.037431,0.495732
-78.1803,0.994347,0.268705,3,7,0,78.861,0.121051,0.404014
-78.0546,0.999934,0.268705,4,15,0,78.2847,0.220898,0.312083
-78.9085,0.968924,0.268705,3,7,0,79.289,0.374607,0.339221
-78.5131,0.997453,0.268705,3,15,0,80.2391,-0.0237401,0.464206
-78.2862,0.998735,0.268705,3,7,0,78.6124,0.0855922,0.4388
-78.5136,0.994969,0.268705,2,7,0,78.8173,-0.0257013,0.45958
-78.5759,0.987958,0.268705,3,15,0,79.2492,0.0278018,0.299169
-78.4756,0.999494,0.268705,2,7,0,79.0013,-0.00913118,0.385386
-78.1831,0.99809,0.268705,3,15,0,79.1713,0.329583,0.209808
-78.8957,0.96855,0.268705,3,7,0,79.5209,0.294374,0.0634557
-78.3738,0.99839,0.268705,2,3,0,78.9505,0.353391,0.13014
-78.2494,0.99551,0.268705,3,15,0,78.673,0.351171,0.219185
-78.2608,0.999368,0.268705,4,23,0,78.3986,0.0530875,0.421401
-79.2203,0.950618,0.268705,3,15,0,81.0161,0.501751,0.222313
-78.7554,0.998645,0.268705,3,15,0,79.6935,0.00122894,0.300776
-78.2727,1,0.268705,2,3,0,78.7529,0.0498533,0.350837
-78.8411,0.97216,0.268705,2,7,0,79.1917,0.266703,0.427479
-78.2572,1,0.268705,3,7,0,79.029,0.119955,0.425562
-78.6261,0.994344,0.268705,5,31,0,79.9782,-0.0542552,0.454952
-78.0367,0.998116,0.268705,3,15,0,79.5692,0.169897,0.301298
-78.0758,0.958006,0.268705,3,7,0,79.5538,0.129637,0.32583
-78.1578,0.990274,0.268705,2,7,0,78.4043,0.225874,0.347657
-78.4139,0.988479,0.268705,2,5,0,78.5906,0.0814999,0.268254
-79.0927,0.996338,0.268705,3,7,0,79.2545,0.0614473,0.570384
-79.159,0.958037,0.268705,2,7,0,81.0088,-0.121022,0.413943
-79.3074,0.991386,0.268705,1,1,0,79.3111,-0.133311,0.406057
-78.6852,0.999899,0.268705,4,15,0,79.5959,0.097098,0.507796
-78.6804,0.998908,0.268705,3,15,0,79.4197,0.282867,0.0930947
-79.0346,0.983492,0.268705,2,7,0,79.2663,0.231191,0.0801671
-79.5175,0.990889,0.268705,3,15,0,82.8599,0.529419,-0.0361175
-80.6083,0.990473,0.268705,2,7,0,81.0287,0.632267,-0.13954
-80.5263,1,0.268705,1,1,0,80.6149,0.62319,-0.133279
-81.6394,0.958562,0.268705,3,7,0,82.3695,0.412469,-0.178949
-78.6302,1,0.268705,3,7,0,81.956,0.373152,0.0775662
-78.7015,0.978211,0.268705,3,11,0,80.1544,0.269594,0.0962037
-78.7405,0.997618,0.268705,5,31,0,79.9407,0.383101,0.0593333
-79.0907,0.996394,0.268705,3,15,0,80.1252,0.455543,0.00937583
-79.1444,0.981486,0.268705,3,7,0,80.094,0.4648,0.00280123
-78.5714,1,0.268705,3,7,0,79.5057,0.377497,0.0882535
-78.2305,0.992413,0.268705,3,15,0,80.3013,0.0527759,0.391932
-78.7479,0.972657,0.268705,2,7,0,79.2058,0.282601,0.403814
-78.5391,0.998998,0.268705,3,7,0,78.9853,0.0213221,0.314812
-78.0389,0.999659,0.268705,3,15,0,78.8135,0.220935,0.300352
-80.1464,0.922048,0.268705,2,7,0,81.0262,0.443042,0.394316
-80.9653,0.990238,0.268705,3,11,0,82.9338,0.408669,-0.139437
-80.2019,0.997571,0.268705,3,7,0,81.4473,0.338254,-0.0632648
-79.0425,1,0.268705,2,3,0,80.274,0.453867,0.0163025
-78.0963,0.961428,0.268705,3,11,0,80.777,0.129329,0.367619
-78.0903,0.997252,0.268705,2,7,0,78.1929,0.117398,0.346429
-80.4098,0.98496,0.268705,3,9,0,81.1629,0.661674,-0.0965213
-79.0831,0.987499,0.268705,3,7,0,81.1196,0.516338,0.0412074
-78.472,0.997635,0.268705,2,7,0,79.559,0.405132,0.126098
-78.9524,0.965705,0.268705,3,15,0,81.4573,0.117633,0.531497
-79.2059,0.999282,0.268705,3,7,0,79.3016,-0.13046,0.422202
-79.1025,0.984877,0.268705,3,15,0,81.587,0.448933,0.279574
-79.9425,0.967165,0.268705,2,3,0,80.0045,0.492326,0.324152
-78.9465,1,0.268705,3,7,0,79.9143,0.419688,0.293674
-78.3702,0.98694,0.268705,1,3,0,79.333,0.360911,0.257143
-78.5363,0.999351,0.268705,4,15,0,78.7248,-0.0129368,0.369695
-78.2383,1,0.268705,4,15,0,78.5438,0.275802,0.325512
-78.0595,0.993122,0.268705,3,15,0,78.7741,0.205947,0.326172
-78.1562,0.995276,0.268705,2,3,0,78.1815,0.20572,0.361327
-78.2942,0.994332,0.268705,3,11,0,78.5805,0.310824,0.30256
-78.2045,0.984938,0.268705,3,7,0,79.1233,0.0642093,0.364561
-78.4264,0.997283,0.268705,3,7,0,78.487,-0.00347005,0.398796
-78.074,0.998097,0.268705,3,15,0,79.1108,0.235953,0.232919
-78.4154,0.9919,0.268705,3,7,0,78.5082,0.387949,0.224704
-78.2268,0.999823,0.268705,3,7,0,78.4658,0.33137,0.173835
-78.3824,0.998401,0.268705,2,5,0,78.4496,0.386139,0.146573
-78.5456,0.963707,0.268705,2,7,0,79.6617,0.412042,0.22392
-78.7262,0.976364,0.268705,3,7,0,79.8453,0.398153,0.0614064
-78.7788,0.994521,0.268705,4,23,0,79.2505,0.0770537,0.527526
-78.9043,0.910435,0.268705,3,11,0,82.2512,0.36197,0.351585
-78.4478,0.998388,0.268705,3,7,0,79.3109,0.347152,0.295276
-78.2948,0.994251,0.268705,3,7,0,78.8758,0.0644032,0.317439
-78.0695,0.999246,0.268705,3,11,0,78.7666,0.232946,0.236081
-78.6883,0.981104,0.268705,3,15,0,79.225,0.106092,0.504684
-78.1547,0.998248,0.268705,3,15,0,79.6235,0.258566,0.318943
-78.1722,0.997787,0.268705,3,15,0,78.4488,0.255947,0.191367
-78.3281,0.984383,0.268705,3,15,0,78.9683,0.155438,0.427052
-80.1606,0.966991,0.268705,3,7,0,80.2627,-0.193829,0.379493
-79.7107,1,0.268705,3,7,0,80.493,0.031587,0.641445
-81.0286,0.966633,0.268705,2,3,0,81.0415,0.0676821,0.72126
-80.9047,1,0.268705,1,1,0,81.0772,0.0642457,0.715092
-80.1858,1,0.268705,3,7,0,80.9799,0.0239281,0.683175
-79.4895,0.99644,0.268705,3,7,0,80.4306,-0.176069,0.454016
-78.6325,0.999946,0.268705,3,15,0,79.58,0.331387,0.344682
-79.0441,0.992977,0.268705,3,7,0,79.1692,-0.0224272,0.287395
-78.4478,0.996293,0.268705,2,3,0,79.2249,0.0153653,0.346558
-78.4729,0.998565,0.268705,5,31,0,79.4567,-0.014441,0.40252
-78.0619,0.999574,0.268705,3,15,0,78.7298,0.249724,0.286295
-78.1709,0.99653,0.268705,3,11,0,78.446,0.171531,0.384582
-78.1223,0.980612,0.268705,3,11,0,78.9714,0.279834,0.20568
-78.1257,0.995376,0.268705,4,15,0,78.3245,0.293499,0.208395
-79.1072,0.947817,0.268705,3,13,0,80.2873,0.0624054,0.194054
-78.0285,0.991215,0.268705,2,7,0,79.4537,0.181054,0.303176
-78.1919,0.996458,0.268705,3,15,0,78.3424,0.291928,0.178665
-78.8998,0.976825,0.268705,3,15,0,80.4298,0.0775967,0.542421
-78.959,0.999993,0.268705,3,7,0,79.1865,-0.116657,0.47799
-79.2932,0.988436,0.268705,2,7,0,81.2262,-0.163752,0.573791
-79.1651,0.998499,0.268705,3,7,0,79.5986,-0.151452,0.532227
-78.9021,0.990875,0.268705,1,3,0,79.4985,-0.0918086,0.539783
-79.4259,0.925889,0.268705,3,15,0,83.8291,0.282233,0.474135
-78.7533,0.994163,0.268705,2,7,0,79.8157,0.210864,0.456811
-78.1744,0.99925,0.268705,3,15,0,79.3768,0.295579,0.284353
-78.4214,0.99329,0.268705,3,15,0,80.098,0.0214022,0.468338
-78.8735,0.971273,0.268705,3,11,0,79.3914,0.237822,0.452343
-78.6441,0.998727,0.268705,2,3,0,78.9602,0.239694,0.423537
-78.504,0.999331,0.268705,2,3,0,78.7483,0.198716,0.4319
-78.1768,0.986509,0.268705,3,7,0,79.2388,0.202143,0.215584
-78.1663,0.992694,0.268705,3,15,0,79.2864,0.287459,0.187585
-78.3808,0.977161,0.268705,1,3,0,78.7006,0.253145,0.148581
-78.5273,0.994435,0.268705,3,7,0,78.6945,0.246655,0.129395
-79.3569,0.908193,0.268705,2,7,0,81.333,0.464243,0.294025
-78.9264,0.998814,0.268705,2,3,0,79.4823,0.408508,0.304176
-79.1184,0.993229,0.268705,3,15,0,80.4887,-0.0832366,0.356973
-78.6519,1,0.268705,2,3,0,79.1212,-0.0452711,0.397969
-79.9842,0.977964,0.268705,3,7,0,80.3717,-0.206595,0.422762
-79.8503,1,0.268705,1,1,0,80.0008,-0.197775,0.427746
-78.5014,0.999577,0.268705,3,15,0,80.3983,0.324885,0.330113
-80.082,0.930279,0.268705,2,3,0,80.1836,0.397381,0.432363
-78.9704,0.94717,0.268705,3,7,0,84.0379,-0.0315285,0.575066
-79.3531,0.991488,0.268705,3,7,0,79.4507,-0.17552,0.498044
-78.3961,0.998457,0.268705,3,15,0,79.8452,0.370947,0.249198
-79.8031,0.985756,0.268705,3,15,0,81.2999,0.628975,0.0286233
-79.7424,0.972711,0.268705,4,19,0,81.1243,-0.206588,0.647794
-79.3387,0.994402,0.268705,2,5,0,80.4923,-0.131231,0.617063
-79.8668,0.968146,0.268705,2,5,0,80.6977,-0.106607,0.690324
-79.5013,0.999332,0.268705,5,31,0,80.005,-0.14673,0.639321
-79.081,0.995645,0.268705,2,7,0,80.2896,-0.107808,0.576028
-78.9968,0.991834,0.268705,3,7,0,79.3482,-0.121268,0.471384
-78.2733,0.992974,0.268705,3,15,0,79.8746,0.34943,0.239878
-78.0986,0.997774,0.268705,3,15,0,78.7961,0.146198,0.36905
-78.68,0.994878,0.268705,3,7,0,78.765,-0.0510647,0.505701
-79.0408,0.997957,0.268705,3,7,0,79.052,-0.0889981,0.577286
-81.8294,0.89846,0.268705,3,7,0,82.547,0.251229,0.658047
-82.9014,0.922767,0.268705,3,7,0,85.9615,-0.0642393,0.0622617
-83.5982,0.957259,0.268705,1,1,0,83.6836,-0.0879354,0.0514
-83.8699,0.994584,0.268705,2,3,0,84.3946,-0.126797,0.0736638
-79.5815,0.976931,0.268705,2,3,0,84.845,0.0838746,0.133593
-78.8523,1,0.268705,3,7,0,79.8162,0.207883,0.470165
-78.9623,0.988167,0.268705,3,15,0,81.7896,0.512376,0.108908
-78.5771,0.994633,0.268705,3,7,0,79.2865,0.300073,0.100338
-78.1262,0.98456,0.268705,3,15,0,80.7652,0.255983,0.20589
-78.3564,0.987068,0.268705,3,15,0,78.6677,0.208924,0.401961
-79.0147,0.997268,0.268705,3,15,0,79.6493,-0.127417,0.510324
-79.4011,0.989876,0.268705,5,31,0,80.5365,0.523783,-0.0205261
-78.3064,0.979107,0.268705,4,15,0,80.2564,0.105617,0.265266
-79.0984,0.981561,0.268705,3,7,0,79.2866,0.419375,0.314793
-78.7534,0.995936,0.268705,3,15,0,79.6815,0.0299354,0.267793
-78.1816,0.976621,0.268705,3,7,0,80.0542,0.32147,0.192246
-78.8208,0.99644,0.268705,4,15,0,78.8552,0.46579,0.0646685
-79.8692,0.961708,0.268705,4,15,0,80.1802,0.591946,0.17581
-79.6712,0.989662,0.268705,3,11,0,80.5262,0.218365,0.0343024
-78.4379,0.94092,0.268705,1,3,0,81.2329,0.300261,0.121842
-78.3613,0.999848,0.268705,4,23,0,78.6178,0.0408646,0.456038
-78.3667,0.991935,0.268705,2,7,0,78.6656,0.0371919,0.335958
-80.1622,0.958419,0.268705,3,7,0,80.3091,-0.129266,0.294024
-79.127,1,0.268705,2,3,0,80.1463,-0.0715245,0.33861
-78.5698,0.999174,0.268705,2,7,0,79.4411,0.0146407,0.505082
-78.0682,0.998942,0.268705,3,15,0,79.078,0.135471,0.344474
-79.404,0.983709,0.268705,3,15,0,81.43,0.532432,-0.0170794
-78.7917,0.967097,0.268705,3,15,0,83.4494,0.20773,0.118433
-79.239,0.960216,0.268705,3,7,0,81.2527,0.552222,0.108406
-79.2127,0.97148,0.268705,4,15,0,81.752,0.186435,0.520435
-80.5513,0.954315,0.268705,2,3,0,80.691,0.197784,0.617083
-78.4259,0.998669,0.268705,3,7,0,80.9211,0.136569,0.452934
-78.4746,0.994274,0.268705,3,11,0,78.7848,0.0864743,0.252199
-78.3305,0.987713,0.268705,3,7,0,79.0581,0.330653,0.288108
-78.3546,0.995623,0.268705,3,15,0,78.8082,0.0193097,0.377377
-78.0692,0.99986,0.268705,4,23,0,78.5439,0.254493,0.285446
-78.4169,0.984982,0.268705,3,15,0,80.0534,0.136707,0.451352
-79.3028,0.970098,0.268705,2,7,0,79.3831,0.233442,0.498351
-78.2251,0.993384,0.268705,2,7,0,79.7929,0.0726296,0.416154
-78.688,0.99683,0.268705,3,11,0,79.056,0.431141,0.0765793
-78.6141,0.991729,0.268705,4,15,0,79.1008,-0.00622237,0.337489
-78.3125,1,0.268705,3,7,0,78.7007,0.0658089,0.445926
-80.2913,0.930405,0.268705,2,7,0,80.3073,0.226672,0.580703
-79.2676,0.993465,0.268705,2,3,0,80.7999,0.105504,0.569531
-79.0127,0.993678,0.268705,3,7,0,79.7012,0.0655966,0.201032
-78.2326,1,0.268705,2,7,0,78.9804,0.129073,0.259146
-78.2628,0.980638,0.268705,3,13,0,79.2133,0.170942,0.406494
-78.3703,0.984975,0.268705,3,11,0,78.9705,0.301721,0.329175
-78.0287,0.969252,0.268705,2,5,0,79.4699,0.220983,0.277356
-78.033,0.999231,0.268705,2,7,0,78.0545,0.210734,0.269623
-78.6263,0.991586,0.268705,3,9,0,79.675,0.430686,0.0934004
-78.9853,0.990974,0.268705,3,7,0,79.1024,0.512975,0.131616
-80.2594,0.994222,0.268705,3,7,0,80.6372,0.548983,-0.117515
-78.6284,0.99073,0.268705,3,15,0,81.128,0.181038,0.459691
-81.5204,0.975509,0.268705,3,15,0,83.6604,0.550076,-0.212813
-81.265,1,0.268705,3,7,0,81.5643,0.536394,-0.193843
-83.8288,0.973805,0.268705,3,7,0,84.665,0.686417,-0.366229
-80.3205,0.994762,0.268705,3,7,0,84.2186,0.616667,-0.111517
-81.5649,0.995326,0.268705,4,15,0,81.5889,0.677657,-0.220551
-81.9669,0.988211,0.268705,3,7,0,82.1951,0.638899,-0.252412
-81.5143,1,0.268705,2,3,0,82.0397,0.666984,-0.217894
-83.2831,0.99273,0.268705,3,7,0,84.1665,0.85424,-0.312574
-82.0969,0.995716,0.268705,3,7,0,83.7662,0.843351,-0.146875
-81.7155,0.986851,0.268705,2,3,0,82.5663,0.816367,-0.101329
-82.6187,0.99743,0.268705,3,7,0,83.4959,0.887149,-0.155863
-84.386,0.998115,0.268705,3,7,0,84.9067,0.908448,-0.381589
-83.2309,0.993467,0.268705,3,7,0,85.0699,0.929789,-0.198911
-80.3524,0.99842,0.268705,3,15,0,85.5942,0.690262,-0.0115908
-78.1816,0.999136,0.268705,3,15,0,81.2919,0.130361,0.271518
-78.2634,0.994668,0.268705,4,19,0,78.6143,0.342514,0.163646
-78.6398,0.988364,0.268705,3,7,0,78.8458,0.450897,0.163637
-78.1366,0.986348,0.268705,3,7,0,79.2819,0.300936,0.256521
-78.206,0.999003,0.268705,3,7,0,78.2626,0.325707,0.251639
-78.5932,0.982338,0.268705,3,7,0,79.3401,0.416161,0.0934156
-78.025,0.998191,0.268705,3,15,0,78.7842,0.19569,0.293965
-78.7145,0.98146,0.268705,3,7,0,78.9291,0.409968,0.267684
-78.8693,0.99924,0.268705,3,15,0,79.3151,-0.0631642,0.372125
-78.5194,0.969118,0.268705,2,7,0,80.1204,0.133202,0.469257
-78.3061,0.999951,0.268705,3,15,0,78.6502,0.179686,0.202956
-79.192,0.956863,0.268705,3,11,0,80.6346,-0.0819812,0.343564
-78.6963,0.998039,0.268705,3,7,0,79.3988,0.282638,0.397244
-79.106,0.966234,0.268705,2,3,0,79.5326,0.330023,0.404541
-78.6815,0.999993,0.268705,2,3,0,79.1478,0.308486,0.37316
-78.7338,0.99559,0.268705,2,3,0,78.9491,0.343071,0.347776
-78.039,0.998842,0.268705,3,7,0,78.8877,0.189197,0.322341
-78.1434,0.988821,0.268705,3,11,0,78.4613,0.247307,0.202703
-78.1314,1,0.268705,1,1,0,78.1432,0.25055,0.205521
-78.3672,0.98889,0.268705,3,13,0,78.6651,0.201243,0.408738
-78.603,0.986593,0.268705,2,7,0,78.9697,0.0351236,0.285549
-78.6116,0.999622,0.268705,3,7,0,78.702,0.318588,0.353938
-78.6738,0.999406,0.268705,4,15,0,79.1646,-0.0636574,0.472586
-79.1089,0.969198,0.268705,3,11,0,80.2355,0.328714,0.405994
-78.6325,0.999481,0.268705,3,7,0,79.3453,0.317373,0.358152
-79.8156,0.998034,0.268705,3,15,0,80.1792,-0.234591,0.522309
-79.3866,0.999442,0.268705,3,7,0,79.9855,-0.0376296,0.629625
-79.737,0.993572,0.268705,3,7,0,79.9443,-0.0495567,0.668535
-78.6122,1,0.268705,3,7,0,79.8376,-0.0289784,0.501541
-78.4322,0.999883,0.268705,2,5,0,78.6512,0.00938225,0.465435
-78.9458,0.980086,0.268705,3,7,0,79.1689,0.155226,0.511674
-79.144,0.99187,0.268705,4,19,0,79.9331,0.216549,0.0783351
-78.5674,0.999136,0.268705,3,7,0,79.3742,0.329775,0.0934697
-78.5723,0.999852,0.268705,1,1,0,78.584,0.330163,0.0926343
-78.1037,0.998215,0.268705,3,15,0,79.5801,0.223644,0.225245
-79.8217,0.889633,0.268705,3,7,0,82.806,0.621908,0.0940706
-80.166,0.994371,0.268705,3,7,0,80.2823,0.647821,0.112568
-81.4571,0.953352,0.268705,3,7,0,82.4292,0.700995,0.191415
-81.7631,0.982271,0.268705,1,1,0,81.8364,0.708316,0.209518
-79.9291,0.980302,0.268705,1,3,0,82.645,0.599495,0.171641
-79.247,1,0.268705,3,7,0,80.0555,0.555341,0.0947012
-78.1386,0.99148,0.268705,3,11,0,80.6479,0.216997,0.34864
-78.4286,0.995918,0.268705,3,15,0,78.7,0.249932,0.142313
-79.0879,0.973682,0.268705,3,7,0,79.2406,0.387344,0.3482
-81.355,0.994273,0.268705,4,15,0,82.1741,-0.405292,0.649547
-81.3999,0.989628,0.268705,2,3,0,82.088,-0.412899,0.708386
-81.0025,0.985221,0.268705,3,7,0,82.5713,-0.133645,0.794054
-79.668,1,0.268705,3,7,0,81.5357,-0.0561977,0.663007
-81.1495,0.990682,0.268705,3,7,0,81.7368,-0.291919,0.810413
-81.8255,0.998836,0.268705,3,7,0,82.0037,-0.396592,0.842624
-81.9173,0.999304,0.268705,1,1,0,81.9195,-0.404534,0.849138
-81.342,0.999855,0.268705,5,31,0,81.9384,0.739823,-0.170995
-79.1769,0.9997,0.268705,3,7,0,81.5575,0.543907,0.062242
-78.774,0.98623,0.268705,2,5,0,79.8022,0.379578,0.0546676
-78.6356,0.978949,0.268705,3,7,0,79.83,0.451127,0.123166
-78.9815,0.984654,0.268705,2,3,0,79.0109,0.505652,0.156373
-79.054,0.999474,0.268705,3,7,0,79.0592,0.513807,0.160166
-78.3289,0.985471,0.268705,3,15,0,81.0306,0.15473,0.427542
-78.206,0.964532,0.268705,3,7,0,79.9053,0.0674381,0.40066
-78.644,0.980757,0.268705,3,15,0,80.0411,0.190106,0.146386
-78.6204,0.996272,0.268705,2,3,0,78.857,0.156176,0.172448
-80.4364,0.951665,0.268705,3,7,0,81.0932,-0.0388394,0.177029
-80.3943,0.949693,0.268705,2,7,0,83.5242,0.241375,0.577847
-78.2961,0.987346,0.268705,2,7,0,81.2594,0.0483073,0.435165
-78.2603,0.964152,0.268705,3,15,0,80.0644,0.291881,0.159558
-78.2321,0.997972,0.268705,3,15,0,78.9331,0.0801071,0.421488
-78.4989,0.971118,0.268705,3,13,0,80.2403,0.114665,0.222134
-78.7876,0.993971,0.268705,3,11,0,79.2231,0.171659,0.141855
-78.0853,0.999983,0.268705,3,15,0,78.9906,0.179907,0.352642
-78.3317,0.9877,0.268705,2,3,0,78.3744,0.251393,0.36678
-78.1033,0.998889,0.268705,3,15,0,78.6444,0.253523,0.215355
-78.2197,0.996359,0.268705,3,7,0,78.2661,0.196129,0.209318
-78.2067,0.997685,0.268705,3,15,0,78.7876,0.32583,0.180538
-78.4373,0.971692,0.268705,2,5,0,79.054,0.285113,0.126683
-80.5058,0.913137,0.268705,2,7,0,81.2645,0.0642919,0.0839926
-78.1536,1,0.268705,3,7,0,80.6481,0.195562,0.36694
-79.128,0.989326,0.268705,3,15,0,80.5852,0.45331,0.00389744
-78.0458,0.996922,0.268705,3,15,0,80.2337,0.170835,0.289256
-78.3856,0.964057,0.268705,3,7,0,79.2784,0.141977,0.217339
-78.3679,0.997877,0.268705,3,15,0,79.2588,0.0161447,0.441428
-78.4984,0.997317,0.268705,2,7,0,78.7777,-0.00682441,0.478523
-78.1734,0.993669,0.268705,3,15,0,79.5089,0.29467,0.285168
-79.584,0.953283,0.268705,3,7,0,80.1612,0.469703,0.313657
-79.3438,0.999207,0.268705,3,15,0,79.9815,-0.0543085,0.288288
-78.9878,1,0.268705,2,3,0,79.4333,-0.0136687,0.284574
-79.1722,0.998441,0.268705,3,7,0,79.1759,-0.0274056,0.277179
-78.2622,0.985191,0.268705,2,7,0,80.1341,0.10523,0.430136
-80.1827,0.911097,0.268705,3,7,0,82.1385,-0.203298,0.391124
-79.5118,0.999129,0.268705,2,3,0,80.2629,-0.149438,0.398034
-82.6066,0.857828,0.268705,2,3,0,82.7233,-0.26573,0.276754
-78.7147,1,0.268705,2,3,0,82.9213,-0.0180158,0.333605
-78.38,0.976706,0.268705,2,7,0,80.0066,0.00548897,0.420412
-78.0376,0.999693,0.268705,3,15,0,78.5583,0.164479,0.318923
-78.5012,0.973891,0.268705,3,15,0,79.2502,0.048988,0.490756
-78.4291,0.963177,0.268705,2,5,0,79.7801,-0.0076393,0.419222
-79.0415,0.97693,0.268705,2,3,0,79.107,-0.104713,0.409229
-78.5864,0.999826,0.268705,4,31,0,79.4084,0.375983,0.287783
-78.8863,0.996515,0.268705,3,7,0,79.1102,0.424934,0.277799
-78.696,1,0.268705,2,3,0,78.9306,0.396691,0.281884
-78.6375,0.9999,0.268705,3,11,0,78.8935,0.410005,0.251716
-78.5725,0.998779,0.268705,2,3,0,78.7197,0.408601,0.237986
-81.0643,0.978245,0.268705,3,7,0,81.7428,0.658119,-0.179351
-78.4891,0.999601,0.268705,3,9,0,81.2401,0.417039,0.18566
-78.1858,0.997632,0.268705,2,7,0,78.7413,0.236528,0.195204
-78.1028,0.987529,0.268705,3,11,0,78.6997,0.158518,0.367977
-78.115,0.998551,0.268705,3,15,0,78.1731,0.147918,0.276
-78.6089,0.983726,0.268705,3,7,0,78.7644,0.316712,0.35531
-79.1694,0.998336,0.268705,3,15,0,79.8321,-0.144835,0.470162
-78.9661,0.981136,0.268705,3,7,0,79.8795,-0.0298368,0.574387
-79.1335,0.998788,0.268705,3,7,0,79.2624,-0.139119,0.555862
-78.6451,0.986388,0.268705,3,11,0,80.2848,0.159743,0.473751
-79.3108,0.974019,0.268705,3,7,0,80.1993,0.0623598,0.592556
-79.2422,0.97965,0.268705,3,7,0,80.4578,0.0791448,0.578896
-80.1068,0.991053,0.268705,3,7,0,80.3095,0.0499673,0.666099
-79.1079,0.971462,0.268705,1,3,0,81.036,-0.00665598,0.591297
-79.5257,0.994076,0.268705,2,7,0,80.3172,-0.175332,0.627442
-79.4404,0.998417,0.268705,3,7,0,79.6465,-0.179963,0.599319
-80.7966,0.983218,0.268705,2,7,0,81.9756,-0.28678,0.77054
-79.5974,0.981437,0.268705,2,7,0,82.0144,0.00580409,0.640286
-78.3214,0.999666,0.268705,3,15,0,79.6907,0.0394816,0.348626
-80.9738,0.930972,0.268705,3,7,0,81.0009,0.312314,0.564301
-79.9407,0.995301,0.268705,2,7,0,81.7836,0.214124,0.563705
-80.2175,0.998699,0.268705,3,7,0,80.3449,-0.179403,0.352683
-78.967,0.982464,0.268705,4,19,0,81.5933,0.499085,0.0557468
-78.841,0.992861,0.268705,3,7,0,79.487,0.491577,0.110171
-78.5514,0.994424,0.268705,2,7,0,79.299,0.423447,0.113483
-78.1666,0.999448,0.268705,3,7,0,78.6255,0.262962,0.190968
-78.1157,0.998886,0.268705,3,15,0,78.2619,0.258223,0.305447
-78.049,0.978599,0.268705,2,5,0,78.812,0.202034,0.26132
-78.5656,0.984371,0.268705,3,15,0,78.7479,0.19232,0.44455
-78.3333,0.998131,0.268705,2,7,0,78.658,0.158767,0.42643
-79.3588,0.993318,0.268705,3,9,0,80.1327,-0.142499,0.615197
-78.7713,0.991858,0.268705,2,7,0,79.8721,-0.0774477,0.434511
-78.7046,1,0.268705,2,3,0,78.7744,-0.0681532,0.44247
-78.5344,0.991035,0.268705,3,15,0,79.4428,0.270647,0.384729
-78.5808,0.996065,0.268705,2,3,0,78.7041,0.287657,0.377296
-79.4009,0.985631,0.268705,3,7,0,79.5501,0.38974,0.379581
-79.013,0.998781,0.268705,3,15,0,80.9281,0.480299,0.218823
