# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = W3_SimpleBernoulli_model
# start_datetime = 2024-02-26 09:28:03 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/KERESZ~1/AppData/Local/Temp/RtmpET6GqC/standata-44ac701461c4.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = C:/Users/Kereszt Alina/Documents/GitHub/st8_ACM_assign2/simmodels/W3_SimpleBernoulli-202402261028-2-0a37f7.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/Kereszt Alina/Documents/GitHub/st8_ACM_assign2/simmodels/W3_SimpleBernoulli-profile-202402261028-2-594215.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=W3_SimpleBernoulli_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.337039
# Diagonal elements of inverse mass matrix:
# 0.0514756
-62.365,0.99773,0.337039,2,3,0,62.386,0.757251
-61.8945,0.985356,0.337039,2,7,0,63.4706,0.802805
-62.1037,0.984952,0.337039,2,7,0,62.9328,0.819208
-62.0849,1,0.337039,1,1,0,62.1036,0.818243
-62.0742,1,0.337039,2,3,0,62.0863,0.817672
-61.9765,0.999977,0.337039,3,7,0,62.0805,0.811467
-61.9324,0.993838,0.337039,3,7,0,62.3606,0.807619
-61.8748,0.995835,0.337039,2,7,0,62.2044,0.797954
-61.897,0.999482,0.337039,4,15,0,61.9164,0.803213
-62.4989,0.98457,0.337039,2,5,0,62.8929,0.752218
-62.5369,0.998733,0.337039,1,1,0,62.5433,0.75088
-62.5316,1,0.337039,1,1,0,62.5554,0.751065
-62.5477,0.999462,0.337039,1,1,0,62.562,0.750507
-62.4782,0.996255,0.337039,2,3,0,62.7371,0.75296
-61.9012,0.981704,0.337039,2,7,0,63.848,0.803865
-61.8779,0.999324,0.337039,4,15,0,61.9706,0.790992
-62.133,0.995352,0.337039,3,11,0,62.1335,0.820636
-62.3202,0.992905,0.337039,1,3,0,62.4603,0.828203
-62.464,0.984608,0.337039,3,7,0,63.4051,0.832877
-61.8883,0.956728,0.337039,2,7,0,65.7176,0.801691
-61.8741,0.995863,0.337039,4,15,0,62.2147,0.792541
-61.877,0.998004,0.337039,2,7,0,61.9959,0.798819
-62.0639,0.994551,0.337039,2,7,0,62.2462,0.817105
-62.0784,0.999613,0.337039,1,1,0,62.0791,0.817897
-61.9861,0.998778,0.337039,1,3,0,62.1515,0.812188
-61.8933,0.97311,0.337039,2,7,0,63.8712,0.787424
-62.145,0.983064,0.337039,2,7,0,62.9086,0.821197
-62.3866,0.990154,0.337039,1,3,0,62.6155,0.830451
-62.1492,0.99985,0.337039,4,15,0,62.4482,0.766987
-62.1423,0.987512,0.337039,2,7,0,62.983,0.821071
-62.1892,0.997881,0.337039,2,3,0,62.2509,0.823153
-61.8948,0.981472,0.337039,2,7,0,63.4844,0.802863
-62.0131,0.997175,0.337039,2,5,0,62.0635,0.814049
-61.8797,0.975516,0.337039,2,7,0,63.7347,0.790442
-61.8771,0.999758,0.337039,2,7,0,61.8985,0.798852
-61.8798,0.999909,0.337039,1,3,0,61.8809,0.799698
-62.1263,0.975865,0.337039,2,7,0,63.4644,0.820318
-61.9193,0.991461,0.337039,3,11,0,62.7233,0.806199
-62.013,0.998689,0.337039,3,7,0,62.0134,0.814044
-61.8738,0.998582,0.337039,2,7,0,62.1608,0.797462
-61.9122,0.991414,0.337039,2,7,0,62.3845,0.784558
-61.9954,0.99825,0.337039,4,15,0,62.0658,0.77651
-61.8731,0.996812,0.337039,2,7,0,62.2177,0.79699
-62.0034,0.977502,0.337039,2,7,0,63.2094,0.77591
-62.0464,0.998185,0.337039,2,3,0,62.0779,0.772931
-62.2017,0.987207,0.337039,2,7,0,62.8908,0.823675
-61.9332,0.999976,0.337039,3,7,0,62.2067,0.807697
-62.107,0.990793,0.337039,2,5,0,62.5065,0.819377
-62.1174,0.999961,0.337039,3,7,0,62.1199,0.819887
-62.0124,0.983319,0.337039,2,7,0,63.5228,0.775252
-61.875,0.999969,0.337039,4,15,0,62.0231,0.792127
-62.5771,0.98136,0.337039,2,5,0,62.9378,0.836127
-61.8966,0.994456,0.337039,2,7,0,63.2141,0.803153
-61.9428,0.99919,0.337039,3,7,0,61.9528,0.808627
-61.92,0.999919,0.337039,3,11,0,61.9537,0.783567
-61.9751,0.998839,0.337039,3,7,0,62.0022,0.778136
-61.9638,0.999926,0.337039,2,3,0,61.9824,0.779107
-61.9592,1,0.337039,2,3,0,61.9646,0.779513
-61.9684,0.999719,0.337039,1,1,0,61.9685,0.778704
-62.142,0.974496,0.337039,2,7,0,63.4003,0.821059
-62.1115,0.999873,0.337039,2,3,0,62.1575,0.819597
-61.8749,0.997489,0.337039,2,7,0,62.371,0.798011
-62.7564,0.959548,0.337039,2,5,0,64.1367,0.743767
-62.7384,1,0.337039,1,1,0,62.7761,0.744315
-61.8842,0.986266,0.337039,4,15,0,64.037,0.800818
-61.8995,0.999394,0.337039,2,5,0,61.9175,0.803604
-62.0542,0.997551,0.337039,4,15,0,62.1138,0.772428
-62.0517,1,0.337039,1,1,0,62.0585,0.77259
-61.8898,0.997996,0.337039,2,7,0,62.2074,0.801977
-61.8886,0.997942,0.337039,2,7,0,62.0226,0.788316
-63.1633,0.924676,0.337039,2,7,0,65.8913,0.849444
-61.8829,0.9988,0.337039,4,15,0,63.3862,0.789568
-62.025,0.996183,0.337039,2,5,0,62.114,0.774366
-61.9696,0.987115,0.337039,2,7,0,62.9397,0.810931
-61.8718,0.997841,0.337039,2,5,0,62.1263,0.794529
-61.9925,0.997011,0.337039,2,5,0,62.028,0.776739
-61.8717,0.999565,0.337039,2,5,0,62.0278,0.79491
-61.9625,0.986936,0.337039,2,7,0,62.6879,0.810358
-62.324,0.972307,0.337039,2,5,0,63.9138,0.758918
-61.8871,0.987598,0.337039,2,7,0,63.2754,0.801449
-61.889,0.999992,0.337039,3,7,0,61.889,0.801822
-61.9899,0.996394,0.337039,2,7,0,62.1134,0.77694
-62.1844,0.986379,0.337039,3,7,0,62.7711,0.765206
-62.2581,0.955733,0.337039,2,7,0,64.9057,0.825924
-62.5437,0.98548,0.337039,4,15,0,63.7653,0.835198
-62.4983,1,0.337039,1,1,0,62.5446,0.833897
-62.057,0.982909,0.337039,3,7,0,63.7591,0.816718
-61.9864,0.993925,0.337039,3,11,0,62.4754,0.777213
-61.9977,0.999652,0.337039,1,1,0,61.9979,0.776339
-61.9864,1,0.337039,1,1,0,61.9976,0.777218
-62.2051,0.986798,0.337039,3,9,0,62.7574,0.823818
-61.8942,0.999409,0.337039,3,9,0,62.2749,0.787251
-62.0941,0.996442,0.337039,3,7,0,62.0991,0.770011
-61.8743,0.998602,0.337039,4,15,0,62.2771,0.792466
-62.0337,0.992066,0.337039,2,7,0,62.3622,0.815349
-62.0447,0.999673,0.337039,2,3,0,62.0593,0.816011
-62.0542,0.999573,0.337039,3,7,0,62.101,0.816561
-61.8907,1,0.337039,3,7,0,62.0513,0.802144
-61.8945,0.99749,0.337039,2,7,0,62.0515,0.78721
-61.8974,0.998858,0.337039,3,9,0,61.9698,0.803278
-61.8739,0.999852,0.337039,2,5,0,61.9114,0.79751
-61.9003,0.998358,0.337039,4,15,0,61.9968,0.786253
-61.8846,0.99969,0.337039,1,3,0,61.9172,0.789161
-61.8727,0.999546,0.337039,2,7,0,61.9187,0.796705
-62.01,0.983676,0.337039,2,7,0,62.9119,0.813849
-61.9675,0.99186,0.337039,4,15,0,62.7625,0.810761
-61.9021,0.998302,0.337039,2,5,0,62.0883,0.803998
-61.9467,0.99385,0.337039,2,7,0,62.3058,0.780692
-62.1695,0.987414,0.337039,2,5,0,62.6345,0.765948
-61.8757,0.995166,0.337039,2,5,0,62.4561,0.791817
-61.8736,0.999961,0.337039,1,3,0,61.8778,0.792843
-61.8757,0.999671,0.337039,2,7,0,61.8962,0.798322
-61.8758,0.999995,0.337039,1,1,0,61.8759,0.798385
-61.8944,0.993692,0.337039,2,7,0,62.2579,0.787216
-61.8719,0.99735,0.337039,4,15,0,62.0997,0.794395
-62.0251,0.994667,0.337039,2,7,0,62.2211,0.774356
-62.0267,0.999983,0.337039,2,3,0,62.0307,0.774243
-62.1887,0.992157,0.337039,1,3,0,62.3356,0.764992
-62.9382,0.991814,0.337039,4,15,0,62.9459,0.738466
-61.8852,0.995247,0.337039,3,9,0,63.4005,0.801035
-61.9011,0.997316,0.337039,2,7,0,62.0504,0.786131
-62.0107,0.995149,0.337039,2,7,0,62.1905,0.813896
-62.1597,0.993387,0.337039,1,3,0,62.3248,0.821864
-61.8971,0.997732,0.337039,2,5,0,62.3251,0.803239
-61.9517,0.99906,0.337039,3,9,0,61.9653,0.780209
-61.8861,0.980113,0.337039,2,7,0,63.2219,0.801241
-62.3268,0.983027,0.337039,2,5,0,62.7549,0.828432
-61.8734,0.997995,0.337039,2,5,0,62.5349,0.792977
-61.919,0.997371,0.337039,2,5,0,62.0268,0.806173
-62.1226,0.993595,0.337039,2,7,0,62.414,0.768409
-62.3564,0.989032,0.337039,1,3,0,62.5407,0.757597
-62.225,0.982045,0.337039,2,7,0,63.5535,0.824631
-62.3364,0.997991,0.337039,3,9,0,62.4293,0.758409
-62.8716,0.972718,0.337039,1,3,0,63.3737,0.740358
-63.0222,0.988578,0.337039,2,3,0,63.3409,0.73616
-62.3945,0.987197,0.337039,1,3,0,63.6092,0.756095
-62.1814,0.98206,0.337039,3,9,0,63.5223,0.822816
-62.2911,0.963109,0.337039,2,7,0,64.9854,0.760309
-62.4091,0.994262,0.337039,2,3,0,62.5209,0.755531
-62.4032,1,0.337039,1,1,0,62.4231,0.755759
-62.07,0.992421,0.337039,2,5,0,62.8474,0.771445
-62.0823,0.999678,0.337039,4,15,0,62.1443,0.770702
-62.3199,0.98814,0.337039,1,3,0,62.5488,0.75909
-62.4917,0.992724,0.337039,2,3,0,62.6016,0.752474
-61.8729,0.997213,0.337039,2,5,0,62.7037,0.79686
-61.9726,0.984265,0.337039,2,7,0,62.9111,0.778345
-61.9742,0.999927,0.337039,3,9,0,61.9885,0.811295
-62.9842,0.980951,0.337039,3,9,0,63.2258,0.737195
-62.8496,1,0.337039,1,1,0,62.9796,0.740994
-61.8744,0.984357,0.337039,2,7,0,63.9415,0.79237
-61.8718,0.999972,0.337039,3,9,0,61.8767,0.794596
-63.3375,0.96503,0.337039,2,5,0,63.7495,0.728107
-63.1105,0.999014,0.337039,2,3,0,63.4283,0.733814
-63.3999,0.982762,0.337039,2,3,0,63.7778,0.72661
-62.0899,0.99956,0.337039,3,7,0,63.4605,0.770256
-62.1647,0.986837,0.337039,3,9,0,62.9109,0.822089
-62.1398,1,0.337039,1,1,0,62.1644,0.820955
-61.9396,0.997172,0.337039,3,7,0,62.3828,0.808327
-61.8877,0.996652,0.337039,2,7,0,62.2019,0.788498
-61.9994,0.997147,0.337039,2,5,0,62.051,0.776209
-62.1691,0.967206,0.337039,4,15,0,64.3182,0.765968
-62.5058,0.983067,0.337039,1,3,0,62.8254,0.751973
-61.8889,1,0.337039,4,15,0,62.487,0.788248
-61.9324,0.997679,0.337039,2,5,0,62.0172,0.782158
-61.873,0.999988,0.337039,4,15,0,61.9363,0.793237
-61.9627,0.990725,0.337039,2,7,0,62.481,0.779203
-61.8717,0.988465,0.337039,2,7,0,62.649,0.795174
-61.9849,0.98343,0.337039,2,7,0,62.8373,0.777339
-61.9335,0.999292,0.337039,1,3,0,62.0211,0.782038
-61.9165,0.997855,0.337039,2,7,0,62.0859,0.805876
-61.9347,0.999813,0.337039,4,15,0,61.9478,0.781913
-62.5956,0.955049,0.337039,2,7,0,64.717,0.836629
-62.305,0.999814,0.337039,3,9,0,62.5928,0.759716
-62.0388,0.994227,0.337039,2,5,0,62.6477,0.773431
-61.9661,0.9991,0.337039,1,3,0,62.085,0.778908
-62.1704,0.897599,0.337039,2,7,0,68.0952,0.822338
-61.8762,0.999946,0.337039,3,9,0,62.1656,0.798539
-62.0725,0.996471,0.337039,4,15,0,62.1489,0.817578
-62.0025,1,0.337039,3,7,0,62.0708,0.813343
-62.0623,0.998146,0.337039,1,3,0,62.0858,0.817017
-62.0522,0.996208,0.337039,4,15,0,62.4787,0.772559
-62.0948,0.999054,0.337039,2,3,0,62.1045,0.769973
-62.1882,0.998979,0.337039,3,9,0,62.1966,0.823109
-62.1755,1,0.337039,1,1,0,62.1912,0.822562
-61.9865,0.993444,0.337039,3,9,0,62.6961,0.777205
-62.2845,0.996039,0.337039,4,15,0,62.3427,0.760594
-62.3003,0.999487,0.337039,1,1,0,62.3069,0.759916
-62.8927,0.986924,0.337039,3,9,0,63.1808,0.843863
-62.5863,1,0.337039,2,3,0,62.8888,0.836376
-62.3569,0.998773,0.337039,1,3,0,62.6849,0.829464
-62.4051,0.998787,0.337039,1,1,0,62.4053,0.831048
-62.7025,0.990171,0.337039,1,3,0,62.8748,0.839399
-62.3206,0.998909,0.337039,3,7,0,62.8751,0.828215
-62.3743,0.997104,0.337039,2,3,0,62.4804,0.830046
-61.8897,0.961347,0.337039,2,5,0,64.971,0.801958
-61.8888,0.998887,0.337039,4,15,0,61.9887,0.801784
-62.1483,0.995064,0.337039,3,9,0,62.1991,0.767032
-62.163,0.987346,0.337039,2,7,0,63.025,0.82201
-61.8725,0.973411,0.337039,2,7,0,64.2235,0.796527
-61.872,0.997752,0.337039,4,15,0,62.0383,0.796035
-61.8726,0.999978,0.337039,4,15,0,61.8739,0.793537
-61.9386,0.996818,0.337039,2,7,0,62.0699,0.808234
-61.9152,0.994003,0.337039,2,7,0,62.3447,0.784163
-61.8767,0.998232,0.337039,2,7,0,62.0432,0.798709
-61.9083,0.997536,0.337039,3,11,0,62.0138,0.804846
-61.9103,0.999943,0.337039,1,1,0,61.9106,0.80511
-61.9396,0.973422,0.337039,2,7,0,63.611,0.781402
-61.8729,0.99836,0.337039,2,7,0,62.0711,0.796897
-62.0185,0.99512,0.337039,2,7,0,62.1914,0.814398
-62.1484,0.994581,0.337039,1,3,0,62.2676,0.821354
-62.2216,0.997357,0.337039,2,3,0,62.2776,0.824494
-62.226,0.998863,0.337039,4,15,0,62.4238,0.763216
-62.518,0.986846,0.337039,1,3,0,62.7152,0.75154
-62.2576,0.997581,0.337039,1,3,0,62.6469,0.761776
-62.1079,0.998763,0.337039,1,3,0,62.3278,0.769222
-62.3279,0.951722,0.337039,2,7,0,64.8427,0.82847
-62.0571,0.999528,0.337039,4,15,0,62.4343,0.816724
-62.0397,1,0.337039,4,15,0,62.0567,0.815713
-62.0304,1,0.337039,1,1,0,62.0406,0.815148
-61.8901,0.991162,0.337039,4,15,0,62.8804,0.802025
-61.954,0.996339,0.337039,2,5,0,62.1156,0.809638
-61.8725,0.998217,0.337039,2,7,0,62.1069,0.793634
-61.9134,0.999011,0.337039,2,5,0,61.921,0.78439
-62.049,0.997357,0.337039,3,11,0,62.0716,0.816259
-61.937,0.989937,0.337039,2,7,0,62.8757,0.781673
-62.0173,0.997101,0.337039,3,9,0,62.1305,0.814323
-62.6856,0.953884,0.337039,2,7,0,65.3984,0.745963
-61.8752,0.991267,0.337039,2,7,0,63.5688,0.792036
-61.9071,0.997321,0.337039,2,7,0,62.0258,0.785242
-61.8729,0.999636,0.337039,3,11,0,61.9353,0.793278
-62.0784,0.996092,0.337039,3,9,0,62.0971,0.817898
-62.0943,0.99986,0.337039,2,3,0,62.095,0.818731
-62.2211,0.99562,0.337039,1,3,0,62.2915,0.824473
-62.1514,0.999841,0.337039,3,9,0,62.2393,0.766873
-62.1775,0.985505,0.337039,3,9,0,63.0616,0.822651
-61.9412,0.998533,0.337039,3,9,0,62.3191,0.781238
-61.9165,0.999963,0.337039,3,7,0,61.9486,0.784001
-61.9184,0.999911,0.337039,2,3,0,61.9233,0.783767
-61.8752,0.997171,0.337039,2,7,0,62.0921,0.792
-62.8477,0.976635,0.337039,2,5,0,63.0711,0.74105
-62.6382,0.998568,0.337039,3,9,0,63.051,0.837758
-62.5437,0.999739,0.337039,2,3,0,62.675,0.835198
-62.2898,0.997678,0.337039,1,3,0,62.6976,0.827112
-62.4454,0.997032,0.337039,2,3,0,62.4508,0.832313
-62.6266,0.996749,0.337039,2,3,0,62.6377,0.837455
-61.8831,0.990239,0.337039,3,9,0,63.465,0.800573
-61.8823,0.998699,0.337039,2,7,0,61.9666,0.789739
-61.8787,0.999983,0.337039,1,3,0,61.8836,0.790738
-61.8905,0.999637,0.337039,3,7,0,61.9016,0.787928
-62.034,0.994655,0.337039,3,9,0,62.1972,0.815366
-62.5081,0.959956,0.337039,2,7,0,64.9549,0.751892
-62.5293,0.999293,0.337039,1,1,0,62.5409,0.751146
-62.4849,1,0.337039,1,1,0,62.5323,0.752718
-62.4709,0.973165,0.337039,2,7,0,64.335,0.833086
-62.3736,0.998581,0.337039,2,3,0,62.5748,0.830024
-63.6463,0.974934,0.337039,2,5,0,64.009,0.85788
-62.2357,0.998078,0.337039,3,7,0,63.9678,0.825054
-62.2411,0.999861,0.337039,1,1,0,62.2485,0.825267
-61.9556,0.981,0.337039,3,9,0,63.67,0.779848
-62.2118,0.988772,0.337039,2,7,0,62.6905,0.824093
-62.0448,0.974062,0.337039,2,7,0,64.0548,0.773033
-62.2359,0.990558,0.337039,1,3,0,62.418,0.762755
-61.9472,0.995606,0.337039,2,7,0,62.6688,0.809031
-62.0824,0.998148,0.337039,3,7,0,62.0834,0.818108
-62.0663,0.97804,0.337039,2,7,0,63.6212,0.771673
-62.5174,0.991233,0.337039,3,7,0,62.6253,0.75156
-62.8884,0.990506,0.337039,2,3,0,62.8936,0.739874
-62.2159,0.976953,0.337039,2,7,0,64.439,0.824262
-61.9304,0.986496,0.337039,2,7,0,63.4174,0.782373
-61.9855,0.997713,0.337039,3,7,0,62.0783,0.777287
-61.8718,0.988679,0.337039,2,7,0,62.7692,0.794481
-62.0423,0.992473,0.337039,2,5,0,62.2635,0.773195
-63.6113,0.931945,0.337039,3,7,0,65.9976,0.721728
-63.391,0.981282,0.337039,4,15,0,65.6424,0.726821
-62.7648,0.999052,0.337039,3,7,0,63.5518,0.74351
-61.8736,0.976969,0.337039,2,5,0,64.0876,0.79735
-61.8855,0.99911,0.337039,2,7,0,61.9241,0.801106
-61.9651,0.99806,0.337039,2,5,0,62.0016,0.810572
-61.8721,0.998543,0.337039,2,7,0,62.0799,0.796119
-61.8744,0.99931,0.337039,2,7,0,61.9156,0.792377
-61.9532,0.997536,0.337039,3,11,0,62.0078,0.809571
-62.1815,0.988022,0.337039,2,5,0,62.7079,0.822821
-61.9505,0.994723,0.337039,3,9,0,62.615,0.780329
-61.8734,0.998036,0.337039,2,7,0,62.1067,0.797194
-61.8747,0.999982,0.337039,3,9,0,61.875,0.792247
-62.2261,0.982703,0.337039,2,7,0,62.9049,0.824672
-61.9881,0.995807,0.337039,3,7,0,62.5851,0.812332
-61.9446,0.99963,0.337039,1,3,0,62.0112,0.8088
-62.1268,0.995294,0.337039,4,15,0,62.3806,0.820342
-62.6644,0.992719,0.337039,3,7,0,62.6645,0.838436
-62.6986,0.998868,0.337039,2,3,0,62.7704,0.8393
-62.7496,0.998777,0.337039,1,1,0,62.7536,0.840554
-61.954,0.993451,0.337039,2,5,0,63.2691,0.809643
-62.0131,0.986855,0.337039,2,7,0,62.8173,0.775204
-61.9414,0.999851,0.337039,4,15,0,62.0512,0.78122
-61.9443,0.99997,0.337039,2,3,0,61.9452,0.780927
-61.981,0.99914,0.337039,2,3,0,61.9816,0.777654
-63.1179,0.95798,0.337039,3,9,0,64.3268,0.848559
-63.6121,0.987045,0.337039,1,3,0,63.8071,0.857332
-62.7907,0.990459,0.337039,2,5,0,64.471,0.841535
-62.7475,1,0.337039,1,1,0,62.7964,0.840503
-63.2094,0.985559,0.337039,1,3,0,63.4723,0.850323
-63.7218,0.986917,0.337039,1,3,0,63.9156,0.859066
-63.8688,0.996848,0.337039,1,1,0,63.871,0.861291
-63.7274,1,0.337039,1,1,0,63.8686,0.859153
-63.6654,1,0.337039,2,3,0,63.7449,0.858182
-64.3026,0.989465,0.337039,2,3,0,64.3157,0.867314
-62.4832,0.999834,0.337039,3,7,0,64.3473,0.833454
-62.4702,1,0.337039,1,1,0,62.4931,0.833066
-62.1931,0.996155,0.337039,1,3,0,62.7214,0.823316
-64.4676,0.977356,0.337039,4,15,0,64.4723,0.869423
-64.2087,0.99477,0.337039,2,3,0,64.9213,0.866072
-61.8742,0.988665,0.337039,3,11,0,65.3268,0.792517
-61.8886,0.999641,0.337039,2,5,0,61.8947,0.788319
-61.9777,0.994153,0.337039,2,5,0,62.2372,0.777924
-62.0699,0.995838,0.337039,1,3,0,62.1402,0.771448
-62.0245,0.999999,0.337039,2,3,0,62.0746,0.774396
-61.9373,0.996109,0.337039,2,7,0,62.2968,0.8081
-62.1487,0.996504,0.337039,4,15,0,62.27,0.767015
-61.8718,0.999055,0.337039,2,5,0,62.2235,0.794555
-62.356,0.987523,0.337039,2,5,0,62.5588,0.829435
-62.3562,0.98723,0.337039,3,7,0,63.3097,0.82944
-62.3456,1,0.337039,1,1,0,62.364,0.829082
-62.3879,0.998935,0.337039,1,1,0,62.3885,0.830493
-62.3401,0.998363,0.337039,2,3,0,62.4997,0.828893
-62.2534,0.960103,0.337039,2,7,0,65.5472,0.761961
-62.2274,1,0.337039,1,1,0,62.2549,0.763149
-62.3789,0.996432,0.337039,2,3,0,62.3865,0.756705
-63.2582,0.980792,0.337039,3,9,0,63.6003,0.851235
-62.6213,0.999624,0.337039,3,11,0,63.2441,0.748035
-62.8978,0.993537,0.337039,2,3,0,62.9234,0.739606
-62.8002,1,0.337039,1,1,0,62.8966,0.742447
-62.7525,1,0.337039,1,1,0,62.8094,0.743884
-61.8752,0.979625,0.337039,2,7,0,64.1132,0.798107
-61.9432,0.997973,0.337039,2,7,0,61.9932,0.781032
-61.9465,0.999901,0.337039,1,1,0,61.9474,0.780713
-62.6987,0.982622,0.337039,3,7,0,62.9314,0.745551
-62.6498,1,0.337039,3,7,0,62.7046,0.747106
-61.8724,0.986428,0.337039,2,7,0,63.5883,0.793708
-62.6112,0.986127,0.337039,3,9,0,62.6683,0.837047
-61.8738,0.989914,0.337039,2,7,0,63.6096,0.79746
-61.9037,0.999061,0.337039,2,7,0,61.9287,0.785733
-63.8175,0.966127,0.337039,3,9,0,63.8288,0.860527
-63.7634,1,0.337039,3,7,0,63.8397,0.859707
-63.9242,0.998856,0.337039,2,3,0,63.9255,0.862104
-63.2028,0.994347,0.337039,1,3,0,64.3609,0.850198
-63.1743,1,0.337039,1,1,0,63.2224,0.849655
-63.4998,0.997829,0.337039,4,15,0,63.7249,0.855487
-63.557,0.999916,0.337039,4,15,0,63.5742,0.856436
-63.6789,0.997342,0.337039,1,1,0,63.6826,0.858395
-62.934,0.99192,0.337039,1,3,0,64.2835,0.844765
-63.0031,0.99839,0.337039,1,1,0,63.0073,0.846232
-62.9397,1,0.337039,2,3,0,63.007,0.844889
-63.0246,0.998083,0.337039,2,3,0,63.1041,0.846678
-64.2205,0.961118,0.337039,2,5,0,65.753,0.866231
-63.4958,0.996059,0.337039,1,3,0,64.5647,0.855419
-63.6479,0.992269,0.337039,2,3,0,63.9963,0.857905
-63.476,0.999167,0.337039,4,15,0,63.9815,0.855086
-62.4151,0.999799,0.337039,4,15,0,63.5856,0.831367
-62.8444,0.983753,0.337039,1,3,0,63.2247,0.842778
-61.8801,0.995173,0.337039,2,7,0,63.364,0.790312
-61.9269,0.984933,0.337039,2,7,0,62.779,0.807041
-62.0821,0.993085,0.337039,3,9,0,62.3701,0.770715
-62.2639,0.997321,0.337039,3,7,0,62.2945,0.761495
-62.0886,0.997701,0.337039,1,3,0,62.3774,0.770331
-61.8733,0.999492,0.337039,2,5,0,62.1308,0.793018
-61.9766,0.997034,0.337039,4,15,0,62.0895,0.811479
-61.9991,0.999039,0.337039,2,3,0,62.023,0.81311
-61.872,0.997931,0.337039,2,7,0,62.1629,0.796028
-61.8966,0.999107,0.337039,2,7,0,61.9233,0.803159
-62.6594,0.960969,0.337039,3,9,0,64.2853,0.746796
-61.9525,0.995757,0.337039,2,5,0,62.9809,0.780138
-62.1375,0.990368,0.337039,2,5,0,62.4645,0.767604
-63.8815,0.934096,0.337039,2,7,0,66.1992,0.861479
-63.6185,0.999582,0.337039,2,3,0,63.9576,0.857436
-63.6656,0.998369,0.337039,3,9,0,63.9136,0.720517
-63.8747,0.992492,0.337039,1,1,0,63.8777,0.716002
-62.7393,0.975048,0.337039,1,3,0,64.9773,0.744289
-62.0521,0.979248,0.337039,3,7,0,64.1235,0.772563
-62.0611,0.999717,0.337039,1,1,0,62.0633,0.771992
-62.0641,0.999908,0.337039,1,1,0,62.0686,0.771809
-62.1304,0.988132,0.337039,3,9,0,62.7881,0.820513
-62.1342,0.999966,0.337039,2,3,0,62.1396,0.820694
-64.4424,0.960644,0.337039,3,11,0,64.7056,0.869106
-64.239,1,0.337039,2,3,0,64.4392,0.866477
-64.4597,0.995486,0.337039,1,1,0,64.4599,0.869324
-66.1924,0.976411,0.337039,3,7,0,66.9442,0.887462
-65.0339,0.995826,0.337039,1,3,0,66.6704,0.876058
-65.2442,0.995991,0.337039,2,3,0,65.4549,0.878319
-64.1623,0.9994,0.337039,3,7,0,65.4465,0.865447
-62.4482,0.999829,0.337039,3,7,0,64.2073,0.832397
-62.2715,1,0.337039,3,7,0,62.4459,0.826433
-62.0995,0.992897,0.337039,3,7,0,62.828,0.818995
-62.1181,0.999508,0.337039,1,1,0,62.1187,0.819922
-62.3594,0.985955,0.337039,2,7,0,63.3146,0.757477
-62.4131,0.998237,0.337039,1,1,0,62.4138,0.755377
-62.0643,0.991108,0.337039,4,15,0,63.277,0.81713
-62.9983,0.98474,0.337039,3,7,0,63.0209,0.846133
-62.6582,1,0.337039,3,7,0,62.9935,0.838276
-62.5899,1,0.337039,1,1,0,62.6569,0.836473
-61.9462,0.9763,0.337039,2,7,0,64.7687,0.780744
-61.9524,0.999936,0.337039,2,3,0,61.9527,0.78014
-61.9248,0.998032,0.337039,4,15,0,62.1381,0.783006
-62.1652,0.977282,0.337039,3,9,0,63.2184,0.822111
-61.8766,0.99707,0.337039,2,7,0,62.4728,0.798674
-61.9459,0.997732,0.337039,3,11,0,62.0032,0.780768
-62.9864,0.968221,0.337039,2,7,0,63.9706,0.845884
-62.0732,1,0.337039,4,15,0,62.9889,0.817619
-61.963,0.996934,0.337039,4,15,0,62.4318,0.810402
-61.9546,1,0.337039,1,1,0,61.9629,0.809692
-62.006,0.998115,0.337039,1,3,0,62.0363,0.813579
-61.9403,0.996583,0.337039,2,7,0,62.2764,0.781325
-62.0651,0.998799,0.337039,4,15,0,62.0676,0.771747
-62.7998,0.987479,0.337039,3,11,0,62.8016,0.841747
-62.1197,0.981808,0.337039,2,5,0,64.4147,0.82
-61.9277,0.998829,0.337039,3,9,0,62.2334,0.78267
