# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = WSLS_model
# start_datetime = 2024-03-06 10:36:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/KERESZ~1/AppData/Local/Temp/RtmpyU5IGk/standata-4f1077b72f55.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = C:/Users/Kereszt Alina/Documents/GitHub/st8_ACM_assign2/simmodels/WSLS-202403061136-2-4cb121.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/Kereszt Alina/Documents/GitHub/st8_ACM_assign2/simmodels/WSLS-profile-202403061136-2-0e0b63.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=WSLS_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,winprob,lossprob
# Adaptation terminated
# Step size = 0.237848
# Diagonal elements of inverse mass matrix:
# 0.207443, 0.0835104
-57.6355,0.995651,0.237848,3,11,0,57.958,2.69449,1.40793
-57.442,0.99999,0.237848,3,15,0,57.65,2.77146,1.30515
-57.5576,0.986752,0.237848,4,15,0,59.4938,2.51303,1.31253
-57.3775,0.998233,0.237848,3,11,0,57.8569,2.69506,1.15985
-57.5019,0.992372,0.237848,3,11,0,58.3341,2.86887,1.31353
-59.0579,0.987142,0.237848,3,15,0,59.0895,3.06137,1.68412
-57.4811,1,0.237848,3,7,0,59.0957,2.9295,1.23388
-58.6224,0.981563,0.237848,3,15,0,59.96,3.12459,0.833078
-57.6545,0.999916,0.237848,3,7,0,58.8164,3.06731,1.21143
-57.5274,0.99932,0.237848,4,15,0,57.9079,2.47953,1.16295
-58.9614,0.987398,0.237848,4,15,0,59.6385,2.70171,0.705345
-57.8741,0.988475,0.237848,3,15,0,61.3233,3.06363,1.39091
-59.405,0.98481,0.237848,3,7,0,59.5865,3.60113,1.44474
-59.7935,0.99535,0.237848,3,7,0,60.3419,3.71222,1.43936
-57.6299,0.998544,0.237848,3,11,0,60.3157,3.05039,1.17927
-58.4378,0.992726,0.237848,4,15,0,58.7398,3.00303,1.57954
-58.3721,0.993503,0.237848,4,15,0,60.2682,3.39066,1.2023
-58.0243,0.997018,0.237848,3,15,0,58.9969,3.255,1.18731
-58.1442,0.999264,0.237848,4,15,0,58.6353,2.24828,1.36049
-57.4163,0.999926,0.237848,3,7,0,58.1848,2.71219,1.28948
-58.3972,0.990681,0.237848,3,11,0,58.7373,2.76215,0.801944
-58.9851,0.994959,0.237848,3,7,0,59.332,3.09776,0.756006
-59.7428,0.99154,0.237848,3,15,0,61.5454,1.93111,1.49565
-58.0416,0.998276,0.237848,3,15,0,60.662,3.02871,1.46919
-57.9675,0.999791,0.237848,4,15,0,58.4129,3.2179,1.26678
-57.9468,1,0.237848,2,3,0,57.9736,3.21148,1.2582
-57.8198,0.998599,0.237848,3,11,0,58.2799,2.31301,1.19728
-59.9916,0.95833,0.237848,3,15,0,62.1982,3.84803,1.1584
-60.3038,0.982206,0.237848,4,15,0,63.6125,3.84806,0.975418
-60.1101,1,0.237848,2,3,0,60.3254,3.8019,0.976844
-58.3218,1,0.237848,4,15,0,60.8935,2.48947,1.56554
-57.4254,0.982837,0.237848,2,7,0,60.4863,2.76288,1.29338
-57.5269,0.998395,0.237848,4,15,0,57.7267,2.81193,1.05195
-57.487,0.993202,0.237848,4,15,0,58.7346,2.94089,1.18434
-57.9858,0.995432,0.237848,3,7,0,58.0485,3.14712,1.02658
-57.7199,1,0.237848,4,15,0,58.1589,3.10134,1.23887
-58.1472,0.996952,0.237848,4,15,0,58.3387,2.28612,1.40579
-57.4836,0.999813,0.237848,3,15,0,58.377,2.6021,1.08631
-59.6429,0.981365,0.237848,3,13,0,59.6533,2.17503,0.729596
-59.0879,0.999995,0.237848,4,15,0,60.5217,2.87772,1.72575
-58.1874,0.998845,0.237848,3,7,0,59.602,2.47689,1.52948
-58.2573,0.997741,0.237848,4,15,0,59.1401,3.3311,1.28591
-58.316,0.994777,0.237848,4,15,0,59.5671,3.14136,1.49446
-58.4345,0.996635,0.237848,4,15,0,59.4344,2.11825,1.2764
-58.4533,0.999851,0.237848,4,15,0,58.763,3.3339,1.00816
-57.4394,0.995174,0.237848,3,11,0,59.5552,2.55194,1.19684
-57.8997,0.994998,0.237848,3,15,0,58.1598,2.56862,1.47759
-58.4415,0.992885,0.237848,3,11,0,59.1202,2.76682,0.793756
-58.141,0.997994,0.237848,3,7,0,58.7828,2.82215,0.859442
-57.9821,1,0.237848,3,7,0,58.1585,2.85251,0.901868
-58.605,0.994763,0.237848,3,7,0,58.7969,3.18111,0.860601
-59.7191,0.991517,0.237848,3,7,0,60.1012,3.41662,0.757365
-57.7654,0.999472,0.237848,3,7,0,60.0588,2.71288,0.950474
-58.9063,0.985333,0.237848,3,15,0,60.0884,2.34485,1.63696
-57.8081,0.994285,0.237848,2,7,0,59.7871,2.48681,1.41961
-57.79,1,0.237848,1,1,0,57.809,2.48906,1.41388
-57.9932,0.992347,0.237848,3,15,0,58.9442,3.02884,0.95092
-57.6842,1,0.237848,4,15,0,58.3304,2.52536,1.01471
-57.5891,0.999447,0.237848,3,7,0,57.7833,2.5124,1.06838
-57.578,0.998326,0.237848,4,15,0,57.9705,2.50729,1.32212
-57.946,0.995663,0.237848,4,15,0,58.2587,2.29533,1.08488
-57.9931,0.999897,0.237848,4,15,0,58.0673,2.26524,1.10688
-57.6944,0.998294,0.237848,4,15,0,58.474,2.90457,1.00446
-57.4056,0.999079,0.237848,3,15,0,57.9641,2.66767,1.1279
-57.6584,0.992214,0.237848,3,15,0,58.324,2.56591,1.3929
-59.3336,0.989222,0.237848,4,15,0,59.7703,2.64913,0.653115
-59.6819,0.998247,0.237848,3,7,0,59.7439,2.57762,0.612188
-59.5191,0.996924,0.237848,4,15,0,61.3342,3.13624,1.73954
-57.5056,0.991804,0.237848,3,15,0,61.4166,2.50281,1.15028
-57.4654,0.999243,0.237848,3,15,0,57.6797,2.87894,1.12385
-57.5911,0.995967,0.237848,3,11,0,58.0656,2.5388,1.34963
-57.3787,0.998977,0.237848,4,15,0,57.8293,2.69105,1.24123
-57.648,0.984419,0.237848,4,15,0,59.8792,2.95213,1.35533
-58.1773,0.986653,0.237848,4,15,0,59.942,2.51887,1.53948
-58.3506,0.997565,0.237848,2,3,0,58.4209,2.56228,1.5887
-60.6957,0.988206,0.237848,4,15,0,60.9305,2.97522,1.93499
-57.4544,0.996778,0.237848,3,11,0,61.71,2.77899,1.08808
-57.5056,0.997884,0.237848,3,15,0,57.8367,2.53587,1.29038
-57.7743,0.993191,0.237848,3,15,0,58.408,3.11414,1.28119
-57.8619,0.998668,0.237848,1,3,0,57.9052,3.15618,1.28956
-58.0761,0.996354,0.237848,4,15,0,58.8746,2.25109,1.32655
-57.5511,0.999772,0.237848,3,7,0,58.288,2.77235,1.36916
-57.692,0.998913,0.237848,4,15,0,57.7865,2.59621,0.988264
-57.8777,0.998276,0.237848,4,15,0,58.2223,2.30664,1.28278
-58.9982,0.982457,0.237848,3,7,0,59.7327,1.97402,1.21203
-58.7619,0.999077,0.237848,3,7,0,59.2129,2.0312,1.25705
-57.7551,0.999856,0.237848,4,15,0,59.1886,2.55532,0.976871
-57.9634,0.993228,0.237848,3,11,0,58.8472,2.87505,1.49573
-57.939,1,0.237848,2,3,0,57.9712,2.85911,1.49212
-57.5722,0.999529,0.237848,4,15,0,58.2407,2.86417,1.04431
-57.6582,0.999306,0.237848,4,15,0,57.8638,3.06469,1.23712
-57.4058,0.999306,0.237848,3,11,0,57.823,2.62497,1.14813
-57.6222,0.995585,0.237848,3,11,0,57.9642,2.94714,1.34438
-58.8514,0.990202,0.237848,4,15,0,59.1845,2.35135,1.62893
-58.9223,0.993071,0.237848,4,15,0,60.6165,1.99096,1.17657
-59.2166,0.995569,0.237848,2,3,0,59.2663,1.92926,1.18335
-63.174,0.948929,0.237848,4,15,0,65.2012,4.45028,0.998571
-60.7528,0.99031,0.237848,3,15,0,65.272,4.02318,1.22429
-58.2048,0.999931,0.237848,4,15,0,61.4868,2.90879,1.55044
-58.1168,0.99994,0.237848,4,15,0,58.6684,2.71095,0.858988
-58.396,0.990543,0.237848,4,15,0,59.9546,3.15355,1.50991
-58.3713,0.999836,0.237848,2,3,0,58.4537,3.17628,1.49071
-57.7041,0.999852,0.237848,4,15,0,58.5377,2.89273,1.40645
-57.5844,0.999918,0.237848,4,15,0,57.8656,2.75301,1.38632
-57.4081,0.999884,0.237848,4,15,0,57.6656,2.84959,1.19746
-57.4645,0.9997,0.237848,4,15,0,57.4863,2.87335,1.12051
-59.2287,0.981747,0.237848,3,11,0,60.128,3.54678,1.44749
-57.6334,1,0.237848,3,7,0,59.327,3.01087,1.10011
-57.3693,0.999806,0.237848,3,15,0,57.6844,2.72096,1.22305
-58.4914,0.982422,0.237848,3,9,0,59.741,2.7693,1.62954
-58.8008,0.992853,0.237848,4,15,0,60.1072,3.39072,0.941623
-59.0944,0.996963,0.237848,2,3,0,59.0983,3.44228,0.901653
-59.9389,0.995051,0.237848,3,15,0,60.781,3.75808,0.975661
-57.5902,0.998483,0.237848,3,15,0,60.1585,3.00488,1.26685
-58.6615,0.993025,0.237848,3,15,0,58.8902,3.47795,1.12923
-58.1615,0.999725,0.237848,3,7,0,58.8262,3.29082,1.10901
-57.5948,0.997705,0.237848,3,15,0,58.8243,2.5579,1.36064
-57.8246,0.997196,0.237848,4,15,0,58.1781,2.77574,0.935086
-57.8201,0.997156,0.237848,3,7,0,58.2211,2.5721,0.951022
-58.41,0.993755,0.237848,3,7,0,58.5626,2.64913,0.801029
-57.4599,0.999602,0.237848,3,15,0,58.6764,2.55511,1.13906
-57.5065,0.996376,0.237848,4,15,0,58.0632,2.9599,1.19555
-58.1309,0.995314,0.237848,3,15,0,58.2237,3.23992,1.35108
-59.2606,0.993439,0.237848,3,7,0,59.4079,3.66198,1.23651
-59.2106,0.999142,0.237848,4,15,0,60.0314,1.93438,1.25832
-57.543,0.998949,0.237848,4,15,0,59.7207,2.65137,1.03897
-57.7148,0.998436,0.237848,3,7,0,57.8001,2.70129,0.966931
-58.3176,0.993598,0.237848,3,7,0,58.3956,2.55582,0.83077
-58.1275,0.995205,0.237848,3,7,0,58.979,2.79119,0.859458
-57.8993,1,0.237848,4,15,0,58.3269,2.58615,0.924641
-58.1061,0.992418,0.237848,4,15,0,59.4092,2.94582,0.890935
-57.8976,0.999155,0.237848,3,15,0,58.4766,2.39542,1.39993
-57.5093,0.997364,0.237848,2,7,0,58.2312,2.59015,1.32655
-57.3712,0.994292,0.237848,4,15,0,58.4917,2.7097,1.17153
-58.1274,0.992515,0.237848,3,11,0,58.3574,2.69726,0.856857
-59.6285,0.983798,0.237848,3,7,0,59.9342,2.1827,0.727958
-59.6816,0.99905,0.237848,3,7,0,60.1017,2.05547,0.799111
-58.817,0.990445,0.237848,2,5,0,60.6793,2.18848,0.880717
-58.9123,0.997737,0.237848,4,15,0,60.2223,3.43244,1.46097
-57.3981,0.999751,0.237848,3,9,0,59.0297,2.81675,1.23648
-57.625,0.990748,0.237848,2,7,0,58.4674,2.96095,1.0641
-57.9613,0.980206,0.237848,3,11,0,60.2673,2.66546,1.5095
-57.4884,0.999934,0.237848,4,15,0,58.1307,2.52197,1.14399
-57.493,0.99994,0.237848,4,15,0,57.6128,2.94781,1.19774
-58.0338,0.991055,0.237848,3,15,0,58.8477,3.22982,1.09644
-58.0995,0.999464,0.237848,2,3,0,58.1116,3.25049,1.08317
-57.5609,1,0.237848,4,15,0,58.2127,2.94223,1.30866
-57.9513,0.983113,0.237848,2,7,0,59.6381,3.08062,1.41106
-57.5346,0.996881,0.237848,3,15,0,58.7173,2.78104,1.04196
-57.5267,0.997642,0.237848,4,15,0,58.052,2.47513,1.21797
-59.7431,0.977997,0.237848,4,15,0,60.1041,3.41784,0.753874
-58.3697,1,0.237848,4,15,0,60.2209,2.85517,0.815316
-58.1281,0.995083,0.237848,3,15,0,59.6302,3.16359,1.42084
-59.0631,0.984726,0.237848,3,15,0,60.7067,2.65946,0.691289
-58.3313,0.997609,0.237848,4,15,0,60.3208,3.21949,1.45079
-58.1384,1,0.237848,4,15,0,58.7358,3.29331,1.26069
-58.193,0.999705,0.237848,4,15,0,58.3995,2.18264,1.24825
-58.2122,0.999401,0.237848,2,3,0,58.2713,2.17963,1.26203
-60.5549,0.983849,0.237848,4,15,0,61.2425,2.06886,1.77403
-58.6234,0.999859,0.237848,3,7,0,60.6963,2.21245,1.49557
-58.5213,0.997925,0.237848,4,15,0,59.8027,3.05358,1.58196
-58.628,0.998092,0.237848,3,7,0,58.9178,2.94619,1.63299
-58.4452,0.999894,0.237848,3,7,0,58.7241,2.89814,1.60568
-59.1427,0.997414,0.237848,4,15,0,59.5176,2.52501,1.72855
-57.9408,0.999402,0.237848,2,7,0,59.3297,2.69533,1.50558
-58.8527,0.990957,0.237848,3,7,0,58.9731,2.9814,1.66755
-60.1739,0.986599,0.237848,3,7,0,60.507,3.11651,1.84091
-58.8885,0.983159,0.237848,3,11,0,63.9059,2.54863,0.728623
-60.1658,0.985206,0.237848,4,15,0,61.4448,3.35328,1.763
-58.2968,0.999764,0.237848,3,7,0,60.6,3.33845,1.30313
-58.8065,0.997237,0.237848,3,7,0,58.8301,3.51968,1.28435
-57.9972,0.999379,0.237848,4,15,0,59.24,2.34067,1.39635
-58.0772,0.999585,0.237848,4,15,0,58.6415,2.9401,1.51071
-57.9351,0.998065,0.237848,4,15,0,59.0437,2.60536,0.911458
-57.547,0.974954,0.237848,2,7,0,61.2647,2.81266,1.04186
-61.2577,0.966445,0.237848,3,15,0,61.3567,2.94471,2.00433
-61.3901,0.998543,0.237848,1,1,0,61.3992,2.94002,2.01958
-59.2215,0.999867,0.237848,4,15,0,62.1388,3.17533,1.6767
-59.9715,0.995872,0.237848,3,7,0,60.099,3.39304,1.71466
-57.9884,0.999792,0.237848,4,15,0,60.4343,3.23872,1.17985
-57.8772,0.997898,0.237848,4,15,0,58.6928,3.04276,1.40537
-58.3225,0.994065,0.237848,4,15,0,59.2889,3.04058,0.868237
-57.7429,0.999796,0.237848,4,15,0,58.7299,3.09691,1.28001
-57.6103,0.999802,0.237848,4,15,0,57.9571,2.69836,1.00487
-57.6884,0.997947,0.237848,4,15,0,58.1016,2.37486,1.19361
-57.6783,0.996818,0.237848,3,15,0,58.2477,2.98244,1.35258
-59.1013,0.964785,0.237848,3,7,0,61.3482,3.07618,1.68755
-58.0551,1,0.237848,3,7,0,59.2249,3.11267,1.42913
-57.7069,0.999356,0.237848,4,15,0,58.2966,2.62764,0.976678
-57.57,0.998002,0.237848,3,15,0,58.0606,2.59974,1.0381
-57.8572,0.996427,0.237848,4,15,0,58.1875,3.1205,1.33443
-57.877,0.997528,0.237848,3,7,0,58.2028,3.08687,1.37541
-57.7031,0.999966,0.237848,4,15,0,58.0873,2.69437,0.971089
-57.6455,0.997683,0.237848,4,15,0,58.4075,2.6084,1.39984
-57.4923,0.996018,0.237848,4,15,0,58.4546,2.69162,1.06012
-58.4963,0.991645,0.237848,4,15,0,58.6063,2.11603,1.08068
-58.1844,1,0.237848,2,3,0,58.4958,2.19748,1.10884
-58.1359,1,0.237848,2,3,0,58.187,2.21469,1.10584
-58.3026,0.997781,0.237848,4,15,0,58.6326,3.34553,1.29255
-58.0901,1,0.237848,2,3,0,58.3152,3.2738,1.25957
-57.8571,0.999975,0.237848,4,15,0,58.2825,3.06754,1.38078
-58.0364,0.999125,0.237848,4,15,0,58.3011,2.44451,0.930033
-57.4609,0.99575,0.237848,4,15,0,58.9922,2.7046,1.32292
-57.4617,0.999518,0.237848,4,15,0,57.6189,2.76463,1.08055
-57.6865,0.998288,0.237848,4,15,0,57.7716,3.06295,1.27958
-58.0653,0.997876,0.237848,3,7,0,58.0974,3.25441,1.28308
-57.7548,0.999987,0.237848,4,15,0,58.4239,2.68488,0.954697
-57.412,0.9965,0.237848,2,7,0,58.2366,2.71403,1.1147
-57.7338,0.99419,0.237848,3,15,0,58.1192,2.48627,1.38977
-59.2701,0.984401,0.237848,4,15,0,59.7793,2.04758,0.895384
-57.7533,1,0.237848,3,15,0,59.5477,2.64642,0.958541
-57.9162,0.994715,0.237848,4,15,0,58.7404,2.7628,1.49794
-58.8899,0.985489,0.237848,3,15,0,60.8866,2.30625,1.61663
-59.5585,0.997656,0.237848,4,15,0,59.9127,2.4743,1.78356
-59.8614,0.998166,0.237848,3,7,0,60.0882,2.57533,1.84154
-60.8699,0.989872,0.237848,4,15,0,62.0189,3.21962,0.532997
-60.5231,1,0.237848,2,3,0,60.9004,3.21469,0.571843
-60.3787,1,0.237848,2,3,0,60.525,3.21031,0.588151
-58.4113,1,0.237848,3,7,0,60.484,2.85065,0.806578
-58.2898,0.993614,0.237848,3,15,0,59.9249,3.20068,1.45054
-58.4973,0.998954,0.237848,4,15,0,59.1116,2.09929,1.26823
-57.9889,0.991192,0.237848,4,15,0,60.0584,2.76366,0.890281
-60.5768,0.968745,0.237848,3,15,0,62.505,3.73241,1.6178
-59.7581,0.992707,0.237848,3,7,0,61.8947,3.34654,1.70016
-57.7858,0.99971,0.237848,3,15,0,60.1771,3.13258,1.14469
-58.4517,0.994154,0.237848,4,15,0,58.8661,3.17793,0.895581
-57.8354,0.999112,0.237848,4,15,0,59.0636,2.89707,0.95282
-58.3073,0.994481,0.237848,2,7,0,58.4431,2.99819,0.858231
-60.0408,0.982612,0.237848,3,7,0,60.307,3.44033,0.716111
-59.497,1,0.237848,3,7,0,60.1707,3.2818,0.734477
-58.4862,1,0.237848,3,15,0,59.7727,3.34627,1.00805
-57.5177,0.986463,0.237848,2,7,0,60.4584,2.96934,1.20784
-57.9395,0.996506,0.237848,3,15,0,58.0582,3.211,1.15113
-58.0915,0.998411,0.237848,3,7,0,58.3454,3.28291,1.18321
-58.3739,0.993731,0.237848,4,15,0,59.4009,3.30207,1.39538
-60.0121,0.990123,0.237848,4,15,0,60.97,3.29092,0.660364
-57.4674,0.997413,0.237848,3,11,0,60.7067,2.91916,1.17538
-58.5551,0.988866,0.237848,3,15,0,59.1018,3.05624,1.58842
-57.6599,0.995069,0.237848,3,15,0,59.6247,2.9698,1.35094
-58.0442,0.986515,0.237848,2,7,0,59.2667,3.10626,1.42929
-59.577,0.989688,0.237848,4,15,0,60.2819,2.44697,1.78055
-59.6615,0.9991,0.237848,2,3,0,59.7726,2.48918,1.80143
-60.3394,0.987767,0.237848,1,3,0,60.8451,2.44961,1.88612
-61.1214,0.995119,0.237848,4,15,0,62.418,2.56201,0.452425
-57.5136,1,0.237848,3,15,0,61.2137,2.48403,1.19011
-58.5512,0.98482,0.237848,3,15,0,59.8186,2.40981,1.59015
-58.8146,0.997188,0.237848,4,15,0,59.5364,3.29681,0.872737
-57.9446,0.999947,0.237848,4,15,0,59.2507,2.88763,0.918664
-57.8784,0.999637,0.237848,4,15,0,58.5488,2.76718,1.48698
-57.4483,0.998868,0.237848,3,15,0,58.2544,2.89987,1.18088
-57.4108,0.999617,0.237848,3,7,0,57.5025,2.83928,1.16189
-58.0831,0.993556,0.237848,3,11,0,58.3087,2.22764,1.2811
-58.394,0.997058,0.237848,3,7,0,58.5017,2.11946,1.20941
-58.4721,1,0.237848,4,15,0,58.583,3.42295,1.1652
-58.7721,0.995283,0.237848,3,7,0,59.273,3.51798,1.24998
-57.6751,0.998011,0.237848,4,15,0,59.4671,2.44715,1.06793
-57.4094,0.997447,0.237848,2,7,0,58.0041,2.60967,1.15566
-58.8066,0.98705,0.237848,3,7,0,58.9002,2.41444,1.64327
-58.1053,1,0.237848,3,7,0,58.8477,2.59408,1.53783
-57.7072,0.991317,0.237848,4,15,0,59.9736,3.00791,1.35046
-57.7386,0.999826,0.237848,4,15,0,57.985,2.76566,1.44382
-57.9364,0.994572,0.237848,3,15,0,58.8185,3.20909,1.14954
-58.1078,0.995085,0.237848,4,15,0,58.9718,3.1259,0.965093
-57.4153,0.992156,0.237848,3,11,0,59.4796,2.83672,1.15114
-57.3926,0.999958,0.237848,4,15,0,57.4448,2.8116,1.22909
-57.9254,0.996413,0.237848,4,15,0,57.958,3.20942,1.22617
-57.612,0.997909,0.237848,3,15,0,58.515,2.51829,1.05198
-57.6685,0.999772,0.237848,4,15,0,57.7886,2.42555,1.09447
-58.5957,0.988987,0.237848,4,15,0,59.1336,2.07854,1.28738
-58.5513,0.999891,0.237848,4,15,0,58.6832,2.0841,1.26331
-57.6039,0.999953,0.237848,3,7,0,58.6695,2.45943,1.10459
-57.6401,0.995111,0.237848,3,15,0,58.4522,3.05722,1.18051
-57.7339,0.997247,0.237848,3,15,0,58.2339,2.54986,1.41741
-57.7123,0.998941,0.237848,3,7,0,57.8952,2.52624,1.40002
-61.2896,0.967331,0.237848,3,15,0,61.6871,2.21401,0.502222
-59.2655,0.999674,0.237848,3,7,0,61.7243,2.12829,0.826229
-57.5338,0.999606,0.237848,3,13,0,59.4711,2.93243,1.29539
-57.4248,0.999533,0.237848,4,15,0,57.699,2.68211,1.10653
-57.9298,0.993447,0.237848,3,15,0,58.1691,2.44757,0.960968
-58.1696,0.993236,0.237848,4,15,0,58.9803,3.15366,1.44238
-58.6775,0.99674,0.237848,4,15,0,58.9629,2.40776,0.797558
-60.0272,0.985017,0.237848,4,15,0,61.2722,2.39231,1.83201
-58.5858,0.997534,0.237848,2,7,0,60.6934,2.43875,1.60735
-57.8416,0.997435,0.237848,3,15,0,59.4889,3.05969,1.37941
-57.839,0.99983,0.237848,4,15,0,58.1944,2.76151,0.929925
-58.5695,0.996079,0.237848,4,15,0,59.0127,2.08647,1.10884
-57.5667,0.998334,0.237848,3,7,0,58.9936,2.61451,1.36645
-57.6966,0.997229,0.237848,4,15,0,58.1608,2.37133,1.18402
-57.7603,0.980233,0.237848,3,11,0,60.0647,3.10592,1.11851
-57.7366,0.999934,0.237848,4,15,0,58.0285,2.40212,1.32581
-57.5524,0.984944,0.237848,3,15,0,59.8507,2.86997,1.34461
-57.5432,0.996941,0.237848,4,15,0,58.1448,2.84923,1.34738
-57.502,0.997085,0.237848,3,15,0,58.1937,2.59442,1.32364
-57.3767,0.997301,0.237848,4,15,0,58.007,2.77628,1.22005
-57.6674,0.985386,0.237848,2,7,0,59.1036,2.57201,1.00421
-58.6444,0.983767,0.237848,3,7,0,59.1956,2.84837,0.763571
-58.5283,0.999216,0.237848,4,15,0,58.9662,2.76334,0.777662
-59.49,0.99078,0.237848,3,7,0,59.6701,2.95972,0.649171
-57.7311,1,0.237848,3,7,0,59.6156,3.04311,1.06554
-57.9578,0.994253,0.237848,3,15,0,58.7248,2.2634,1.24836
-58.0104,0.999892,0.237848,4,15,0,58.2039,2.27911,1.33161
-57.4744,0.971341,0.237848,3,15,0,61.1914,2.52287,1.23276
-57.9094,0.992323,0.237848,3,15,0,58.3394,2.31291,1.31955
-59.1333,0.988902,0.237848,4,15,0,59.4594,3.5848,1.3576
-59.9661,0.995832,0.237848,4,15,0,60.7685,3.39761,1.71163
-57.5121,0.997764,0.237848,3,15,0,60.9881,2.49478,1.15541
-57.4526,0.999416,0.237848,3,15,0,57.6726,2.77936,1.31133
-57.4551,0.99999,0.237848,4,15,0,57.5034,2.69257,1.08268
-57.7491,0.994844,0.237848,3,15,0,58.0939,2.5385,0.984471
-57.545,0.994423,0.237848,3,15,0,58.7202,2.97352,1.14001
-57.73,0.992255,0.237848,3,15,0,58.8098,2.75776,1.44149
-58.0255,0.99842,0.237848,4,15,0,58.158,2.9043,0.900984
-58.6286,0.980635,0.237848,2,7,0,59.9574,2.91637,0.775834
-58.6559,0.989498,0.237848,4,15,0,60.5869,3.31177,1.48348
-57.7044,0.999963,0.237848,3,7,0,58.8445,2.85792,1.41673
-57.5722,0.998522,0.237848,2,5,0,57.9167,2.8277,1.36867
-57.7487,0.997434,0.237848,4,15,0,58.0351,2.75526,0.956717
-58.9557,0.980149,0.237848,3,11,0,60.227,2.85303,1.70677
-57.9048,0.992582,0.237848,3,11,0,60.512,2.64821,0.914051
-58.024,0.998981,0.237848,4,15,0,58.3689,2.94495,1.49478
-57.8299,1,0.237848,2,3,0,58.0411,2.87947,1.45483
-58.3275,0.996223,0.237848,3,7,0,58.473,2.65441,1.59524
-58.2248,0.999899,0.237848,4,15,0,58.4238,2.59096,1.56562
-59.7002,0.987107,0.237848,3,7,0,59.8321,2.82983,1.82255
-60.2812,0.989668,0.237848,4,15,0,63.7367,3.42296,0.672535
-60.6852,0.997036,0.237848,4,15,0,62.2371,2.50719,1.93847
-58.4398,0.999574,0.237848,3,15,0,60.7596,2.46558,1.5848
-57.6224,0.997085,0.237848,3,15,0,59.1374,3.0338,1.14371
-57.4108,0.991528,0.237848,3,11,0,59.058,2.85081,1.18219
-57.409,0.999779,0.237848,4,15,0,57.4614,2.60279,1.16459
-57.7173,0.996539,0.237848,3,7,0,57.7633,2.42187,1.33475
-57.8053,0.991148,0.237848,4,15,0,59.3546,3.1236,1.10655
-57.4222,0.999096,0.237848,3,15,0,58.0087,2.68334,1.29192
-57.8375,0.995542,0.237848,4,15,0,58.0737,3.14533,1.11394
-57.4443,0.998598,0.237848,3,11,0,58.1473,2.58287,1.26901
-58.2357,0.992636,0.237848,3,15,0,58.4379,2.6009,1.56955
-57.6341,0.995982,0.237848,3,15,0,59.0735,2.80181,1.40121
-59.3065,0.985275,0.237848,3,15,0,59.7001,2.37853,0.700679
-59.1828,0.999234,0.237848,3,7,0,59.701,2.57648,0.680172
-58.3021,0.99985,0.237848,3,7,0,59.3236,2.77387,0.821191
-58.377,0.999461,0.237848,2,3,0,58.408,2.80324,0.808351
-60.2457,0.977798,0.237848,3,7,0,60.6077,2.44069,0.562239
-57.4815,1,0.237848,3,7,0,60.3009,2.52153,1.15551
-57.7002,0.997523,0.237848,3,7,0,57.7332,2.37098,1.2267
-57.4868,0.992666,0.237848,2,7,0,58.4296,2.51266,1.23572
-57.6758,0.997173,0.237848,2,7,0,57.7658,2.40425,1.28163
-57.7539,0.998425,0.237848,1,3,0,57.7856,2.36879,1.29271
-57.7235,1,0.237848,3,7,0,57.8071,2.37169,1.26815
-60.4814,0.980225,0.237848,4,15,0,60.6406,1.71808,1.1359
-61.5013,0.996258,0.237848,4,15,0,63.3505,1.76744,0.741296
-57.8737,0.99284,0.237848,3,11,0,62.8933,3.17612,1.14034
-57.7832,0.999917,0.237848,2,3,0,57.8974,3.12421,1.12871
-58.7323,0.995744,0.237848,4,15,0,58.7627,3.50803,1.16467
-60.2145,0.987551,0.237848,3,15,0,61.8048,1.75805,1.14125
-59.689,0.994696,0.237848,3,7,0,61.2428,1.90877,0.95996
-57.8899,1,0.237848,4,15,0,59.7311,3.09732,1.37317
-59.7804,0.990551,0.237848,4,15,0,60.2899,1.93196,1.50711
-59.7667,0.998809,0.237848,2,3,0,59.9668,1.94608,1.52193
-60.2989,0.996765,0.237848,4,15,0,60.7463,1.79293,1.42906
-62.1908,0.989207,0.237848,4,15,0,64.0215,4.03626,0.739158
