# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = W3_MemoryBernoulli_model
# start_datetime = 2024-02-26 12:05:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/KERESZ~1/AppData/Local/Temp/RtmpET6GqC/standata-44ac265bcf4.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = C:/Users/Kereszt Alina/Documents/GitHub/st8_ACM_assign2/simmodels/W3_MemoryBernoulli-202402261305-2-21ec3d.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/Kereszt Alina/Documents/GitHub/st8_ACM_assign2/simmodels/W3_MemoryBernoulli-profile-202402261305-2-18cddb.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=W3_MemoryBernoulli_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,bias,beta
# Adaptation terminated
# Step size = 0.178265
# Diagonal elements of inverse mass matrix:
# 0.0391639, 0.0328065
-78.633,0.999701,0.178265,4,15,0,79.2031,0.0711473,0.508952
-78.3548,0.999713,0.178265,3,7,0,78.6891,0.0210214,0.440309
-78.0278,0.999014,0.178265,4,23,0,78.5509,0.212576,0.276816
-78.5088,0.990932,0.178265,4,23,0,81.9161,0.0440681,0.492657
-78.2006,0.996657,0.178265,4,19,0,79.2148,0.247712,0.341547
-78.3453,0.988788,0.178265,2,7,0,79.3407,0.113523,0.249467
-78.7662,0.985595,0.178265,3,15,0,80.0051,-0.0495038,0.372301
-79.7408,0.98853,0.178265,4,15,0,81.0555,-0.0238151,0.662518
-78.812,0.992836,0.178265,2,7,0,80.5861,-0.0870046,0.507794
-78.0645,0.999928,0.178265,4,15,0,78.8916,0.164592,0.347909
-78.0493,0.998712,0.178265,4,23,0,78.1973,0.227784,0.302279
-79.8727,0.979995,0.178265,4,19,0,81.0021,0.0718028,0.637982
-78.2592,0.996009,0.178265,4,23,0,80.8671,0.313266,0.157873
-78.3571,0.997019,0.178265,3,15,0,78.5705,0.220558,0.168732
-78.5031,0.993826,0.178265,3,15,0,80.1368,0.158142,0.186744
-78.5433,0.999481,0.178265,3,15,0,78.7048,0.352162,0.308125
-78.1617,0.998942,0.178265,4,23,0,79.0175,0.270224,0.309469
-79.9879,0.982267,0.178265,4,15,0,80.4967,0.251993,0.541593
-78.8292,0.996019,0.178265,3,15,0,81.0709,0.126381,0.513337
-78.386,1,0.178265,4,15,0,78.8732,0.0612047,0.297252
-78.0862,0.995309,0.178265,4,31,0,81.3416,0.223756,0.23189
-78.4208,0.993609,0.178265,4,17,0,78.8504,0.158814,0.441656
-79.1202,0.996103,0.178265,4,31,0,79.8308,0.296629,0.0398086
-78.8427,1,0.178265,3,7,0,79.217,0.347342,0.0515557
-78.844,0.999983,0.178265,2,3,0,78.8529,0.346855,0.0515194
-78.3306,0.993981,0.178265,2,7,0,79.535,0.379329,0.189739
-79.2473,0.99122,0.178265,3,7,0,79.3601,0.534677,0.165974
-78.0888,0.999946,0.178265,4,15,0,79.6168,0.282997,0.244272
-78.2677,0.998808,0.178265,4,23,0,78.6948,0.0518286,0.424086
-80.8569,0.994212,0.178265,4,31,0,80.8631,0.65948,-0.15761
-79.1213,0.998997,0.178265,3,11,0,81.2966,0.536622,0.0736926
-78.8735,0.996521,0.178265,3,11,0,80.1946,0.488301,0.163336
-78.3864,0.998565,0.178265,4,15,0,79.4885,0.394955,0.169578
-78.1215,0.999128,0.178265,3,15,0,78.9868,0.278376,0.284159
-78.4738,0.987342,0.178265,4,19,0,79.4856,0.187079,0.434474
-78.2588,0.99924,0.178265,4,15,0,78.7076,0.146853,0.237291
-78.9219,0.991108,0.178265,3,7,0,79.027,0.130592,0.156931
-78.4556,0.999519,0.178265,4,19,0,79.4436,0.111017,0.468012
-78.6372,0.996162,0.178265,4,23,0,79.0609,0.139729,0.182578
-78.5172,0.998271,0.178265,3,15,0,79.4722,0.40623,0.225773
-78.4955,0.997731,0.178265,4,15,0,79.1182,0.383702,0.105763
-78.8244,0.999325,0.178265,4,15,0,78.9215,0.485237,0.0929279
-79.6246,0.996124,0.178265,4,23,0,80.4243,-0.138644,0.660328
-79.0871,0.986194,0.178265,4,15,0,80.9145,-0.0902911,0.373511
-82.1364,0.9587,0.178265,3,7,0,82.163,-0.245808,0.282755
-82.1422,0.999914,0.178265,4,15,0,82.3325,-0.235759,0.270782
-82.3986,0.99991,0.178265,4,31,0,83.3481,0.690153,0.285218
-82.8935,0.975017,0.178265,3,7,0,85.3507,0.7189,0.283227
-82.9441,0.985639,0.178265,3,15,0,85.236,0.619451,0.401742
-78.5171,0.999868,0.178265,3,7,0,83.7886,0.263711,0.387763
-78.6183,0.998671,0.178265,2,3,0,78.6406,0.263259,0.402451
-78.0965,0.997388,0.178265,3,7,0,79.0547,0.285266,0.253392
-78.4915,0.997723,0.178265,3,15,0,79.1731,0.401453,0.115171
-78.0248,0.999832,0.178265,4,23,0,78.7073,0.200423,0.295234
-78.247,0.999102,0.178265,3,15,0,78.4187,0.331883,0.165209
-78.2624,0.997168,0.178265,4,23,0,79.1365,0.0434168,0.37616
-78.3028,0.999959,0.178265,4,15,0,78.3542,0.0916343,0.442502
-79.6467,0.997057,0.178265,3,11,0,80.0149,-0.213031,0.610871
-78.2581,0.997387,0.178265,4,15,0,80.1331,0.0757528,0.313193
-79.3384,0.975936,0.178265,3,11,0,80.1584,0.249892,0.490101
-78.4317,0.999929,0.178265,4,15,0,79.5714,0.19388,0.172718
-78.2757,0.999976,0.178265,2,3,0,78.4437,0.215515,0.186208
-78.6058,0.991197,0.178265,3,15,0,79.198,0.360547,0.309652
-78.2336,0.99984,0.178265,4,31,0,78.8764,0.252054,0.34585
-78.2566,0.999808,0.178265,4,23,0,78.5323,0.0439967,0.382227
-78.358,0.994932,0.178265,3,11,0,78.9594,0.053034,0.457583
-78.1272,0.999939,0.178265,4,15,0,78.3865,0.110733,0.381139
-78.2658,0.996227,0.178265,4,31,0,78.69,0.218246,0.378628
-78.5775,0.996288,0.178265,3,7,0,78.6357,0.22242,0.426784
-81.3777,0.978839,0.178265,4,17,0,83.3474,0.599251,-0.209396
-80.8058,0.99982,0.178265,3,7,0,81.4352,0.575443,-0.164904
-79.6884,0.988275,0.178265,4,23,0,83.3622,0.315516,0.470606
-78.7866,0.998657,0.178265,3,15,0,81.8748,0.45279,0.216107
-78.7496,0.995086,0.178265,3,15,0,81.1692,0.362245,0.330403
-78.6459,0.993308,0.178265,4,15,0,80.1455,0.445704,0.102948
-78.3036,0.998274,0.178265,4,15,0,78.8744,0.0840747,0.289491
-79.007,0.994129,0.178265,4,23,0,79.2306,0.382132,0.343851
-78.2807,0.994954,0.178265,3,7,0,79.7,0.362796,0.207851
-78.4027,0.999172,0.178265,4,31,0,78.9341,-0.000841931,0.419195
-79.3624,0.981139,0.178265,4,15,0,80.9364,0.0420244,0.605373
-78.9209,1,0.178265,3,7,0,79.3742,0.0032832,0.565065
-78.5809,0.982091,0.178265,4,23,0,81.6815,0.399122,0.0896881
-78.1344,0.987448,0.178265,4,31,0,80.0303,0.113244,0.30936
-78.3994,0.998507,0.178265,4,23,0,78.6836,0.384161,0.225952
-78.5276,0.992682,0.178265,4,23,0,79.56,0.0308243,0.496902
-78.3079,0.998305,0.178265,4,23,0,80.155,0.338325,0.146071
-78.808,0.984782,0.178265,4,23,0,80.6402,0.277565,0.415148
-78.0288,0.985234,0.178265,4,15,0,81.1333,0.192001,0.286738
-78.8918,0.986714,0.178265,4,15,0,80.092,0.413668,0.0358167
-78.6459,0.999972,0.178265,3,7,0,78.9504,0.441437,0.0971287
-78.2423,0.99537,0.178265,4,19,0,79.2417,0.287317,0.31495
-78.3154,0.996589,0.178265,4,15,0,78.8168,0.094458,0.274952
-79.5686,0.996994,0.178265,4,31,0,80.1852,-0.143102,0.6512
-80.0341,0.997604,0.178265,4,15,0,80.6956,-0.255418,0.659288
-78.77,0.99877,0.178265,4,15,0,80.5378,0.065237,0.530227
-78.397,0.999933,0.178265,4,31,0,79.0221,0.20145,0.173351
-79.2331,0.992648,0.178265,4,31,0,80.1601,-0.0422502,0.611982
-78.0309,0.99902,0.178265,4,23,0,79.9282,0.198279,0.278848
-78.0734,0.99993,0.178265,4,23,0,78.096,0.141826,0.354353
-79.1295,0.99721,0.178265,4,31,0,79.4247,-0.111717,0.584754
-78.1793,0.999338,0.178265,4,31,0,79.829,0.298279,0.183268
-78.1837,0.997992,0.178265,4,15,0,78.445,0.206435,0.211305
-78.2874,0.998357,0.178265,3,7,0,78.3784,0.159673,0.221138
-80.4625,0.962351,0.178265,3,15,0,82.2783,0.304685,0.536823
-78.286,0.99809,0.178265,3,7,0,81.2333,0.2549,0.354923
-78.1933,0.999309,0.178265,4,19,0,78.5886,0.0666528,0.378372
-79.4892,0.98959,0.178265,4,19,0,79.9602,0.574583,0.13315
-78.5854,0.999953,0.178265,3,7,0,79.5203,0.44207,0.139555
-78.5821,0.999851,0.178265,2,3,0,78.6004,0.441595,0.144939
-78.5401,0.999936,0.178265,4,15,0,78.628,0.427532,0.126208
-78.621,0.999413,0.178265,3,7,0,78.6366,0.449126,0.130826
-79.0346,0.997743,0.178265,3,7,0,79.0688,0.523998,0.103922
-79.3763,0.990464,0.178265,4,15,0,80.3369,0.545246,0.173721
-78.1858,0.999833,0.178265,4,27,0,79.7436,0.15448,0.247979
-78.684,0.998951,0.178265,4,15,0,78.825,0.0474235,0.522582
-79.2388,0.999222,0.178265,4,31,0,80.1366,0.449772,-0.0105497
-80.8404,0.965569,0.178265,3,11,0,83.2813,0.722831,0.0601748
-80.6617,1,0.178265,2,3,0,80.8809,0.707141,0.0641294
-80.6642,0.999996,0.178265,4,15,0,80.849,0.714863,0.037068
-79.4123,0.999892,0.178265,4,15,0,82.2076,0.55313,0.16514
-79.1377,0.999619,0.178265,2,3,0,79.4673,0.519477,0.171531
-79.1033,0.995754,0.178265,4,15,0,79.6592,0.239068,0.0693904
-78.1848,0.999744,0.178265,3,7,0,79.2602,0.225815,0.200479
-78.1734,0.996416,0.178265,4,23,0,78.7424,0.0935932,0.400009
-78.0639,0.999761,0.178265,4,31,0,78.382,0.144787,0.34689
-78.1036,0.992706,0.178265,2,7,0,78.6703,0.118031,0.320863
-78.08,0.998735,0.178265,2,7,0,78.2326,0.165148,0.355971
-78.2657,0.998798,0.178265,4,23,0,78.6043,0.287163,0.15921
-78.9201,0.985619,0.178265,3,7,0,79.5164,0.382807,0.332081
-78.7713,0.995836,0.178265,4,23,0,81.3546,0.010942,0.541887
-78.983,0.993887,0.178265,2,7,0,79.3003,0.0249806,0.568946
-79.1248,0.998054,0.178265,2,3,0,79.1261,0.031328,0.584002
-78.4216,1,0.178265,4,15,0,79.2258,0.0921483,0.255882
-80.8689,0.971848,0.178265,3,7,0,80.9993,-0.0860384,0.193066
-80.7276,1,0.178265,3,15,0,81.5176,-0.053389,0.170932
-78.5405,0.999649,0.178265,3,7,0,81.0417,0.105963,0.22354
-78.249,0.999908,0.178265,4,23,0,78.9861,0.352415,0.213662
-79.4431,0.99375,0.178265,4,15,0,79.9433,0.582426,0.0445834
-79.1457,0.979084,0.178265,3,11,0,82.315,0.311634,0.0311438
-78.6539,0.999394,0.178265,2,5,0,79.2454,0.329133,0.0809039
-78.3968,0.999814,0.178265,4,31,0,79.3103,0.269002,0.139298
-78.3063,0.999167,0.178265,1,3,0,78.4652,0.274531,0.153896
-79.4903,0.970872,0.178265,2,7,0,80.4572,0.20083,0.0585889
-78.9447,0.999968,0.178265,3,7,0,79.5518,0.24743,0.0802675
-81.5533,0.981074,0.178265,4,23,0,82.0452,0.00769332,0.781755
-80.2309,0.996114,0.178265,4,15,0,82.7579,-0.11595,0.727038
-79.4853,0.999649,0.178265,2,5,0,80.3028,-0.129523,0.642044
-78.0927,0.99902,0.178265,4,31,0,80.8375,0.259707,0.219581
-78.2747,0.996758,0.178265,4,19,0,78.7621,0.057737,0.334996
-80.249,0.949351,0.178265,2,7,0,82.3433,-0.0948647,0.247544
-78.2218,0.992159,0.178265,4,23,0,82.5932,0.296861,0.298802
-78.5376,0.989747,0.178265,4,19,0,79.7545,-0.0119058,0.488657
-78.2453,0.999458,0.178265,3,15,0,78.9058,0.0683269,0.42323
-78.5851,0.998683,0.178265,3,7,0,78.5885,-0.0452937,0.44984
-78.4393,0.999424,0.178265,4,15,0,78.7258,-0.0027148,0.387515
-78.729,0.974246,0.178265,4,23,0,81.455,0.276488,0.0898648
-79.3723,0.988606,0.178265,3,15,0,80.0436,0.448612,0.314441
-78.234,0.997823,0.178265,2,5,0,79.6465,0.343592,0.229131
-78.4521,0.996287,0.178265,4,23,0,78.7944,0.0964035,0.246346
-78.755,0.992589,0.178265,3,11,0,79.324,0.310377,0.381176
-79.1468,0.992523,0.178265,2,3,0,79.2141,0.350221,0.390767
-78.7129,0.999946,0.178265,4,15,0,79.4334,0.252194,0.103047
-79.1581,0.992035,0.178265,2,3,0,79.2052,0.243917,0.0617761
-78.6343,0.999997,0.178265,4,23,0,79.2578,0.178213,0.462091
-78.3038,0.998318,0.178265,3,15,0,79.3529,0.299863,0.316861
-78.0606,0.972937,0.178265,3,11,0,80.8241,0.261842,0.249543
-78.0957,0.999831,0.178265,4,15,0,78.1081,0.285683,0.230274
-78.5064,0.98516,0.178265,4,15,0,79.6175,0.264894,0.123936
-78.9484,0.998098,0.178265,3,11,0,80.038,0.474713,0.0396364
-78.4673,0.993575,0.178265,3,15,0,80.5641,0.171955,0.182029
-78.5295,0.991203,0.178265,3,15,0,79.6483,0.267714,0.386383
-78.4275,0.999289,0.178265,3,15,0,79.5935,0.295865,0.345582
-78.7969,0.995812,0.178265,3,15,0,79.0343,0.380465,0.317522
-79.7219,0.999343,0.178265,4,31,0,80.3116,-0.209453,0.476874
-80.3228,0.99873,0.178265,4,15,0,80.527,-0.0612047,0.723244
-79.0711,1,0.178265,3,7,0,80.3774,-0.0578717,0.589703
-79.0677,1,0.178265,2,3,0,79.1006,-0.0683184,0.587966
-78.7638,0.991633,0.178265,4,27,0,81.9595,0.179966,0.138965
-78.3666,0.999563,0.178265,3,11,0,79.2059,0.389218,0.169194
-78.3802,0.99556,0.178265,3,15,0,79.1558,0.0918739,0.263994
-78.1347,0.999188,0.178265,4,15,0,78.5715,0.236109,0.332744
-79.3532,0.981769,0.178265,3,11,0,79.6355,0.33829,0.422067
-78.7276,0.998873,0.178265,3,15,0,81.5674,-0.0380232,0.528629
-78.0332,0.999687,0.178265,4,23,0,79.1855,0.173351,0.302596
-78.6481,0.991089,0.178265,4,15,0,78.9305,0.205437,0.447321
-79.3708,0.998159,0.178265,4,31,0,81.6712,0.51531,-0.0189354
-78.4772,0.999293,0.178265,4,15,0,79.7834,0.318525,0.110584
-78.1322,0.99971,0.178265,3,7,0,78.6055,0.303194,0.212417
-78.1705,0.999463,0.178265,4,23,0,78.4991,0.0816797,0.389817
-78.3064,0.999131,0.178265,4,15,0,78.4853,0.0295724,0.418891
-78.4202,0.997285,0.178265,4,31,0,78.9928,0.376174,0.123778
-78.1235,0.998098,0.178265,4,15,0,78.6728,0.298052,0.251525
-82.2863,0.972654,0.178265,4,31,0,84.7644,-0.453885,0.858078
-82.3062,0.95975,0.178265,3,11,0,86.3781,-0.254869,0.907762
-82.4725,0.938461,0.178265,3,11,0,89.6291,-0.503908,0.794451
-80.7663,0.999993,0.178265,4,15,0,83.0166,-0.206946,0.782782
-79.0389,0.999451,0.178265,4,15,0,81.6102,-0.114234,0.55897
-78.7539,0.999916,0.178265,3,9,0,79.1183,-0.0599042,0.522814
-80.3336,0.993849,0.178265,3,15,0,80.7889,-0.189269,0.74008
-80.6871,0.998117,0.178265,3,7,0,80.6991,-0.190169,0.775276
-79.6542,0.989478,0.178265,4,15,0,82.3933,0.0471437,0.630398
-78.1728,0.999906,0.178265,4,15,0,79.8278,0.0754701,0.365815
-78.1321,0.996618,0.178265,2,7,0,78.5168,0.134175,0.385028
-78.1462,1,0.178265,4,15,0,78.1744,0.101035,0.388348
-78.0768,0.999925,0.178265,4,15,0,78.1673,0.126625,0.341747
-78.7821,0.997274,0.178265,4,15,0,78.9232,-0.0288449,0.542928
-78.3509,0.99969,0.178265,4,15,0,78.9149,0.074952,0.455987
-78.126,0.986975,0.178265,4,19,0,79.7819,0.29618,0.210143
-81.8995,0.988549,0.178265,4,23,0,82.3179,0.785902,-0.207181
-79.4744,0.989399,0.178265,3,15,0,84.6414,0.341959,-0.0101026
-78.2712,0.999725,0.178265,4,15,0,80.12,0.282044,0.327327
-78.9798,0.990287,0.178265,4,15,0,79.9999,0.464597,0.237828
-79.5775,0.991835,0.178265,3,7,0,79.9082,0.459,0.325221
-79.7484,0.99945,0.178265,3,7,0,79.8193,0.476557,0.322976
-80.0446,0.998747,0.178265,3,7,0,80.2994,0.521194,0.300141
-78.6539,0.996246,0.178265,3,7,0,80.9317,0.39894,0.270992
-78.1866,0.999846,0.178265,4,23,0,79.1181,0.282126,0.304693
-78.2604,0.979689,0.178265,2,7,0,80.0883,0.194866,0.201597
-78.7725,0.997644,0.178265,3,15,0,79.8614,0.476963,0.103082
-78.0429,0.998015,0.178265,4,15,0,79.2006,0.16259,0.303494
-78.2903,0.997011,0.178265,4,31,0,78.4635,0.339552,0.263991
-78.652,0.998681,0.178265,4,23,0,79.3399,-0.0500291,0.410119
-78.1793,0.999777,0.178265,4,19,0,78.7729,0.297017,0.183137
-78.8374,0.97888,0.178265,2,5,0,79.6842,0.235425,0.0977568
-78.882,0.999151,0.178265,4,23,0,79.7425,0.135241,0.515092
-79.9645,0.984644,0.178265,2,7,0,80.3426,0.164832,0.596111
-79.4967,0.999365,0.178265,3,15,0,80.8286,0.0643169,0.609288
-78.5268,0.999928,0.178265,4,15,0,79.9605,0.1725,0.173219
-78.4672,0.997185,0.178265,4,19,0,79.0654,0.173363,0.441312
-78.1713,0.987442,0.178265,2,7,0,79.6067,0.144204,0.395685
-79.2909,0.996223,0.178265,3,15,0,80.1645,-0.155949,0.586399
-79.1797,0.999961,0.178265,3,7,0,79.3109,-0.146638,0.560689
-78.13,0.999796,0.178265,4,31,0,79.2534,0.241055,0.209137
-78.4541,0.997325,0.178265,3,15,0,78.834,0.292948,0.121348
-78.049,0.999967,0.178265,4,31,0,78.703,0.223895,0.305752
-78.4012,0.999141,0.178265,4,15,0,78.4842,0.00157165,0.436127
-78.4007,1,0.178265,3,7,0,78.4333,0.012285,0.454427
-79.6877,0.981822,0.178265,4,31,0,80.1943,-0.0204812,0.21768
-78.0838,1,0.178265,3,7,0,79.7615,0.234927,0.31485
-78.2047,0.998858,0.178265,3,15,0,78.3897,0.31405,0.27051
-78.2401,0.997319,0.178265,3,15,0,80.0354,0.170965,0.40161
-78.2254,0.999988,0.178265,4,31,0,78.3233,0.235549,0.186289
-78.5458,0.991439,0.178265,3,15,0,79.1537,0.073841,0.253099
-78.4575,0.999932,0.178265,4,15,0,78.717,0.342318,0.302992
-78.6534,0.994388,0.178265,3,15,0,79.2814,0.252594,0.415258
-80.8501,0.99432,0.178265,4,15,0,82.8462,0.514766,-0.161769
-79.2637,1,0.178265,4,15,0,81.1291,0.505582,0.223616
-78.776,0.992324,0.178265,4,31,0,80.7762,-0.0342405,0.345296
-78.3592,0.999273,0.178265,3,15,0,80.3745,0.0799346,0.28121
-78.6905,0.996018,0.178265,4,31,0,79.1345,0.420697,0.24723
-78.5662,0.999118,0.178265,4,15,0,79.1037,0.420512,0.104733
-78.4696,0.989962,0.178265,3,15,0,80.3334,0.352654,0.107779
-79.2149,0.988664,0.178265,4,23,0,80.9626,-0.0569417,0.610548
-79.02,0.999907,0.178265,3,7,0,79.2743,-0.0912654,0.571781
-79.2414,0.999736,0.178265,3,7,0,79.2573,-0.140861,0.589489
-79.8431,0.9912,0.178265,3,7,0,80.0783,-0.22371,0.482789
-78.5441,0.998042,0.178265,4,31,0,80.3898,0.256543,0.39734
-80.8774,0.976974,0.178265,4,15,0,81.3055,0.261524,0.595354
-78.9076,0.984228,0.178265,3,11,0,83.3042,-0.0405825,0.330418
-78.7534,0.999775,0.178265,4,31,0,79.9548,0.444587,0.222573
-78.3778,0.999826,0.178265,3,7,0,78.8682,0.367222,0.249395
-78.308,0.993726,0.178265,4,23,0,79.4048,0.175018,0.413365
-78.4582,0.999022,0.178265,3,15,0,79.5247,0.092114,0.47449
-78.5495,0.99977,0.178265,3,15,0,78.7505,-0.0319908,0.470829
-78.0977,0.999237,0.178265,4,23,0,79.0532,0.233256,0.322168
-78.8657,0.99,0.178265,3,7,0,79.0959,0.338209,0.369769
-78.0981,0.999939,0.178265,3,15,0,79.0218,0.119431,0.322917
-78.9563,0.980281,0.178265,3,7,0,79.993,0.217736,0.475035
-78.99,0.999612,0.178265,4,31,0,79.4288,0.248589,0.0751603
-79.8225,0.997419,0.178265,4,31,0,80.0985,0.0630068,0.637889
-79.1165,0.996631,0.178265,3,7,0,80.3248,0.112279,0.551401
-78.4562,0.954605,0.178265,2,7,0,83.5026,0.03286,0.480877
-78.2934,0.998646,0.178265,5,31,0,79.8052,0.0820002,0.440925
-78.3497,0.98784,0.178265,2,7,0,79.5273,0.0347605,0.346063
-78.6485,0.999482,0.178265,4,25,0,78.9738,0.449735,0.174259
-78.3247,0.996043,0.178265,4,19,0,79.2194,0.126105,0.438523
-78.775,0.995412,0.178265,4,15,0,79.2174,0.0305543,0.53962
-78.4046,0.999239,0.178265,4,31,0,79.058,0.107487,0.244102
-78.9174,0.996897,0.178265,4,15,0,79.2168,0.430716,0.275254
-78.6843,0.999934,0.178265,4,15,0,79.2056,0.351912,0.0715514
-78.4386,0.993096,0.178265,3,15,0,82.126,0.0578834,0.289762
-78.1792,0.999987,0.178265,3,11,0,78.5477,0.0798966,0.394864
-78.2206,0.990053,0.178265,4,31,0,80.9118,0.139338,0.252543
-78.041,0.991137,0.178265,3,11,0,78.973,0.210755,0.310917
-78.4636,0.998256,0.178265,3,15,0,79.0373,0.387504,0.115819
-79.8202,0.990421,0.178265,4,23,0,80.6259,-0.103172,0.685115
-81.2613,0.997253,0.178265,4,15,0,81.7042,-0.260472,0.826398
-80.1062,0.980711,0.178265,4,15,0,84.5664,-0.278735,0.607127
-79.7761,0.988434,0.178265,4,15,0,81.843,-0.238179,0.571002
-79.2158,0.997751,0.178265,4,23,0,82.4169,0.551744,0.0782252
-80.5209,0.996417,0.178265,3,7,0,80.5961,0.584187,-0.139939
-80.4759,1,0.178265,2,3,0,80.528,0.579799,-0.136096
-81.6769,0.989075,0.178265,3,7,0,82.2005,0.59538,-0.229639
-83.7949,0.983191,0.178265,3,7,0,84.053,0.636642,-0.355546
-81.2644,0.995689,0.178265,4,17,0,85.045,0.652593,0.24433
-79.8707,0.978205,0.178265,3,15,0,85.2701,0.298321,0.498699
-79.0202,0.999813,0.178265,4,15,0,80.2735,0.178258,0.506413
-78.8561,0.990414,0.178265,3,15,0,80.6214,0.354467,0.352891
-79.1295,0.998001,0.178265,3,15,0,79.613,0.435588,0.299854
-78.6663,0.996776,0.178265,3,7,0,79.6238,0.346854,0.33416
-78.1917,0.997551,0.178265,3,15,0,79.4778,0.325065,0.18889
-78.1679,0.997566,0.178265,3,15,0,78.6946,0.185584,0.376547
-79.7223,0.994595,0.178265,4,25,0,81.4318,0.526479,-0.0633061
-79.528,0.998042,0.178265,4,15,0,80.0489,0.593872,0.0721123
-78.332,0.998898,0.178265,4,15,0,80.4181,0.346974,0.266448
-78.9345,0.996429,0.178265,4,31,0,79.4351,0.467595,0.224104
-78.4279,0.99968,0.178265,3,7,0,79.0751,0.374038,0.120688
-79.0463,0.998274,0.178265,4,15,0,79.1565,0.516228,0.0538296
-78.0548,0.999888,0.178265,4,17,0,79.1884,0.14707,0.315867
-78.3532,0.997277,0.178265,3,15,0,79.5253,0.0132222,0.417213
-78.1277,0.996651,0.178265,4,23,0,78.8229,0.27975,0.285312
-78.1021,0.999988,0.178265,4,23,0,78.1836,0.11039,0.353401
-78.0965,0.999002,0.178265,4,15,0,78.1961,0.131343,0.304182
-78.0782,0.999919,0.178265,3,15,0,78.22,0.157941,0.28205
-78.2114,0.997124,0.178265,3,7,0,78.4007,0.202138,0.377484
-78.5835,0.996429,0.178265,3,15,0,78.7861,0.158049,0.175849
-79.8253,0.983856,0.178265,4,15,0,80.8835,-0.0602017,0.246388
-78.4844,0.99998,0.178265,3,7,0,79.9454,0.0563333,0.282486
-78.3954,0.999666,0.178265,3,13,0,78.7087,0.0526251,0.305879
-78.5308,0.999885,0.178265,4,27,0,78.7669,0.404284,0.233617
-78.1742,0.998803,0.178265,2,7,0,78.6882,0.322209,0.199442
-79.3573,0.985974,0.178265,3,15,0,79.3869,0.43654,0.326427
-78.6226,0.999411,0.178265,3,15,0,79.793,0.443946,0.17869
-79.1882,0.999194,0.178265,3,15,0,79.5252,0.53118,0.028779
-78.153,0.999949,0.178265,4,23,0,79.2874,0.314897,0.209558
-80.1003,0.978153,0.178265,4,15,0,81.7822,0.532115,-0.102793
-80.0633,0.997264,0.178265,3,7,0,80.5281,0.539047,-0.0989613
-81.3421,0.991248,0.178265,3,7,0,81.4851,0.566698,-0.203784
-79.8967,1,0.178265,4,15,0,81.5478,0.595246,0.174222
-79.9308,0.999998,0.178265,4,15,0,81.0018,0.618762,0.131941
-79.9358,1,0.178265,4,15,0,80.6039,0.644548,0.0327411
-79.8209,1,0.178265,3,7,0,80.0227,0.628209,0.0041018
-80.3454,0.992453,0.178265,3,7,0,80.7472,0.53682,-0.125177
-78.0296,0.982393,0.178265,4,15,0,83.0862,0.223052,0.275351
-78.8883,0.99356,0.178265,4,23,0,79.4007,-0.0928269,0.533544
-78.9087,0.992054,0.178265,4,15,0,79.8697,-0.0879783,0.409692
-78.8238,0.999992,0.178265,2,3,0,78.9168,-0.0769635,0.411266
-78.9331,0.995698,0.178265,4,31,0,79.9778,-0.0663935,0.364203
-78.9285,0.998809,0.178265,4,19,0,79.6692,-0.0207207,0.301262
-78.6559,0.99956,0.178265,3,15,0,79.5096,-0.0356979,0.376388
-78.2296,0.999037,0.178265,4,31,0,80.419,0.334174,0.174302
-78.5791,0.996889,0.178265,4,23,0,79.3405,-0.0334687,0.484572
-78.6895,0.996352,0.178265,2,7,0,79.0461,-0.0656731,0.481727
-78.5706,0.998725,0.178265,4,15,0,78.8379,0.0658666,0.500457
-78.8887,0.99736,0.178265,3,7,0,78.9326,0.0550519,0.548782
-78.4496,0.982907,0.178265,3,9,0,80.8466,-0.0129498,0.423221
-78.665,0.997208,0.178265,4,15,0,78.7694,-0.0321789,0.367355
-81.8483,0.938398,0.178265,3,11,0,83.9739,0.204866,0.689937
-79.1856,1,0.178265,3,7,0,82.4865,-0.140277,0.573793
-80.5881,0.989365,0.178265,3,7,0,80.7748,-0.331824,0.622888
-78.6511,0.96581,0.178265,4,31,0,84.8126,0.0600769,0.250918
-78.2338,0.995866,0.178265,3,7,0,79.2281,0.0512549,0.385705
