# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = W3_SimpleBernoulli_logodds_model
# start_datetime = 2024-02-26 09:55:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/KERESZ~1/AppData/Local/Temp/RtmpET6GqC/standata-44ac464012a2.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = C:/Users/Kereszt Alina/Documents/GitHub/st8_ACM_assign2/simmodels/W3_SimpleBernoulli_logodds-202402261055-2-851e48.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/Kereszt Alina/Documents/GitHub/st8_ACM_assign2/simmodels/W3_SimpleBernoulli_logodds-profile-202402261055-2-166edb.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=W3_SimpleBernoulli_logodds_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.406721
# Diagonal elements of inverse mass matrix:
# 0.0473375
-61.9629,0.996959,0.406721,3,7,0,62.0297,1.23139
-62.0975,0.991242,0.406721,1,3,0,62.2107,1.17718
-62.0806,1,0.406721,1,1,0,62.0994,1.18276
-62.0348,0.980311,0.406721,2,7,0,62.9573,1.44135
-62.0955,0.996617,0.406721,2,3,0,62.1493,1.46383
-62.5399,0.971552,0.406721,1,3,0,63.083,1.57566
-61.9132,0.997175,0.406721,4,15,0,62.7706,1.3745
-62.0591,0.989795,0.406721,2,5,0,62.336,1.45079
-61.9287,0.997085,0.406721,2,7,0,62.2377,1.38668
-61.9103,1,0.406721,2,3,0,61.9287,1.37193
-62.5637,0.979726,0.406721,2,5,0,62.7609,1.06949
-61.8895,1,0.406721,3,15,0,62.5354,1.34716
-62.2376,0.981982,0.406721,2,7,0,62.6682,1.1376
-62.2077,1,0.406721,1,1,0,62.2403,1.14525
-61.883,0.994758,0.406721,2,7,0,62.5187,1.33226
-62.0692,0.99083,0.406721,2,7,0,62.2703,1.18665
-62.5957,0.972653,0.406721,2,7,0,63.2392,1.06384
-61.9585,0.99469,0.406721,2,5,0,62.89,1.40554
-61.9167,0.973837,0.406721,2,7,0,63.1612,1.2611
-61.9148,0.999919,0.406721,2,3,0,61.9221,1.26261
-62.4099,0.955539,0.406721,2,7,0,63.7451,1.09883
-61.8915,0.986302,0.406721,3,7,0,63.186,1.35049
-61.9309,0.997604,0.406721,2,7,0,61.997,1.38826
-61.9288,0.995348,0.406721,2,5,0,62.1794,1.25196
-63.9384,0.932092,0.406721,2,7,0,64.8103,0.89231
-64.0154,0.998708,0.406721,2,3,0,64.0817,0.884674
-64.0389,0.999605,0.406721,2,3,0,64.1301,0.882377
-63.2656,0.982611,0.406721,2,3,0,64.6783,0.966776
-62.0646,0.945509,0.406721,2,5,0,65.5197,1.18828
-62.0676,0.999397,0.406721,2,3,0,62.1012,1.18723
-61.9976,1,0.406721,3,7,0,62.0691,1.21461
-62.0134,0.999314,0.406721,1,1,0,62.0138,1.20783
-62.1525,0.97385,0.406721,2,7,0,63.1043,1.48225
-62.0668,0.999558,0.406721,3,15,0,62.1965,1.1875
-62.5668,0.944035,0.406721,2,5,0,64.4349,1.58099
-62.7066,0.99815,0.406721,3,15,0,62.7442,1.04519
-62.638,1,0.406721,1,1,0,62.7139,1.05656
-62.6619,0.998876,0.406721,1,1,0,62.6861,1.05254
-62.7596,0.995405,0.406721,1,1,0,62.765,1.03675
-62.5641,0.990998,0.406721,2,3,0,63.0846,1.06942
-62.0709,0.983673,0.406721,1,3,0,63.1163,1.18606
-62.9339,0.928158,0.406721,1,3,0,64.3307,1.0107
-63.7779,0.970656,0.406721,2,3,0,63.8099,0.908733
-63.4478,0.975438,0.406721,2,3,0,64.6085,0.945006
-62.8621,1,0.406721,2,3,0,63.4739,1.02114
-62.7706,1,0.406721,1,1,0,62.8678,1.03503
-62.8026,0.999783,0.406721,3,7,0,62.8298,1.03009
-62.7143,1,0.406721,1,1,0,62.8072,1.04394
-62.6938,1,0.406721,1,1,0,62.7414,1.04728
-62.2578,1,0.406721,3,7,0,62.6746,1.13262
-62.0958,1,0.406721,2,3,0,62.2557,1.17773
-64.7222,0.947398,0.406721,3,7,0,64.7227,0.820516
-64.6716,1,0.406721,1,1,0,64.833,0.824799
-63.6029,0.990647,0.406721,3,7,0,65.4748,0.927507
-62.9092,1,0.406721,2,3,0,63.6157,1.01425
-63.5009,0.980687,0.406721,2,3,0,63.5617,0.938911
-62.8523,0.99559,0.406721,3,7,0,63.9118,1.0226
-63.0483,0.99066,0.406721,1,1,0,63.0484,0.994823
-63.1963,0.992862,0.406721,1,1,0,63.2047,0.975456
-62.4589,1,0.406721,2,3,0,63.1621,1.08905
-63.1069,0.953744,0.406721,2,7,0,64.5733,1.6724
-63.1346,0.999619,0.406721,4,15,0,63.1352,1.67651
-62.5064,0.99184,0.406721,1,3,0,63.532,1.56889
-62.2858,0.953836,0.406721,2,7,0,65.0299,1.12593
-62.7432,0.968019,0.406721,2,7,0,63.763,1.61368
-61.8818,0.991016,0.406721,2,5,0,63.4544,1.32687
-62.0859,0.968403,0.406721,3,7,0,63.1707,1.46054
-62.043,0.983704,0.406721,2,5,0,63.0031,1.19611
-62.0463,0.999858,0.406721,1,1,0,62.0518,1.1949
-62.6729,0.962955,0.406721,2,7,0,63.6006,1.05071
-62.269,1,0.406721,2,3,0,62.6568,1.1299
-62.0587,0.996935,0.406721,1,3,0,62.3842,1.19036
-63.3472,0.966298,0.406721,3,7,0,63.7138,0.956845
-65.1019,0.89912,0.406721,1,3,0,65.9854,0.789563
-63.0263,0.969596,0.406721,3,7,0,67.1759,0.997818
-62.1674,0.981452,0.406721,2,7,0,64.0636,1.15618
-62.1575,1,0.406721,1,1,0,62.1749,1.15898
-62.0684,0.974644,0.406721,2,7,0,63.2852,1.45425
-61.9682,0.998465,0.406721,1,3,0,62.1329,1.41081
-62.1268,0.989923,0.406721,1,3,0,62.2941,1.47421
-63.12,0.977194,0.406721,2,7,0,63.2975,1.67434
-62.3722,0.999786,0.406721,3,7,0,63.1629,1.53984
-61.9812,0.982135,0.406721,2,7,0,63.5377,1.22214
-61.998,0.999275,0.406721,1,1,0,61.9981,1.21443
-61.9858,0.996268,0.406721,2,7,0,62.207,1.41979
-61.9607,0.999365,0.406721,2,3,0,62.0148,1.40672
-61.9072,0.995897,0.406721,2,7,0,62.1875,1.26936
-61.9572,0.999037,0.406721,3,7,0,61.9628,1.23449
-62.001,0.998661,0.406721,2,3,0,62.0042,1.21309
-62.0094,0.998113,0.406721,2,3,0,62.0675,1.20948
-62.0343,0.998915,0.406721,1,1,0,62.0343,1.19943
-62.0363,0.981787,0.406721,2,7,0,62.828,1.44197
-62.6458,0.985811,0.406721,3,7,0,62.7845,1.59607
-62.0822,0.986914,0.406721,2,7,0,63.4795,1.45921
-61.969,0.996196,0.406721,3,7,0,62.3297,1.41125
-62.4991,0.982397,0.406721,2,7,0,62.8206,1.08134
-62.439,1,0.406721,1,1,0,62.5017,1.09297
-62.3811,0.998779,0.406721,2,3,0,62.5142,1.10479
-61.8825,0.999725,0.406721,2,7,0,62.4315,1.3302
-61.9401,0.998152,0.406721,2,5,0,61.9548,1.24452
-61.9614,0.998513,0.406721,2,3,0,61.9861,1.23216
-62.1576,0.98565,0.406721,1,3,0,62.3838,1.15893
-64.5829,0.904192,0.406721,2,7,0,66.1088,1.85298
-61.8848,0.999138,0.406721,3,15,0,64.4801,1.33761
-62.1589,0.986372,0.406721,2,7,0,62.4654,1.15856
-63.0562,0.930191,0.406721,1,3,0,64.2325,0.993755
-62.9685,1,0.406721,3,7,0,63.0705,1.00581
-62.0463,0.999671,0.406721,2,7,0,63.0607,1.19487
-62.2379,0.992362,0.406721,3,7,0,62.4607,1.13753
-61.8815,0.996372,0.406721,2,7,0,62.4814,1.31316
-61.9979,0.984586,0.406721,2,7,0,62.5137,1.21445
-62.2388,0.995249,0.406721,3,7,0,62.2656,1.13731
-62.2408,0.999969,0.406721,2,3,0,62.2555,1.13681
-61.9109,0.998805,0.406721,2,5,0,62.3189,1.26601
-62.5481,0.939185,0.406721,2,7,0,64.4389,1.0723
-62.4615,1,0.406721,1,1,0,62.5459,1.08854
-61.9826,0.998311,0.406721,3,7,0,62.6078,1.22147
-62.0298,0.994627,0.406721,2,7,0,62.2507,1.43935
-61.9638,0.999534,0.406721,1,3,0,62.0563,1.40846
-62.2428,0.974378,0.406721,2,5,0,63.1033,1.13631
-62.2808,0.99846,0.406721,4,15,0,62.3781,1.12711
-61.8877,0.999374,0.406721,2,7,0,62.3495,1.34394
-61.8812,0.999983,0.406721,3,7,0,61.8893,1.31999
-61.9475,0.997045,0.406721,2,7,0,62.0032,1.3991
-62.3,0.993195,0.406721,3,7,0,62.3003,1.52264
-62.2881,1,0.406721,2,3,0,62.3101,1.51966
-61.8848,0.990908,0.406721,4,15,0,62.8588,1.30034
-62.143,0.992077,0.406721,2,7,0,62.2082,1.47935
-61.9339,0.989989,0.406721,2,7,0,62.7562,1.24851
-61.899,0.99734,0.406721,4,15,0,62.0671,1.36036
-61.986,0.993759,0.406721,2,5,0,62.1552,1.4199
-61.914,0.997995,0.406721,1,3,0,62.069,1.37517
-62.0266,0.960239,0.406721,3,7,0,63.9297,1.20243
-62.1113,0.99162,0.406721,2,7,0,62.4365,1.46916
-62.7175,0.969822,0.406721,2,7,0,63.6071,1.60914
-62.3566,0.997383,0.406721,1,3,0,62.8703,1.53623
-62.0985,0.995873,0.406721,1,3,0,62.5369,1.46486
-61.9853,0.986306,0.406721,2,5,0,62.8458,1.22021
-61.8877,0.998962,0.406721,4,15,0,62.0522,1.29401
-61.9012,0.999402,0.406721,2,7,0,61.9155,1.27544
-61.8847,0.998518,0.406721,3,7,0,61.9752,1.30066
-61.8839,0.998366,0.406721,2,7,0,61.9545,1.33523
-61.952,0.992814,0.406721,2,7,0,62.1812,1.40178
-62.6301,0.978981,0.406721,2,5,0,62.8584,1.59313
-63.7957,0.972403,0.406721,3,7,0,64.3564,1.76464
-62.3936,0.997868,0.406721,2,7,0,63.9118,1.5447
-62.2147,0.999826,0.406721,4,15,0,62.3965,1.50032
-62.2136,0.989343,0.406721,3,15,0,62.8615,1.14371
-62.8044,0.965582,0.406721,2,7,0,63.7345,1.62428
-62.1892,0.985048,0.406721,1,3,0,63.5275,1.49313
-62.095,0.992717,0.406721,2,7,0,62.6482,1.178
-62.0827,1,0.406721,1,1,0,62.0985,1.18206
-62.8625,0.93689,0.406721,1,3,0,64.0181,1.02107
-62.0476,0.978028,0.406721,3,7,0,64.1498,1.19439
-62.0852,0.992424,0.406721,2,7,0,62.4291,1.46026
-61.917,0.979519,0.406721,4,15,0,63.159,1.26081
-62.307,0.967789,0.406721,2,7,0,63.2676,1.12102
-61.9624,0.98732,0.406721,2,5,0,62.8514,1.23167
-61.8932,0.996994,0.406721,2,5,0,62.0959,1.28523
-61.8827,0.99728,0.406721,2,7,0,62.01,1.33087
-62.1025,0.990874,0.406721,2,7,0,62.2566,1.46622
-62.3254,0.971882,0.406721,4,15,0,63.591,1.11685
-62.4176,0.996396,0.406721,2,3,0,62.4743,1.09726
-62.4098,0.979349,0.406721,2,7,0,63.4551,1.54833
-62.4436,0.99879,0.406721,1,1,0,62.451,1.55571
-62.0889,0.994771,0.406721,2,7,0,62.7983,1.46155
-61.8831,0.99542,0.406721,2,5,0,62.3187,1.30544
-61.8911,0.997101,0.406721,2,7,0,62.0031,1.34984
-61.9674,0.99709,0.406721,3,7,0,62.0254,1.4104
-61.9769,0.999877,0.406721,2,3,0,61.9774,1.41535
-61.8976,0.998973,0.406721,3,7,0,62.0504,1.35871
-61.8921,0.998616,0.406721,2,7,0,61.9642,1.28684
-61.9071,0.999089,0.406721,1,3,0,61.9183,1.26946
-61.8923,0.999584,0.406721,2,5,0,61.9341,1.35158
-61.8814,0.998369,0.406721,2,7,0,61.9687,1.31422
-62.166,0.961651,0.406721,2,7,0,63.4851,1.15656
-62.147,0.99932,0.406721,2,3,0,62.2092,1.16199
-62.7726,0.954615,0.406721,1,3,0,63.4386,1.03471
-62.295,1,0.406721,4,15,0,62.7841,1.52139
-62.3439,0.999407,0.406721,2,3,0,62.3453,1.53325
-62.6199,0.996812,0.406721,3,7,0,62.6287,1.59121
-62.587,1,0.406721,2,3,0,62.632,1.58492
-62.4906,0.999298,0.406721,2,3,0,62.6476,1.56564
-62.2441,1,0.406721,2,3,0,62.486,1.50829
-62.1107,1,0.406721,3,7,0,62.2448,1.46896
-62.4897,0.993489,0.406721,3,7,0,62.525,1.56546
-62.197,0.996725,0.406721,1,3,0,62.6463,1.49536
-62.0137,0.999877,0.406721,3,7,0,62.2163,1.43257
-62.164,0.991935,0.406721,1,3,0,62.2667,1.48575
-62.1105,0.998175,0.406721,2,3,0,62.2486,1.46889
-61.927,0.994417,0.406721,2,7,0,62.4302,1.38548
-62.2223,0.993073,0.406721,3,7,0,62.2695,1.50241
-62.4721,0.992902,0.406721,2,3,0,62.475,1.56179
-62.6958,0.997634,0.406721,4,15,0,62.6988,1.04694
-62.8685,0.997003,0.406721,3,7,0,62.9763,1.02019
-61.961,0.969211,0.406721,2,7,0,64.4156,1.40691
-62.297,0.991979,0.406721,3,7,0,62.3755,1.52189
-62.1208,0.991324,0.406721,3,7,0,62.863,1.47227
-62.4063,0.984635,0.406721,1,3,0,62.6188,1.54755
-62.9983,0.968946,0.406721,2,7,0,64.2292,1.00165
-62.1319,0.965878,0.406721,1,3,0,64.1519,1.16647
-62.1264,1,0.406721,1,1,0,62.1399,1.16813
-61.9888,0.997702,0.406721,1,3,0,62.2104,1.21857
-61.9451,0.999564,0.406721,2,3,0,62.0104,1.24145
-61.896,0.996611,0.406721,2,5,0,62.0987,1.35669
-61.8953,1,0.406721,2,3,0,61.8963,1.35583
-61.9764,0.997091,0.406721,2,5,0,62.0292,1.2245
-62.3216,0.972253,0.406721,1,3,0,62.8313,1.11772
-62.4744,0.987921,0.406721,2,3,0,62.6786,1.08605
-62.4802,0.999732,0.406721,1,1,0,62.5041,1.08494
-62.4743,1,0.406721,2,3,0,62.5038,1.08606
-61.9987,0.979809,0.406721,1,3,0,63.1954,1.2141
-61.8923,0.994824,0.406721,2,7,0,62.2516,1.28641
-61.894,0.99993,0.406721,1,1,0,61.894,1.28405
-61.9718,0.992763,0.406721,4,15,0,62.2076,1.4127
-62.1826,0.977536,0.406721,3,7,0,63.0123,1.49123
-62.0855,0.993008,0.406721,2,7,0,62.6243,1.18111
-61.9138,0.999567,0.406721,3,7,0,62.1275,1.26345
-61.8822,0.997705,0.406721,2,5,0,62.0209,1.30926
-62.0965,0.987738,0.406721,2,5,0,62.327,1.46418
-62.1003,0.978839,0.406721,3,7,0,63.1817,1.46547
-61.9164,0.992315,0.406721,2,7,0,62.5701,1.26133
-61.9185,0.980244,0.406721,2,7,0,62.7308,1.37897
-62.0391,0.988945,0.406721,2,7,0,62.4237,1.19761
-61.9534,1,0.406721,2,3,0,62.0354,1.23659
-63.0604,0.95413,0.406721,3,7,0,64.1407,0.993197
-61.8827,1,0.406721,4,15,0,63.0409,1.3068
-61.9745,0.996578,0.406721,2,7,0,62.0245,1.22544
-62.0005,0.988,0.406721,2,5,0,62.534,1.4267
-62.6768,0.982907,0.406721,2,7,0,62.8348,1.6018
-61.8828,0.998378,0.406721,3,15,0,62.8005,1.30634
-62.4739,0.972008,0.406721,3,15,0,63.104,1.56216
-62.2326,1,0.406721,2,3,0,62.4692,1.50521
-62.3937,0.992112,0.406721,2,3,0,62.5055,1.54473
-61.982,0.995243,0.406721,2,7,0,62.7354,1.22176
-61.8883,0.996976,0.406721,2,7,0,62.1397,1.3451
-62.469,0.974985,0.406721,3,7,0,63.0977,1.0871
-62.8778,0.986385,0.406721,2,3,0,62.8994,1.01883
-62.3597,1,0.406721,2,3,0,62.8562,1.10935
-62.9169,0.967828,0.406721,1,3,0,63.2209,1.01314
-62.8452,1,0.406721,1,1,0,62.9313,1.02365
-62.9881,0.99828,0.406721,3,15,0,63.0638,1.65424
-62.1528,0.998873,0.406721,2,7,0,63.0614,1.48235
-61.9122,0.98964,0.406721,2,7,0,62.7296,1.37362
-61.9919,0.991578,0.406721,2,5,0,62.283,1.21715
-62.1381,0.991083,0.406721,3,15,0,62.4206,1.4778
-61.8821,0.997402,0.406721,2,7,0,62.3202,1.3283
-62.368,0.978556,0.406721,2,7,0,62.761,1.53889
-62.1925,0.998544,0.406721,2,3,0,62.4551,1.49407
-62.2256,0.998774,0.406721,1,1,0,62.2273,1.50331
-62.1381,0.999747,0.406721,4,15,0,62.2482,1.16462
-62.2827,0.958739,0.406721,2,7,0,63.9044,1.5183
-62.4691,0.991038,0.406721,2,3,0,62.5949,1.56115
-62.4093,1,0.406721,1,1,0,62.469,1.54822
-62.4273,0.999785,0.406721,2,3,0,62.4398,1.55218
-62.4323,0.999822,0.406721,1,1,0,62.4506,1.55326
-62.0618,0.990585,0.406721,1,3,0,62.862,1.45183
-61.9177,1,0.406721,3,7,0,62.0577,1.37834
-61.9397,0.999363,0.406721,2,3,0,61.9407,1.39416
-61.9489,0.999879,0.406721,2,3,0,61.9489,1.39993
-62.7582,0.952194,0.406721,2,7,0,64.1427,1.03696
-62.0769,0.973094,0.406721,1,3,0,63.6818,1.184
-61.8911,0.999512,0.406721,4,15,0,62.1183,1.34989
-61.9574,0.997874,0.406721,4,15,0,61.9922,1.23434
-62.5812,0.976194,0.406721,2,7,0,62.9524,1.58379
-61.887,0.993756,0.406721,2,5,0,63.0483,1.34251
-62.6103,0.970223,0.406721,2,7,0,63.1314,1.58938
-62.7834,0.989069,0.406721,3,7,0,63.4135,1.6207
-63.5029,0.969091,0.406721,1,3,0,63.8829,1.72768
-63.3489,1,0.406721,1,1,0,63.5033,1.70701
-63.272,1,0.406721,1,1,0,63.3666,1.69632
-63.8504,0.993666,0.406721,4,15,0,63.8826,0.901226
-64.025,0.997082,0.406721,2,3,0,64.0572,0.883733
-63.6675,1,0.406721,2,3,0,64.0078,0.920459
-63.8335,0.989091,0.406721,2,3,0,64.1516,0.90296
-63.6352,1,0.406721,1,1,0,63.8421,0.923973
-63.844,0.989626,0.406721,1,1,0,63.8604,0.901884
-61.9098,0.98324,0.406721,2,5,0,64.7117,1.26697
-62.1722,0.991648,0.406721,2,5,0,62.2374,1.15484
-62.2896,0.991663,0.406721,2,3,0,62.4182,1.12504
-63.1161,0.983118,0.406721,4,15,0,63.1678,1.67377
-64.687,0.979332,0.406721,4,15,0,64.7078,1.86373
-64.6167,1,0.406721,1,1,0,64.746,1.85649
-61.991,0.998489,0.406721,3,15,0,64.6427,1.21756
-61.9594,0.979532,0.406721,3,7,0,62.9538,1.23325
-61.8815,0.999167,0.406721,2,5,0,62.0086,1.31325
-62.1815,0.953851,0.406721,3,15,0,63.9034,1.49092
-62.233,0.998091,0.406721,1,1,0,62.233,1.50533
-62.1473,0.999892,0.406721,2,3,0,62.2481,1.48066
-62.206,0.993281,0.406721,4,15,0,62.5674,1.49791
-62.2496,0.999464,0.406721,2,3,0,62.2501,1.50973
-61.8895,0.99733,0.406721,2,7,0,62.4417,1.34727
-61.8847,0.999871,0.406721,2,7,0,61.8982,1.30068
-63.0419,0.93457,0.406721,2,5,0,64.3218,1.66257
-62.8896,1,0.406721,2,3,0,63.0369,1.6385
-62.0657,0.991548,0.406721,2,5,0,63.5505,1.18788
-66.6613,0.891992,0.406721,3,15,0,66.9482,2.04264
-62.9971,1,0.406721,3,7,0,66.546,1.65565
-61.9013,0.996276,0.406721,2,5,0,63.2771,1.27528
-61.9093,0.997294,0.406721,2,5,0,62.0289,1.371
-61.9103,0.996939,0.406721,2,7,0,62.0565,1.26652
-62.0016,0.9909,0.406721,2,7,0,62.3078,1.42721
-61.9377,0.999051,0.406721,1,3,0,62.0412,1.3929
-62.011,0.989462,0.406721,2,7,0,62.4309,1.20882
-61.8812,0.998168,0.406721,2,7,0,62.1196,1.32169
-62.1129,0.990196,0.406721,2,5,0,62.3101,1.17228
-62.2733,0.994802,0.406721,2,3,0,62.2805,1.12889
-62.793,0.977421,0.406721,4,15,0,63.3794,1.03156
-62.883,0.998576,0.406721,2,3,0,62.8942,1.01806
-62.3827,1,0.406721,4,15,0,62.8824,1.54224
-62.3958,0.999528,0.406721,1,1,0,62.4091,1.5452
-61.9039,0.997153,0.406721,2,7,0,62.6105,1.36575
-61.882,0.998485,0.406721,2,7,0,61.978,1.32767
-62.0098,0.994254,0.406721,2,5,0,62.1408,1.20933
-61.9529,0.999582,0.406721,2,3,0,62.0327,1.23685
-62.0315,0.997334,0.406721,2,3,0,62.0316,1.20052
-62.0474,0.999303,0.406721,1,1,0,62.0487,1.19447
-62.2216,0.994029,0.406721,2,3,0,62.2222,1.14166
-62.125,0.967992,0.406721,2,5,0,63.6558,1.47363
-61.9576,0.988393,0.406721,2,7,0,62.8119,1.23424
-62.14,0.996466,0.406721,3,7,0,62.1549,1.16407
-62.1312,0.984556,0.406721,3,7,0,62.9402,1.16668
-61.9884,0.957419,0.406721,3,7,0,64.1639,1.21878
-62.6126,0.953431,0.406721,2,5,0,63.7794,1.0609
-62.5249,1,0.406721,1,1,0,62.6117,1.07654
-62.6313,0.995046,0.406721,1,1,0,62.6324,1.05769
-62.4466,0.999372,0.406721,2,3,0,62.6793,1.09146
-61.8954,0.999819,0.406721,3,7,0,62.4637,1.2823
-61.8833,0.999463,0.406721,2,7,0,61.9241,1.33316
-61.9956,0.994316,0.406721,2,7,0,62.131,1.21548
-62.2148,0.988281,0.406721,2,7,0,62.5342,1.50036
-62.0422,0.997592,0.406721,1,3,0,62.3203,1.4443
-61.9989,0.999973,0.406721,2,3,0,62.0479,1.42597
-61.9196,0.99866,0.406721,2,7,0,62.0858,1.37987
-62.0926,0.986225,0.406721,2,7,0,62.554,1.17876
-61.8959,0.997746,0.406721,3,7,0,62.2425,1.28161
-61.8813,0.998785,0.406721,2,5,0,61.9541,1.31504
-62.0726,0.969344,0.406721,2,7,0,63.1504,1.45578
-62.264,0.994184,0.406721,2,3,0,62.264,1.51351
-61.8871,0.971231,0.406721,2,7,0,63.7889,1.34288
-61.8995,0.99393,0.406721,2,7,0,62.1458,1.27731
-61.9198,0.996579,0.406721,2,5,0,62.0523,1.37999
-62.2016,0.980288,0.406721,2,7,0,62.7987,1.14687
-62.3871,0.994156,0.406721,2,3,0,62.4024,1.10355
-62.3657,1,0.406721,3,7,0,62.399,1.10806
-61.9298,0.983771,0.406721,2,7,0,63.1937,1.38745
-62.0002,0.995797,0.406721,1,3,0,62.0597,1.42655
-61.8831,0.999646,0.406721,2,5,0,62.0252,1.30541
-61.8984,0.980719,0.406721,3,7,0,62.7573,1.27853
-61.9771,0.988964,0.406721,3,7,0,62.3964,1.22417
-61.9771,0.999998,0.406721,1,1,0,61.9812,1.22415
-61.8942,0.996757,0.406721,2,7,0,62.1447,1.28387
-62.7407,0.948063,0.406721,2,5,0,63.8423,1.61324
-62.7135,1,0.406721,1,1,0,62.7591,1.60842
-62.6718,1,0.406721,2,3,0,62.7252,1.60087
-62.5678,1,0.406721,2,3,0,62.6683,1.58119
-62.0598,0.970667,0.406721,2,7,0,64.3761,1.18999
-61.912,0.99414,0.406721,2,5,0,62.3161,1.26505
-61.9173,0.999925,0.406721,2,3,0,61.9173,1.26061
-61.9118,0.998889,0.406721,2,7,0,61.9792,1.37329
-62.1317,0.993967,0.406721,2,7,0,62.1885,1.4758
-61.9184,0.990567,0.406721,2,7,0,62.6546,1.25974
-62.0484,0.997379,0.406721,4,15,0,62.0509,1.44675
-61.8837,0.998587,0.406721,2,5,0,62.1425,1.33449
-62.136,0.992879,0.406721,2,7,0,62.1844,1.16524
-63.1668,0.916397,0.406721,1,3,0,64.7113,0.979225
-62.513,1,0.406721,2,3,0,63.1414,1.07875
-63.6244,0.97662,0.406721,3,7,0,63.8301,0.925151
-63.613,1,0.406721,1,1,0,63.7001,0.926393
-62.713,0.990733,0.406721,1,3,0,64.001,1.04416
-62.4586,0.999807,0.406721,2,3,0,62.7452,1.08912
-63.1051,0.963302,0.406721,1,3,0,63.4376,0.987248
-62.982,1,0.406721,2,3,0,63.11,1.00392
-63.0233,0.999338,0.406721,2,3,0,63.057,0.998217
-62.0048,0.998992,0.406721,2,7,0,63.1896,1.21147
-62.136,0.995519,0.406721,2,3,0,62.1364,1.16523
-61.8851,0.999532,0.406721,3,15,0,62.1801,1.33834
-62.8771,0.961575,0.406721,2,5,0,63.6636,1.63644
-62.1878,0.997772,0.406721,4,15,0,63.0682,1.15057
-61.9489,0.990616,0.406721,1,3,0,62.5292,1.23921
-61.956,0.999692,0.406721,1,1,0,61.9566,1.23511
-61.8812,0.999105,0.406721,2,5,0,62.0095,1.31652
-61.9839,0.995539,0.406721,2,7,0,62.0621,1.22085
-62.0336,0.996932,0.406721,2,3,0,62.0753,1.19972
-63.1768,0.976912,0.406721,3,7,0,63.1816,0.977939
-62.4413,0.988065,0.406721,1,3,0,63.5933,1.09251
-62.435,1,0.406721,1,1,0,62.4629,1.09376
-61.9437,0.999187,0.406721,3,7,0,62.5261,1.2423
-62.0062,0.9883,0.406721,2,7,0,62.4484,1.42929
-62.4544,0.963644,0.406721,2,7,0,63.7835,1.08993
-62.1072,0.99957,0.406721,3,7,0,62.506,1.17407
-61.89,1,0.406721,4,15,0,62.0985,1.29004
-61.9654,0.994478,0.406721,2,7,0,62.123,1.40931
-62.321,0.924774,0.406721,3,7,0,65.2056,1.52777
-62.2208,0.998977,0.406721,3,7,0,62.4376,1.502
-62.1004,1,0.406721,2,3,0,62.2226,1.4655
-62.0394,0.999984,0.406721,2,3,0,62.1072,1.44319
-62.0603,0.999223,0.406721,2,3,0,62.0797,1.45126
-62.1379,0.995894,0.406721,2,3,0,62.1988,1.47775
-61.9702,0.986309,0.406721,2,7,0,62.8952,1.22761
-61.8922,0.999849,0.406721,2,5,0,61.9835,1.28656
-63.0626,0.963917,0.406721,2,7,0,63.3625,1.66572
-62.9004,0.999645,0.406721,4,15,0,63.0824,1.64026
-62.5732,1,0.406721,3,7,0,62.9115,1.58225
-63.4767,0.985812,0.406721,4,15,0,63.5749,0.941678
-63.0337,0.999787,0.406721,4,15,0,63.5652,0.996802
-63.1178,0.995944,0.406721,1,1,0,63.14,0.985573
-62.9238,1,0.406721,1,1,0,63.1092,1.01216
-62.8358,0.997327,0.406721,2,3,0,63.0817,1.02506
-63.693,0.907673,0.406721,4,15,0,66.9839,0.917722
-63.6994,0.993205,0.406721,2,3,0,64.0773,0.91704
-64.0378,0.980537,0.406721,3,7,0,65.0423,0.882476
-62.9348,0.990263,0.406721,1,3,0,64.48,1.01058
-62.9511,1,0.406721,4,15,0,62.9514,1.64841
-61.9473,0.994419,0.406721,2,5,0,63.3655,1.24015
-61.9766,0.999158,0.406721,2,3,0,61.9808,1.22438
-61.8835,0.9929,0.406721,2,5,0,62.3023,1.30415
-62.2758,0.977248,0.406721,2,5,0,62.7147,1.51653
